production_key,production_id,date_key,product_key,unit_of_measure,location_key,machine_key,employee_key,planned_quantity,produced_quantity,defect_quantity,production_hours
109777,PRD-109777,20210624,3141,Each,2,878,3316,322,291,4,9.16
109778,PRD-109778,20230612,3864,Each,5,312,1627,317,951,32,6.05
109779,PRD-109779,20230409,425,Each,61,1342,3676,171,171,13,2.96
109780,PRD-109780,20221209,1413,Each,7,1869,301,398,367,27,9.24
109781,PRD-109781,20210120,2303,Each,12,512,3851,256,236,8,4.52
109782,PRD-109782,20220831,3392,Each,78,583,3546,315,314,2,8.66
109783,PRD-109783,20190801,4009,Each,82,1291,3039,315,305,35,6.8
109784,PRD-109784,20251104,1957,Each,16,1608,1924,313,294,41,5.46
109785,PRD-109785,20251208,468,Each,42,1763,2621,165,163,6,3.23
109786,PRD-109786,20200928,4302,Each,16,316,766,161,152,6,3.08
109787,PRD-109787,20240315,4930,Each,11,617,4165,402,372,10,6.35
109788,PRD-109788,20241003,4287,Each,96,116,2021,236,223,2,5.42
109789,PRD-109789,20190609,2116,Each,21,133,3025,314,289,13,5.18
109790,PRD-109790,20190407,3391,Each,60,1056,1804,263,234,2,4.4
109791,PRD-109791,20220612,4753,Each,53,1881,1654,229,222,16,5.45
109792,PRD-109792,20221104,2178,Each,34,1806,630,365,355,2,6.33
109793,PRD-109793,20220529,887,Each,19,745,2251,284,259,14,4.38
109794,PRD-109794,20240729,4650,Each,88,160,1607,349,324,22,9.62
109795,PRD-109795,20251005,2554,Each,8,582,3849,311,311,19,5.95
109796,PRD-109796,20220716,695,Each,16,1286,2625,259,256,6,4.18
109797,PRD-109797,20240713,196,Each,68,1552,2505,248,228,6,6.72
109798,PRD-109798,20240918,2121,Each,14,1779,3437,170,151,19,2.98
109799,PRD-109799,20220710,3686,Each,70,1211,4322,144,128,1,2.55
109800,PRD-109800,20191218,4117,Each,95,1422,695,224,199,17,4.87
109801,PRD-109801,20240520,2907,Each,49,270,3012,236,236,12,4.43
109802,PRD-109802,20250217,1371,Each,55,1414,4654,209,190,16,3.31
109803,PRD-109803,20200106,3209,Each,79,983,2549,231,224,14,4.98
109804,PRD-109804,20240510,2608,Each,47,1649,2055,210,182,7,4.16
109805,PRD-109805,20241003,1009,Each,33,1401,1550,393,370,17,7.71
109806,PRD-109806,20231125,234,Each,85,1898,4776,342,342,16,8.51
109807,PRD-109807,20220619,2100,Each,32,1497,788,188,169,10,3.6
109808,PRD-109808,20240224,4978,Each,16,1932,3850,319,283,24,6.58
109809,PRD-109809,20200507,673,Each,32,276,3310,341,333,14,6.41
109810,PRD-109810,20241019,3896,Each,89,1910,3538,361,323,6,7.21
109811,PRD-109811,20210111,2835,Each,92,308,4599,375,343,7,6.66
109812,PRD-109812,20191116,4827,Each,72,1526,1944,304,276,6,5.5
109813,PRD-109813,20250731,2593,Each,63,346,1274,289,268,6,4.96
109814,PRD-109814,20240229,607,Each,86,1717,539,277,257,5,6.36
109815,PRD-109815,20200312,1897,Each,84,321,2199,174,167,3,4.94
109816,PRD-109816,20250506,109,Each,78,1379,256,295,290,8,5.17
109817,PRD-109817,20200830,2656,Each,54,1506,3464,236,231,9,4.15
109818,PRD-109818,20221226,2186,Each,91,1904,94,215,205,12,4.96
109819,PRD-109819,20210501,4699,Each,82,1426,2598,279,259,20,5.44
109820,PRD-109820,20240815,1021,Each,59,771,425,425,396,26,6.67
109821,PRD-109821,20250206,489,Each,68,1222,3537,336,316,3,6.35
109822,PRD-109822,20220506,244,Each,54,1288,3592,196,187,3,4.83
109823,PRD-109823,20250408,1852,Each,100,1318,3045,542,503,12,10.42
109824,PRD-109824,20230219,3668,Each,18,285,2583,367,349,11,9.66
109825,PRD-109825,20251111,396,Each,5,1340,3296,296,296,24,5.76
109826,PRD-109826,20201115,2396,Each,58,1455,2521,194,191,11,4.36
109827,PRD-109827,20240324,181,Each,44,99,1374,302,265,13,7.54
109828,PRD-109828,20220224,2389,Each,24,140,3488,321,285,5,5.98
109829,PRD-109829,20230204,1074,Each,56,923,4054,270,246,10,5.76
109830,PRD-109830,20211106,4712,Each,50,120,1324,138,123,4,2.2
109831,PRD-109831,20240511,1699,Each,66,1163,616,250,227,9,4.38
109832,PRD-109832,20210609,473,Each,39,1275,3807,164,152,23,3.06
109833,PRD-109833,20211013,18,Each,88,1602,1405,153,145,8,2.48
109834,PRD-109834,20250220,568,Each,62,1351,256,286,266,15,5.07
109835,PRD-109835,20240409,480,Each,10,1905,4741,402,367,11,6.2
109836,PRD-109836,20240323,1710,Each,64,1827,3904,368,337,17,9.02
109837,PRD-109837,20220624,3205,Each,89,1533,3468,401,338,12,8.76
109838,PRD-109838,20241212,2582,Each,80,341,3598,308,303,10,5.73
109839,PRD-109839,20241216,604,Each,8,1853,4105,185,185,12,2.87
109840,PRD-109840,20230516,4467,Each,1,1261,753,376,318,9,7.28
109841,PRD-109841,20250717,2224,Each,57,1642,1913,424,395,29,11.13
109842,PRD-109842,20251129,4636,Each,77,760,3787,430,410,18,7.2
109843,PRD-109843,20190526,2406,Each,64,546,536,287,287,8,6.16
109844,PRD-109844,20220626,4494,Each,88,160,4790,234,210,4,5.7
109845,PRD-109845,20250827,3782,Each,22,259,2135,337,299,9,9.01
109846,PRD-109846,20190406,4098,Each,9,1893,3463,229,229,6,6.1
109847,PRD-109847,20250529,624,Each,96,1673,1994,316,306,17,8.16
109848,PRD-109848,20231019,1000,Each,5,1594,513,361,324,5,7.92
109849,PRD-109849,20191025,3808,Each,94,1766,3929,360,349,34,6.31
109850,PRD-109850,20220411,106,Each,28,962,4611,234,218,13,5.01
109851,PRD-109851,20220923,4009,Each,12,1668,3428,295,270,25,6.49
109852,PRD-109852,20200707,3224,Each,81,868,4688,281,276,7,4.78
109853,PRD-109853,20200106,2185,Each,100,1184,25,108,98,2,1.99
109854,PRD-109854,20190424,4948,Each,97,1064,2969,258,256,11,4.08
109855,PRD-109855,20250805,3711,Each,5,834,2269,309,277,16,5.23
109856,PRD-109856,20190326,710,Each,95,881,3626,341,317,20,6.14
109857,PRD-109857,20250617,163,Each,82,1731,2953,315,289,12,5.92
109858,PRD-109858,20200603,27,Each,87,1010,358,77,75,3,1.37
109859,PRD-109859,20230617,3144,Each,73,176,479,218,189,13,5.66
109860,PRD-109860,20200505,2830,Each,27,330,1859,243,226,2,6.57
109861,PRD-109861,20210729,1992,Each,58,1041,3116,254,241,6,4.86
109862,PRD-109862,20250225,2805,Each,6,1986,2407,349,326,37,7.85
109863,PRD-109863,20220312,2252,Each,58,1255,1051,206,195,20,4.48
109864,PRD-109864,20191103,381,Each,26,667,3769,310,282,3,8.45
109865,PRD-109865,20210901,1292,Each,17,815,4308,338,321,31,5.77
109866,PRD-109866,20240413,230,Each,77,182,3184,447,419,13,8.27
109867,PRD-109867,20200114,2896,Each,82,1426,3555,182,164,5,4.09
109868,PRD-109868,20230720,2441,Each,30,823,3196,345,309,13,7.73
109869,PRD-109869,20190319,4877,Each,68,3,2426,211,178,8,3.73
109870,PRD-109870,20190627,4105,Each,29,1264,3262,224,204,15,3.62
109871,PRD-109871,20190127,316,Each,27,442,3182,285,270,9,6.15
109872,PRD-109872,20240228,933,Each,81,1934,1579,264,257,14,5.55
109873,PRD-109873,20220727,906,Each,42,1875,2693,178,165,17,3.07
109874,PRD-109874,20250501,1269,Each,6,1734,4324,318,300,13,5.54
109875,PRD-109875,20190620,767,Each,7,751,4483,215,202,12,4.83
109876,PRD-109876,20190502,2362,Each,68,1490,642,267,238,20,5.66
109877,PRD-109877,20190720,660,Each,52,600,1716,123,105,7,3.04
109878,PRD-109878,20250921,2052,Each,16,730,2502,327,295,10,5.97
109879,PRD-109879,20220129,557,Each,9,710,2237,283,261,16,5.26
109880,PRD-109880,20190425,3015,Each,29,1560,3928,425,425,32,9.72
109881,PRD-109881,20200428,1711,Each,44,1751,3012,162,160,8,4.53
109882,PRD-109882,20191028,1949,Each,84,448,140,353,318,17,5.55
109883,PRD-109883,20240213,556,Each,69,1862,1023,199,192,5,5.5
109884,PRD-109884,20210906,286,Each,18,1809,2468,202,190,17,3.3
109885,PRD-109885,20250424,2259,Each,18,421,97,50,49,1,1.29
109886,PRD-109886,20190305,290,Each,73,1386,629,128,128,3,2.74
109887,PRD-109887,20231216,3941,Each,21,1212,2635,266,798,8,5.62
109888,PRD-109888,20230224,595,Each,86,570,880,298,286,9,7.53
109889,PRD-109889,20190329,4291,Each,93,94,3920,270,247,4,4.62
109890,PRD-109890,20241113,252,Each,95,267,4665,299,284,17,7.55
109891,PRD-109891,20220618,4136,Each,79,100,3438,330,312,45,8.58
109892,PRD-109892,20231129,3570,Each,3,1072,2257,368,368,26,8.42
109893,PRD-109893,20210404,4605,Each,63,1327,4104,137,133,7,3.24
109894,PRD-109894,20220121,3298,Each,20,1251,4878,229,229,21,4.2
109895,PRD-109895,20250806,31,Each,40,1816,247,305,293,9,5.25
109896,PRD-109896,20210530,377,Each,29,505,4533,162,150,7,4.13
109897,PRD-109897,20230107,1622,Each,31,1834,2211,244,220,9,4.66
109898,PRD-109898,20240131,4966,Each,21,630,1292,510,478,42,10.63
109899,PRD-109899,20210208,4353,Each,74,1002,4704,150,149,22,3.88
109900,PRD-109900,20220905,18,Each,34,1146,1987,178,161,2,3.47
109901,PRD-109901,20251102,3367,Each,12,1725,4097,294,286,20,4.7
109902,PRD-109902,20201010,1942,Each,51,510,3718,304,304,2,6.01
109903,PRD-109903,20240829,2596,Each,72,1591,1507,259,235,18,6.68
109904,PRD-109904,20230202,1878,Each,10,1905,4908,171,157,10,3.02
109905,PRD-109905,20200805,2931,Each,52,748,4484,175,165,5,4.77
109906,PRD-109906,20200203,1693,Each,79,1793,4799,247,231,15,5.72
109907,PRD-109907,20241109,3849,Each,79,100,2421,380,376,19,8.1
109908,PRD-109908,20250107,4877,Each,70,1345,3463,339,316,42,6.25
109909,PRD-109909,20190211,1086,Each,62,1912,1886,240,240,9,5.09
109910,PRD-109910,20250324,2055,Each,14,776,469,185,173,13,3.22
109911,PRD-109911,20251024,2375,Each,19,1669,122,391,330,12,6.33
109912,PRD-109912,20250113,661,Each,31,1092,4499,326,288,6,5.15
109913,PRD-109913,20210504,3433,Each,69,1047,814,309,303,7,5.02
109914,PRD-109914,20240214,4965,Each,39,1638,2721,305,288,24,5.54
109915,PRD-109915,20221129,1324,Each,4,1353,2933,359,350,12,8.41
109916,PRD-109916,20210629,4106,Each,25,681,477,347,340,18,6.24
109917,PRD-109917,20230627,4711,Each,82,1769,4581,346,337,10,6.8
109918,PRD-109918,20250426,3387,Each,15,145,1136,244,225,2,4.08
109919,PRD-109919,20200808,4422,Each,39,990,1037,264,236,29,5.21
109920,PRD-109920,20201020,3430,Each,56,923,1391,233,229,8,6.41
109921,PRD-109921,20230825,1228,Each,74,1234,1495,248,227,21,6.99
109922,PRD-109922,20200707,2156,Each,71,1058,1818,126,115,8,2.47
109923,PRD-109923,20210117,2413,Each,87,28,3937,276,265,7,7.39
109924,PRD-109924,20240507,1462,Each,17,815,909,313,257,5,5.13
109925,PRD-109925,20251001,3,Each,79,1104,4579,531,482,57,8.34
109926,PRD-109926,20220406,1069,Each,76,30,3427,353,330,10,7.68
109927,PRD-109927,20201113,4427,Each,10,75,4576,223,221,6,6.26
109928,PRD-109928,20220610,4990,Each,19,991,559,320,291,35,6.02
109929,PRD-109929,20241106,676,Each,64,73,3108,408,371,6,8.03
109930,PRD-109930,20230617,4232,Each,87,590,4545,528,528,17,12.0
109931,PRD-109931,20251213,3223,Each,84,1139,3996,334,310,5,7.65
109932,PRD-109932,20200722,753,Each,57,223,150,220,199,9,3.68
109933,PRD-109933,20191024,61,Each,44,682,2037,153,138,7,2.38
109934,PRD-109934,20200215,3964,Each,77,1517,291,244,228,10,4.31
109935,PRD-109935,20200206,2335,Each,99,1332,3796,298,292,3,5.28
109936,PRD-109936,20231207,3810,Each,43,436,3184,50,48,1,1.0
109937,PRD-109937,20191204,1294,Each,13,727,1752,235,233,8,4.49
109938,PRD-109938,20240413,3377,Each,30,1218,3798,467,420,10,7.27
109939,PRD-109939,20230805,967,Each,19,1055,3685,119,102,1,2.22
109940,PRD-109940,20220405,2020,Each,56,1889,1981,214,203,6,5.76
109941,PRD-109941,20190302,2386,Each,7,670,2527,161,152,7,2.82
109942,PRD-109942,20210415,1782,Each,75,1270,1264,75,75,4,1.22
109943,PRD-109943,20241024,4349,Each,69,37,3861,341,316,14,6.54
109944,PRD-109944,20220807,4918,Each,5,244,1905,275,255,4,7.33
109945,PRD-109945,20240926,2784,Each,9,1309,3451,315,302,25,5.35
109946,PRD-109946,20210412,1610,Each,72,1907,2292,221,204,2,3.91
109947,PRD-109947,20220721,1149,Each,59,785,4627,230,209,2,6.12
109948,PRD-109948,20200512,3016,Each,99,1332,836,312,312,16,6.49
109949,PRD-109949,20191124,1127,Each,67,1284,4372,225,225,18,4.85
109950,PRD-109950,20210225,1815,Each,94,164,2693,226,224,2,5.68
109951,PRD-109951,20190723,3460,Each,73,1173,1658,284,272,5,6.9
109952,PRD-109952,20250213,265,Each,68,1755,1898,364,364,16,7.0
109953,PRD-109953,20220803,4930,Each,61,125,959,235,221,4,5.46
109954,PRD-109954,20191011,1341,Each,73,978,79,323,317,8,6.0
109955,PRD-109955,20250601,1821,Each,7,531,1757,461,430,29,11.39
109956,PRD-109956,20230922,4262,Each,36,63,1598,420,374,14,10.59
109957,PRD-109957,20250401,280,Each,58,239,2321,290,290,4,6.04
109958,PRD-109958,20211224,4445,Each,79,1436,1671,162,154,10,3.95
109959,PRD-109959,20251109,4119,Each,31,405,1880,357,309,15,5.91
109960,PRD-109960,20220901,1144,Each,65,611,1345,180,180,6,3.55
109961,PRD-109961,20191106,2984,Each,77,1696,1252,283,276,5,6.05
109962,PRD-109962,20191206,1803,Each,93,1743,3575,151,137,5,4.23
109963,PRD-109963,20220119,2358,Each,93,1224,840,359,319,19,9.44
109964,PRD-109964,20210921,4405,Each,12,957,2931,342,342,26,6.76
109965,PRD-109965,20220417,1696,Each,87,91,978,175,163,12,3.51
109966,PRD-109966,20190518,2728,Each,63,363,2889,260,247,4,6.2
109967,PRD-109967,20210823,3933,Each,96,541,4696,220,207,13,5.28
109968,PRD-109968,20190708,1110,Each,73,1260,973,368,356,21,6.29
109969,PRD-109969,20201018,3917,Each,39,1638,1996,227,215,11,3.59
109970,PRD-109970,20240111,3466,Each,59,785,4482,281,278,9,4.81
109971,PRD-109971,20240328,4213,Each,35,780,154,361,341,28,7.4
109972,PRD-109972,20210528,1884,Each,21,1566,2345,291,261,6,7.98
109973,PRD-109973,20210905,4368,Each,3,1122,1356,302,282,4,6.5
109974,PRD-109974,20240801,423,Each,84,1265,2183,260,242,7,5.27
109975,PRD-109975,20200719,4217,Each,21,645,92,217,197,9,3.54
109976,PRD-109976,20190917,1980,Each,71,1017,4844,296,286,5,5.64
109977,PRD-109977,20230801,4322,Each,68,1324,4660,331,318,11,5.69
109978,PRD-109978,20251110,1413,Each,23,26,3071,420,373,15,8.56
109979,PRD-109979,20220121,2419,Each,74,1812,3623,288,272,35,7.8
109980,PRD-109980,20230817,3901,Each,51,157,4809,204,197,14,5.31
109981,PRD-109981,20251104,3240,Each,1,716,341,311,297,41,7.48
109982,PRD-109982,20201126,1267,Each,66,678,2068,240,234,9,4.3
109983,PRD-109983,20201013,2302,Each,92,1817,4456,175,172,5,3.09
109984,PRD-109984,20190513,4506,Each,54,789,2519,99,95,4,1.61
109985,PRD-109985,20250204,3561,Each,94,1633,3471,290,268,15,6.01
109986,PRD-109986,20230519,207,Each,51,715,1594,332,301,5,8.94
109987,PRD-109987,20241113,1199,Each,28,762,2059,294,272,2,5.63
109988,PRD-109988,20190802,3121,Each,82,919,3219,296,279,13,6.16
109989,PRD-109989,20250101,1799,Each,58,1611,1925,260,255,11,4.28
109990,PRD-109990,20221123,3523,Each,41,291,2109,284,272,18,5.63
109991,PRD-109991,20201015,4599,Each,17,1947,1478,246,233,18,6.78
109992,PRD-109992,20190116,2783,Each,11,1987,4132,263,240,16,5.0
109993,PRD-109993,20250710,3104,Each,65,204,1281,355,305,11,7.46
109994,PRD-109994,20200520,2054,Each,46,1273,4974,136,126,8,3.7
109995,PRD-109995,20200808,2357,Each,100,358,1382,238,232,4,4.74
109996,PRD-109996,20190104,2219,Each,96,754,3879,155,151,3,2.4
109997,PRD-109997,20230925,3111,Each,77,760,772,363,321,25,7.21
109998,PRD-109998,20240324,3227,Each,31,935,1658,325,325,33,7.79
109999,PRD-109999,20210315,1133,Each,30,736,4358,75,70,2,1.66
110000,PRD-110000,20190311,1756,Each,4,816,4355,325,289,29,5.19
110001,PRD-110001,20211228,2505,Each,85,1833,131,216,202,9,4.32
110002,PRD-110002,20191205,1245,Each,44,1885,758,198,192,19,5.42
110003,PRD-110003,20250617,2246,Each,54,1204,3702,420,374,9,10.82
110004,PRD-110004,20231014,970,Each,85,1833,1161,314,307,11,5.55
110005,PRD-110005,20230806,250,Each,26,1334,3018,325,325,10,7.24
110006,PRD-110006,20220312,343,Each,1,550,4802,329,310,17,7.48
110007,PRD-110007,20200614,539,Each,74,1812,3108,282,261,10,4.43
110008,PRD-110008,20230519,3461,Each,42,1879,4202,368,330,6,6.21
110009,PRD-110009,20230306,367,Each,96,541,3691,182,167,1,5.18
110010,PRD-110010,20230108,424,Each,75,483,4761,220,212,4,6.04
110011,PRD-110011,20230402,1410,Each,99,877,4525,138,138,11,3.11
110012,PRD-110012,20200428,73,Each,64,1949,4249,148,140,10,3.91
110013,PRD-110013,20220221,2686,Each,18,401,334,267,238,4,5.5
110014,PRD-110014,20230803,138,Each,13,1788,896,160,143,4,3.94
110015,PRD-110015,20251103,585,Each,96,737,3501,607,552,75,12.0
110016,PRD-110016,20231011,4580,Each,69,870,2701,270,247,2,4.38
110017,PRD-110017,20190920,4528,Each,79,1716,2634,250,245,7,4.04
110018,PRD-110018,20220727,1261,Each,3,1361,82,351,325,12,5.96
110019,PRD-110019,20240119,3398,Each,23,96,1330,256,240,5,4.64
110020,PRD-110020,20220212,2004,Each,34,1357,2223,392,373,11,7.13
110021,PRD-110021,20200129,2147,Each,40,1816,3391,165,149,3,3.1
110022,PRD-110022,20231223,3669,Each,85,1290,1969,385,347,21,8.78
110023,PRD-110023,20210620,1349,Each,41,924,4576,286,270,24,6.41
110024,PRD-110024,20210330,2928,Each,41,1527,749,353,320,27,7.68
110025,PRD-110025,20241005,3133,Each,58,1302,227,363,327,33,7.79
110026,PRD-110026,20190520,170,Each,53,1570,3972,88,79,3,1.65
110027,PRD-110027,20200509,2683,Each,34,1501,3771,346,323,20,8.18
110028,PRD-110028,20250210,4796,Each,74,80,2565,281,265,1,7.61
110029,PRD-110029,20221106,2713,Each,73,1037,3907,354,321,9,6.93
110030,PRD-110030,20190201,3693,Each,47,1336,1557,202,183,2,3.37
110031,PRD-110031,20200603,2300,Each,66,107,1161,256,247,7,4.51
110032,PRD-110032,20220811,2027,Each,47,1750,2626,211,201,7,3.51
110033,PRD-110033,20200907,3063,Each,9,817,4606,330,305,4,9.28
110034,PRD-110034,20250102,3844,Each,31,143,625,340,331,13,5.95
110035,PRD-110035,20210414,4427,Each,93,1242,964,217,200,22,3.42
110036,PRD-110036,20230520,2395,Each,97,252,588,411,379,13,9.27
110037,PRD-110037,20250430,3108,Each,67,1789,2120,250,250,15,5.07
110038,PRD-110038,20191226,1963,Each,96,1315,1420,165,165,5,3.5
110039,PRD-110039,20240601,3874,Each,95,487,1218,399,381,0,11.11
110040,PRD-110040,20250706,1388,Each,57,151,4276,366,348,8,9.94
110041,PRD-110041,20250915,2432,Each,85,196,2687,238,238,10,5.09
110042,PRD-110042,20191115,1770,Each,59,1544,1822,142,134,8,3.45
110043,PRD-110043,20251013,4168,Each,80,575,1202,259,244,8,4.99
110044,PRD-110044,20200325,886,Each,57,1000,238,130,118,2,2.64
110045,PRD-110045,20220407,3871,Each,95,839,1220,290,290,30,4.86
110046,PRD-110046,20190305,614,Each,49,1624,108,247,221,13,4.23
110047,PRD-110047,20201116,2528,Each,73,978,3506,231,228,2,4.48
110048,PRD-110048,20240303,2952,Each,8,635,1110,230,211,13,5.85
110049,PRD-110049,20200924,1755,Each,68,1165,826,182,171,5,3.49
110050,PRD-110050,20250622,2187,Each,61,1342,1807,451,414,10,10.42
110051,PRD-110051,20211012,2050,Each,23,1147,4253,330,312,30,6.18
110052,PRD-110052,20210625,2388,Each,99,218,889,318,279,34,5.16
110053,PRD-110053,20200417,1808,Each,81,404,4456,201,177,3,3.37
110054,PRD-110054,20210904,3760,Each,94,1766,1016,370,345,8,7.38
110055,PRD-110055,20250426,1274,Each,60,1865,4133,253,235,2,4.29
110056,PRD-110056,20190709,3016,Each,23,354,2734,245,235,31,5.34
110057,PRD-110057,20200406,2359,Each,79,1917,2527,149,131,12,2.71
110058,PRD-110058,20211220,3303,Each,61,655,2977,185,159,11,4.27
110059,PRD-110059,20190801,4545,Each,73,1084,2387,168,153,6,4.02
110060,PRD-110060,20240305,4341,Each,9,940,2420,189,171,5,3.33
110061,PRD-110061,20210407,1376,Each,65,65,341,305,288,12,4.79
110062,PRD-110062,20230611,64,Each,78,1388,131,397,362,18,7.33
110063,PRD-110063,20230928,432,Each,64,1949,3024,232,199,29,5.43
110064,PRD-110064,20190826,2494,Each,71,1330,2895,267,256,4,5.51
110065,PRD-110065,20241123,1575,Each,35,955,4840,372,317,3,7.07
110066,PRD-110066,20210304,4794,Each,12,1248,2347,442,389,2,9.71
110067,PRD-110067,20230426,1328,Each,74,1846,4227,376,373,9,8.64
110068,PRD-110068,20250509,1346,Each,40,342,352,374,374,36,7.84
110069,PRD-110069,20221202,262,Each,93,1420,1845,266,234,12,4.46
110070,PRD-110070,20190326,868,Each,74,172,537,272,265,18,5.93
110071,PRD-110071,20210420,2769,Each,47,1172,4911,313,290,17,8.23
110072,PRD-110072,20240831,811,Each,85,1920,750,480,469,19,9.02
110073,PRD-110073,20240207,2976,Each,20,1423,2314,252,225,8,6.48
110074,PRD-110074,20250411,2401,Each,28,818,2561,337,287,16,6.73
110075,PRD-110075,20220405,2667,Each,82,398,499,316,307,6,7.5
110076,PRD-110076,20220613,4486,Each,48,1561,4092,237,226,23,3.97
110077,PRD-110077,20221025,3749,Each,55,1448,1684,184,165,11,3.0
110078,PRD-110078,20211115,1978,Each,80,1129,1988,242,224,10,5.6
110079,PRD-110079,20241228,870,Each,70,1507,1636,232,223,6,3.87
110080,PRD-110080,20211102,2650,Each,10,1076,2052,212,198,23,3.66
110081,PRD-110081,20230902,1821,Each,78,1723,394,265,246,13,4.72
110082,PRD-110082,20210124,2909,Each,61,1587,1908,227,212,18,5.69
110083,PRD-110083,20190118,3452,Each,37,228,368,213,210,10,4.2
110084,PRD-110084,20250815,1394,Each,100,838,3282,326,290,9,7.78
110085,PRD-110085,20250110,4322,Each,5,1340,924,286,268,5,7.02
110086,PRD-110086,20200801,1934,Each,74,59,484,130,125,6,2.59
110087,PRD-110087,20230911,1095,Each,89,524,757,173,147,3,2.85
110088,PRD-110088,20201124,4004,Each,52,600,4015,148,138,4,2.83
110089,PRD-110089,20220812,2754,Each,79,1760,3547,287,269,24,5.63
110090,PRD-110090,20230412,1310,Each,12,876,503,180,162,3,3.23
110091,PRD-110091,20200209,3656,Each,79,240,33,321,303,16,7.85
110092,PRD-110092,20211223,15,Each,7,1869,4823,285,274,5,5.05
110093,PRD-110093,20200818,3994,Each,31,791,4716,150,130,5,3.32
110094,PRD-110094,20231207,1467,Each,17,1387,736,218,195,9,4.41
110095,PRD-110095,20210329,2333,Each,57,1481,2830,225,220,12,3.63
110096,PRD-110096,20200212,299,Each,65,611,1113,246,228,8,6.1
110097,PRD-110097,20250114,1870,Each,57,223,306,270,270,28,5.69
110098,PRD-110098,20251120,682,Each,84,588,169,434,411,15,9.82
110099,PRD-110099,20201208,3326,Each,81,1775,4353,269,261,3,5.57
110100,PRD-110100,20200304,3156,Each,44,25,3658,288,264,17,5.04
110101,PRD-110101,20251115,609,Each,82,1492,1073,347,313,29,6.67
110102,PRD-110102,20191018,2589,Each,61,1342,494,258,220,7,3.98
110103,PRD-110103,20230714,3915,Each,44,1751,1481,268,247,12,5.74
110104,PRD-110104,20220405,5,Each,67,1181,2026,276,248,37,6.82
110105,PRD-110105,20220313,1254,Each,34,1431,1017,239,228,8,4.25
110106,PRD-110106,20220529,3647,Each,12,1984,1904,221,218,8,3.68
110107,PRD-110107,20230903,2866,Each,91,1486,1472,457,425,9,9.14
110108,PRD-110108,20240629,3026,Each,19,991,3382,360,339,14,6.01
110109,PRD-110109,20211127,666,Each,29,1116,4703,371,330,36,6.43
110110,PRD-110110,20231017,2790,Each,20,390,3270,277,274,5,7.38
110111,PRD-110111,20210116,2944,Each,60,275,1611,161,147,5,4.18
110112,PRD-110112,20220112,4899,Each,7,1473,112,170,163,6,4.58
110113,PRD-110113,20231127,3983,Each,26,667,3969,277,269,18,7.87
110114,PRD-110114,20250405,3406,Each,83,1077,2750,248,226,28,4.35
110115,PRD-110115,20231114,2242,Each,14,1883,884,360,354,50,5.87
110116,PRD-110116,20251007,1587,Each,66,800,1964,261,260,1,6.97
110117,PRD-110117,20230518,181,Each,12,1727,828,308,300,14,7.14
110118,PRD-110118,20220604,3832,Each,58,234,4769,365,328,4,7.67
110119,PRD-110119,20251111,917,Each,27,150,1313,415,391,14,10.42
110120,PRD-110120,20210806,4594,Each,60,1189,2014,214,198,0,5.82
110121,PRD-110121,20250114,3374,Each,49,794,1041,442,376,24,9.0
110122,PRD-110122,20191002,1678,Each,84,1139,2043,291,250,11,5.25
110123,PRD-110123,20210911,3252,Each,4,1946,2240,275,262,23,4.47
110124,PRD-110124,20210404,4375,Each,49,1624,4018,149,132,13,3.71
110125,PRD-110125,20190121,3000,Each,7,1166,2109,335,288,8,6.12
110126,PRD-110126,20250626,2156,Each,30,1134,1718,255,239,22,5.09
110127,PRD-110127,20200318,3952,Each,95,487,4838,160,150,4,4.15
110128,PRD-110128,20190110,4694,Each,24,1237,840,328,310,13,5.42
110129,PRD-110129,20240115,3825,Each,75,394,398,204,180,7,3.37
110130,PRD-110130,20221223,1085,Each,81,1079,4088,212,212,16,3.5
110131,PRD-110131,20250619,1599,Each,27,1532,2536,360,329,15,6.67
110132,PRD-110132,20220706,2089,Each,81,274,2148,344,318,3,9.78
110133,PRD-110133,20230606,1067,Each,34,897,1491,335,330,4,8.83
110134,PRD-110134,20220909,853,Each,96,1413,2403,277,260,14,5.97
110135,PRD-110135,20191130,2075,Each,75,1654,2728,270,241,1,5.97
110136,PRD-110136,20210805,4639,Each,35,1394,1183,179,160,2,3.67
110137,PRD-110137,20230126,3567,Each,80,1848,2922,151,132,9,3.71
110138,PRD-110138,20210816,4579,Each,78,20,2238,220,205,17,4.11
110139,PRD-110139,20230409,1312,Each,98,1112,4636,389,367,7,6.31
110140,PRD-110140,20211220,1231,Each,2,1459,2362,228,228,11,5.63
110141,PRD-110141,20220601,601,Each,51,260,3001,266,265,11,5.88
110142,PRD-110142,20221106,4596,Each,76,1534,4130,363,314,16,7.96
110143,PRD-110143,20220530,1276,Each,93,864,3901,251,234,6,4.04
110144,PRD-110144,20200116,3418,Each,82,919,320,226,220,11,4.47
110145,PRD-110145,20250726,1177,Each,6,1090,4021,358,356,12,7.39
110146,PRD-110146,20250103,1758,Each,8,1797,4478,273,248,18,5.01
110147,PRD-110147,20231118,2575,Each,70,1207,2476,455,425,7,10.94
110148,PRD-110148,20240508,1872,Each,38,1685,2,415,378,1,11.55
110149,PRD-110149,20240109,1665,Each,12,384,3722,342,330,18,7.23
110150,PRD-110150,20190625,1796,Each,38,503,2173,196,194,15,3.02
110151,PRD-110151,20200921,3774,Each,24,139,4062,110,104,5,1.74
