maintenance_key,maintenance_id,date_key,location_key,machine_key,employee_key,maintenance_type,maintenance_hours,downtime_hours,maintenance_cost
18987,MNT-018987,20241013,4,996,2696,Preventive,0.73,0.55,576.05
18988,MNT-018988,20200205,85,435,1642,Preventive,1.97,1.65,1096.03
18989,MNT-018989,20200811,17,1449,1384,Preventive,1.58,1.26,638.03
18990,MNT-018990,20220504,40,1581,4340,Inspection,0.95,0.53,570.6
18991,MNT-018991,20191218,68,281,3424,Preventive,2.37,2.18,2180.11
18992,MNT-018992,20251020,8,820,3346,Corrective,1.9,6.07,2164.66
18993,MNT-018993,20201107,78,313,2790,Corrective,2.01,6.7,2041.51
18994,MNT-018994,20240624,83,711,1624,Inspection,6.48,3.98,3710.71
18995,MNT-018995,20220715,90,48,3075,Preventive,3.6,4.28,1558.76
18996,MNT-018996,20200607,53,258,832,Inspection,2.53,1.78,1462.96
18997,MNT-018997,20240908,38,965,1280,Corrective,1.41,2.78,1474.8
18998,MNT-018998,20201023,60,102,4169,Preventive,2.5,3.09,1885.47
18999,MNT-018999,20200727,39,1599,1985,Inspection,4.21,2.06,2725.99
19000,MNT-019000,20230212,14,369,1661,Preventive,7.2,8.38,3955.53
19001,MNT-019001,20241226,38,965,4858,Corrective,2.3,7.17,2371.72
19002,MNT-019002,20240515,98,753,749,Preventive,1.8,2.23,1154.17
19003,MNT-019003,20210330,34,688,1461,Inspection,4.58,2.09,3203.4
19004,MNT-019004,20230726,4,82,1519,Corrective,0.68,2.34,1125.04
19005,MNT-019005,20241011,9,940,1777,Preventive,2.33,3.1,2412.46
19006,MNT-019006,20191225,68,1442,1313,Preventive,5.63,6.46,2704.23
19007,MNT-019007,20211001,48,1564,3311,Corrective,0.69,1.95,538.61
19008,MNT-019008,20210105,85,787,4052,Preventive,2.98,2.95,2543.94
19009,MNT-019009,20210504,66,1185,2008,Preventive,6.53,7.23,4359.43
19010,MNT-019010,20231214,71,11,4708,Corrective,0.82,1.74,655.16
19011,MNT-019011,20210513,49,1819,4078,Preventive,1.41,1.71,1101.16
19012,MNT-019012,20240430,55,1597,4711,Preventive,1.06,0.99,626.84
19013,MNT-019013,20241220,75,1313,124,Corrective,4.64,9.92,5258.3
19014,MNT-019014,20230719,40,17,3336,Preventive,2.38,2.66,2165.28
19015,MNT-019015,20240502,58,265,3278,Preventive,1.95,1.9,1045.29
19016,MNT-019016,20250703,16,1975,612,Preventive,0.31,0.25,396.67
19017,MNT-019017,20240723,55,1400,3865,Preventive,5.63,6.22,4847.33
19018,MNT-019018,20250302,59,956,2862,Preventive,2.43,2.56,1742.46
19019,MNT-019019,20210821,52,374,466,Corrective,4.59,15.34,4437.66
19020,MNT-019020,20250618,19,1487,4593,Preventive,2.99,3.55,1391.29
19021,MNT-019021,20200424,93,1675,786,Inspection,2.4,1.51,2035.08
19022,MNT-019022,20200425,52,269,1296,Preventive,2.67,2.76,1523.16
19023,MNT-019023,20200819,13,1805,1725,Inspection,1.64,0.87,1225.22
19024,MNT-019024,20190712,95,1918,1100,Corrective,1.2,2.36,1140.56
19025,MNT-019025,20251003,20,1854,1467,Preventive,1.5,1.6,699.31
19026,MNT-019026,20211111,90,1849,1804,Preventive,1.14,0.88,1143.64
19027,MNT-019027,20210730,19,1669,390,Preventive,4.67,4.64,3842.07
19028,MNT-019028,20200528,94,132,4050,Preventive,2.99,2.58,1682.06
19029,MNT-019029,20201001,63,1327,564,Corrective,1.27,4.46,777.04
19030,MNT-019030,20221027,68,1821,1406,Preventive,4.06,5.03,2425.53
19031,MNT-019031,20240126,60,236,3387,Preventive,3.05,4.1,1862.38
19032,MNT-019032,20240513,54,70,400,Preventive,4.24,4.63,3906.89
19033,MNT-019033,20210214,29,1972,2959,Corrective,2.21,6.44,3319.41
19034,MNT-019034,20240607,31,399,4733,Corrective,1.98,4.99,2198.44
19035,MNT-019035,20211029,100,1144,113,Inspection,0.86,0.44,501.36
19036,MNT-019036,20230102,92,1243,1975,Corrective,3.59,7.17,2758.36
19037,MNT-019037,20230619,99,1484,282,Preventive,2.43,2.61,1770.8
19038,MNT-019038,20200907,61,777,574,Corrective,0.37,1.28,655.27
19039,MNT-019039,20191015,79,983,379,Preventive,0.81,0.94,702.79
19040,MNT-019040,20230130,17,1271,3979,Corrective,1.05,3.17,732.74
19041,MNT-019041,20200327,41,1876,3438,Preventive,2.18,1.81,1874.4
19042,MNT-019042,20220930,84,1640,3528,Preventive,1.06,0.84,632.9
19043,MNT-019043,20240612,48,672,4039,Preventive,3.46,2.95,3363.44
19044,MNT-019044,20191021,55,304,3002,Corrective,0.5,1.41,638.36
19045,MNT-019045,20200103,91,1174,1912,Preventive,0.1,0.25,306.51
19046,MNT-019046,20240423,6,149,3485,Inspection,1.91,0.86,1226.14
19047,MNT-019047,20201112,95,654,241,Preventive,0.21,0.26,375.24
19049,MNT-019049,20230305,25,161,940,Preventive,0.29,0.37,377.59
19050,MNT-019050,20190730,89,1039,1571,Preventive,8.86,9.62,3251.47
19051,MNT-019051,20210502,25,681,4680,Preventive,6.8,6.73,4721.87
19052,MNT-019052,20201102,86,334,918,Corrective,2.68,6.23,2106.03
19053,MNT-019053,20210604,23,21,3734,Preventive,1.31,1.08,1121.07
19054,MNT-019054,20211027,96,605,4506,Preventive,4.67,4.7,3273.05
19055,MNT-019055,20240302,23,514,4638,Preventive,1.15,1.02,669.45
19056,MNT-019056,20230320,70,1180,3047,Preventive,1.16,1.23,746.03
19057,MNT-019057,20201017,57,1718,563,Preventive,1.9,1.94,1427.53
19058,MNT-019058,20190621,70,866,552,Preventive,1.02,1.25,1017.32
19059,MNT-019059,20200622,67,1774,4151,Corrective,3.79,10.25,5078.81
19060,MNT-019060,20220618,48,76,3752,Preventive,2.88,2.86,1559.2
19061,MNT-019061,20200609,34,488,2812,Preventive,3.48,4.08,2491.84
19062,MNT-019062,20250921,79,1967,3142,Corrective,3.07,8.73,3139.24
19063,MNT-019063,20211127,23,354,1436,Preventive,2.11,2.74,803.81
19064,MNT-019064,20201122,97,666,4943,Inspection,1.27,0.9,635.2
19065,MNT-019065,20201120,87,28,2506,Inspection,0.65,0.33,674.0
19066,MNT-019066,20241025,87,647,1874,Corrective,4.51,16.06,4964.19
19067,MNT-019067,20240523,3,1122,842,Preventive,1.33,1.16,1006.02
19068,MNT-019068,20230626,23,1451,2678,Preventive,1.54,1.17,698.97
19069,MNT-019069,20250810,22,259,566,Preventive,2.62,2.12,1326.91
19070,MNT-019070,20211219,71,57,2939,Corrective,1.66,3.88,1592.81
19071,MNT-019071,20190630,69,47,2446,Preventive,1.24,1.42,736.11
19072,MNT-019072,20221107,82,1356,400,Corrective,0.99,2.79,907.83
19073,MNT-019073,20200622,75,1398,4853,Preventive,6.49,6.23,2880.29
19074,MNT-019074,20220114,18,1188,2680,Preventive,1.48,1.38,1433.53
19075,MNT-019075,20220818,69,574,4406,Inspection,2.02,1.29,1720.47
19076,MNT-019076,20250220,88,1182,4403,Corrective,1.44,3.17,1128.27
19077,MNT-019077,20250219,66,1163,1494,Inspection,1.08,0.56,890.66
19078,MNT-019078,20230728,44,1516,1197,Preventive,1.17,0.88,802.41
19079,MNT-019079,20240110,78,1328,91,Corrective,2.39,8.31,2297.85
19080,MNT-019080,20201025,79,884,2183,Corrective,3.42,8.4,3041.05
19082,MNT-019082,20230131,77,1477,1905,Preventive,3.54,2.81,1694.19
19083,MNT-019083,20190821,58,1522,1738,Inspection,2.17,1.28,1750.06
19084,MNT-019084,20210517,21,805,4356,Preventive,2.72,2.59,2059.72
19085,MNT-019085,20250810,50,937,3607,Preventive,3.94,3.5,2250.49
19086,MNT-019086,20200121,8,1853,1894,Preventive,1.46,1.83,1228.78
19087,MNT-019087,20240214,56,499,4382,Preventive,2.47,1.89,1948.33
19088,MNT-019088,20190821,94,104,3171,Preventive,2.11,2.73,1929.78
19089,MNT-019089,20250917,71,1017,2228,Preventive,3.87,3.91,3351.23
19090,MNT-019090,20200710,39,1006,4069,Inspection,6.62,4.62,5091.64
19091,MNT-019091,20241120,66,1939,3715,Corrective,1.83,4.54,2040.25
19092,MNT-019092,20251111,23,348,4213,Corrective,2.55,6.35,2140.01
19093,MNT-019093,20241120,49,168,3603,Inspection,1.16,0.66,607.76
19094,MNT-019094,20210106,84,752,2147,Preventive,0.83,0.65,795.88
19095,MNT-019095,20201105,47,1495,4187,Preventive,2.92,2.32,2065.07
19096,MNT-019096,20230621,64,1943,2805,Inspection,3.64,2.39,2033.04
19097,MNT-019097,20200312,83,607,2454,Preventive,4.28,4.28,2248.74
19098,MNT-019098,20230319,16,703,3492,Preventive,1.9,2.05,1610.22
19099,MNT-019099,20220928,47,1172,4596,Preventive,1.25,1.18,933.3
19100,MNT-019100,20220408,57,813,4825,Preventive,0.73,0.82,774.1
19101,MNT-019101,20210821,38,942,2348,Preventive,2.77,2.0,1640.52
19102,MNT-019102,20240415,22,1886,4949,Corrective,3.34,11.84,2486.65
19103,MNT-019103,20221122,86,365,2820,Preventive,0.52,0.69,670.82
19104,MNT-019104,20230713,16,730,3692,Preventive,3.47,3.2,2100.76
19105,MNT-019105,20200610,88,202,295,Preventive,3.55,3.1,1748.27
19106,MNT-019106,20190615,91,1904,1256,Inspection,3.18,1.99,2158.84
19107,MNT-019107,20210609,83,558,3133,Corrective,5.52,18.99,4844.76
19108,MNT-019108,20250924,70,1616,4840,Inspection,3.79,2.49,3203.85
19109,MNT-019109,20211230,82,398,4262,Corrective,5.11,11.53,2247.37
19110,MNT-019110,20220228,40,342,2854,Preventive,0.61,0.62,548.58
19111,MNT-019111,20240623,96,1409,2807,Corrective,0.35,0.69,487.05
19112,MNT-019112,20191106,7,1635,2466,Corrective,0.38,1.18,516.82
19113,MNT-019113,20250627,35,1957,118,Preventive,0.81,0.73,733.11
19114,MNT-019114,20220415,100,838,4302,Corrective,3.62,9.46,3364.77
19115,MNT-019115,20201116,44,964,2623,Preventive,0.42,0.41,596.86
19116,MNT-019116,20231228,96,1756,4250,Corrective,3.58,7.46,3608.87
19117,MNT-019117,20230923,39,1082,2477,Preventive,2.21,1.81,2136.82
19118,MNT-019118,20190104,69,1047,1322,Preventive,1.42,1.82,1197.15
19119,MNT-019119,20210118,67,87,4290,Corrective,0.86,3.07,1006.22
19120,MNT-019120,20230310,86,1705,3788,Inspection,0.57,0.32,618.31
19121,MNT-019121,20200419,78,583,245,Preventive,1.61,1.89,1564.9
19122,MNT-019122,20220518,68,1442,826,Preventive,3.11,3.97,2060.43
19123,MNT-019123,20240116,90,1515,4705,Corrective,5.26,17.97,4086.58
19124,MNT-019124,20200323,92,1847,1109,Corrective,3.5,6.88,2278.3
19125,MNT-019125,20191111,95,1749,24,Preventive,1.68,2.0,1337.29
19126,MNT-019126,20220122,97,666,3561,Corrective,1.9,6.73,1134.09
19127,MNT-019127,20250909,69,713,3890,Corrective,4.31,14.88,3328.91
19128,MNT-019128,20200228,37,827,1995,Corrective,1.75,4.55,1869.2
19129,MNT-019129,20230418,92,912,359,Preventive,3.32,4.39,2204.27
19130,MNT-019130,20190108,10,699,635,Preventive,3.87,3.21,2568.36
19131,MNT-019131,20220617,23,1392,2162,Inspection,1.07,0.63,956.14
19132,MNT-019132,20211021,43,1595,1774,Preventive,1.15,0.87,911.7
19133,MNT-019133,20250709,59,785,2961,Preventive,0.64,0.64,679.89
19134,MNT-019134,20230812,72,1155,2815,Preventive,2.39,3.21,1668.75
19135,MNT-019135,20200607,18,1453,2442,Preventive,2.18,2.59,1986.22
19136,MNT-019136,20201101,81,1079,4074,Preventive,1.57,1.82,941.4
19137,MNT-019137,20230922,42,485,2053,Corrective,1.78,4.56,1828.04
19138,MNT-019138,20210221,55,1121,1649,Corrective,0.84,2.26,1138.66
19139,MNT-019139,20241204,65,221,1668,Inspection,1.97,1.22,812.95
19140,MNT-019140,20190303,54,1061,1851,Preventive,1.19,0.95,945.22
19141,MNT-019141,20250621,52,665,1948,Preventive,2.07,2.53,1201.69
19142,MNT-019142,20240220,90,226,2832,Corrective,2.01,4.24,1421.07
19143,MNT-019143,20201013,19,1669,3063,Inspection,0.74,0.44,683.22
19144,MNT-019144,20231021,74,1158,1004,Corrective,1.45,3.3,1087.46
19145,MNT-019145,20251004,17,581,1648,Preventive,2.17,2.56,2015.96
19146,MNT-019146,20220330,28,370,1268,Preventive,6.44,8.22,3785.74
19147,MNT-019147,20210217,16,316,949,Inspection,1.17,0.62,1158.65
19148,MNT-019148,20250502,75,1658,3485,Preventive,7.24,6.57,3112.12
19149,MNT-019149,20221116,73,1167,2676,Corrective,3.96,12.69,3420.97
19150,MNT-019150,20251010,72,747,766,Corrective,0.39,1.13,658.99
19151,MNT-019151,20210401,13,1722,305,Preventive,1.57,1.33,1466.24
19152,MNT-019152,20201025,6,1360,4790,Corrective,0.86,2.34,791.8
19153,MNT-019153,20191105,5,1310,4734,Corrective,2.46,5.62,1289.17
19154,MNT-019154,20251104,14,353,3401,Corrective,4.91,11.38,3902.84
19155,MNT-019155,20230720,60,1250,771,Corrective,3.34,6.44,1694.24
19156,MNT-019156,20251202,35,331,352,Preventive,5.54,6.92,2714.11
19157,MNT-019157,20250801,62,1175,3480,Preventive,5.77,7.62,3739.79
19158,MNT-019158,20201023,74,297,3492,Inspection,3.16,1.91,1331.52
19159,MNT-019159,20240410,71,1017,4622,Preventive,2.12,2.05,1005.23
19160,MNT-019160,20220131,73,824,3318,Inspection,4.18,2.37,1368.98
19161,MNT-019161,20211120,16,344,2264,Corrective,3.44,12.18,3019.93
19162,MNT-019162,20240815,20,1854,4484,Inspection,2.15,1.61,1183.47
19163,MNT-019163,20191224,59,271,809,Corrective,0.65,2.14,1111.58
19164,MNT-019164,20190911,55,1448,4927,Preventive,2.03,1.54,1096.76
19165,MNT-019165,20211006,86,1648,908,Preventive,0.64,0.54,643.78
19166,MNT-019166,20190212,79,1716,1329,Preventive,1.62,1.44,879.36
19167,MNT-019167,20200211,4,1946,861,Inspection,3.92,2.49,1797.4
19168,MNT-019168,20200206,66,869,1822,Preventive,4.3,4.28,3366.65
19169,MNT-019169,20240622,3,837,3674,Preventive,4.02,3.53,2158.11
19170,MNT-019170,20211114,45,1462,1748,Corrective,4.86,16.05,3773.14
19171,MNT-019171,20250102,86,277,3817,Preventive,0.79,0.98,899.82
19172,MNT-019172,20210426,13,931,418,Preventive,1.15,1.12,1125.23
19173,MNT-019173,20250618,91,1719,4239,Preventive,3.34,2.57,2563.96
19174,MNT-019174,20200103,36,1929,416,Inspection,0.9,0.65,498.72
19175,MNT-019175,20250528,62,1498,4875,Inspection,1.35,0.93,1188.43
19176,MNT-019176,20210218,5,1791,835,Corrective,3.84,13.25,1855.57
19177,MNT-019177,20220826,43,1031,559,Inspection,0.88,0.4,441.29
19178,MNT-019178,20191202,99,877,2066,Preventive,0.82,0.83,828.67
19179,MNT-019179,20240219,73,1167,4682,Corrective,1.01,3.31,1507.33
19180,MNT-019180,20211016,79,38,3379,Preventive,1.89,1.37,1357.37
19181,MNT-019181,20250614,26,1618,2008,Corrective,1.27,3.4,1468.24
19182,MNT-019182,20210101,88,1602,2578,Preventive,2.34,2.62,2019.24
19183,MNT-019183,20240602,17,1417,1456,Corrective,0.26,0.83,552.03
19184,MNT-019184,20230619,95,1373,4747,Corrective,1.23,2.52,1681.62
19185,MNT-019185,20230215,74,1846,20,Preventive,2.22,2.47,1306.92
19186,MNT-019186,20210419,88,61,4446,Corrective,1.68,3.94,1996.44
19187,MNT-019187,20191127,59,853,3033,Preventive,2.92,3.13,1260.92
19188,MNT-019188,20230918,76,30,4268,Corrective,1.94,4.34,1851.6
19189,MNT-019189,20231128,24,1838,1441,Preventive,0.84,0.92,598.62
19190,MNT-019190,20190608,52,665,1210,Corrective,0.29,0.6,477.01
19191,MNT-019191,20250724,17,581,4792,Preventive,1.45,1.27,838.0
19192,MNT-019192,20190522,52,424,3926,Inspection,2.63,1.45,1623.5
19193,MNT-019193,20250907,13,289,1620,Corrective,8.29,24.0,7751.23
19194,MNT-019194,20210511,95,657,887,Preventive,2.21,2.94,1910.02
19195,MNT-019195,20230725,31,1590,1121,Corrective,2.47,5.41,1767.58
19196,MNT-019196,20200605,68,502,3775,Corrective,1.54,4.1,1018.38
19197,MNT-019197,20240603,28,1859,4762,Preventive,4.48,4.05,1681.54
19198,MNT-019198,20210502,41,1527,2547,Corrective,1.37,4.01,1432.41
19199,MNT-019199,20220911,44,364,4432,Inspection,3.72,1.91,3215.44
19200,MNT-019200,20230225,82,491,4248,Corrective,1.4,4.49,1399.18
19201,MNT-019201,20231004,93,95,1781,Corrective,1.44,4.51,1839.2
19202,MNT-019202,20211207,40,227,2079,Corrective,2.98,7.29,2763.9
19203,MNT-019203,20200212,95,859,2871,Corrective,0.97,3.45,1475.33
19204,MNT-019204,20221106,4,1266,1696,Preventive,2.91,3.1,1334.26
19205,MNT-019205,20250911,74,1002,2659,Corrective,3.28,6.48,2918.35
19206,MNT-019206,20190926,1,1257,3706,Preventive,0.87,0.94,756.05
19207,MNT-019207,20190308,65,251,3601,Preventive,1.82,1.33,1593.92
19208,MNT-019208,20210812,89,639,1897,Preventive,1.06,1.12,865.53
19209,MNT-019209,20220722,21,133,1106,Inspection,2.86,1.71,2510.74
19210,MNT-019210,20201111,54,8,4407,Preventive,1.43,1.28,758.65
19211,MNT-019211,20210619,88,1480,912,Inspection,2.34,1.33,1279.02
19212,MNT-019212,20250619,36,1929,2375,Corrective,0.78,1.96,1235.51
19213,MNT-019213,20251130,76,439,2296,Preventive,1.34,1.48,1229.02
19214,MNT-019214,20230406,37,1476,3325,Preventive,2.89,2.65,1718.96
19215,MNT-019215,20200703,1,944,726,Preventive,2.52,2.48,1109.25
19216,MNT-019216,20250912,5,1310,2327,Preventive,2.76,2.1,1690.53
19217,MNT-019217,20210604,52,1337,2826,Preventive,1.64,1.63,1116.1
19218,MNT-019218,20250305,80,871,287,Inspection,1.21,0.57,869.0
19219,MNT-019219,20230727,69,976,3989,Preventive,1.59,2.02,1031.96
19220,MNT-019220,20230808,81,868,1215,Preventive,2.2,2.55,1983.11
19221,MNT-019221,20240819,21,927,4742,Preventive,2.21,1.78,1405.77
19222,MNT-019222,20200707,39,1468,4421,Corrective,2.34,6.18,2974.46
19223,MNT-019223,20240902,6,146,2294,Preventive,1.68,2.04,1435.64
19224,MNT-019224,20240215,99,584,3957,Corrective,1.65,4.42,1804.94
19225,MNT-019225,20220530,30,1202,3271,Corrective,5.33,14.59,4544.41
19226,MNT-019226,20220806,38,826,3757,Inspection,2.88,1.84,2055.15
19227,MNT-019227,20191119,99,302,1999,Corrective,1.5,5.38,1843.29
19228,MNT-019228,20210315,24,1419,2418,Preventive,2.72,3.27,1630.77
19229,MNT-019229,20200914,17,825,4939,Corrective,5.53,13.26,6902.61
19230,MNT-019230,20220530,59,1555,2349,Preventive,4.57,3.42,1602.93
19231,MNT-019231,20250825,99,322,779,Inspection,1.53,0.78,1393.56
19232,MNT-019232,20190518,21,133,3259,Corrective,2.34,7.04,2436.54
19233,MNT-019233,20250519,77,1517,1776,Preventive,4.59,4.62,2980.29
19234,MNT-019234,20221221,80,341,2735,Corrective,2.68,6.87,1894.04
19235,MNT-019235,20231218,23,514,2134,Preventive,1.79,1.39,1766.81
19236,MNT-019236,20240620,10,699,226,Preventive,1.58,1.93,1146.48
19237,MNT-019237,20240911,58,2,834,Corrective,2.67,7.98,3379.76
19238,MNT-019238,20250324,1,1521,3385,Corrective,4.41,14.81,2386.96
19240,MNT-019240,20210208,64,537,525,Preventive,4.87,6.01,4618.97
19241,MNT-019241,20201031,73,1260,4141,Preventive,1.96,1.97,1014.01
19242,MNT-019242,20190518,51,1352,116,Corrective,1.82,4.17,1874.66
19243,MNT-019243,20250820,66,678,667,Corrective,0.73,1.87,610.17
19244,MNT-019244,20250423,83,373,3420,Preventive,2.12,1.77,1075.69
19245,MNT-019245,20200827,20,1782,729,Inspection,2.0,1.28,1288.66
19246,MNT-019246,20240725,24,1101,166,Corrective,2.31,6.39,1281.81
19247,MNT-019247,20190818,79,395,2995,Preventive,1.28,1.04,1260.7
19248,MNT-019248,20230525,27,544,2757,Inspection,1.07,0.5,1026.09
19249,MNT-019249,20240311,12,1248,4197,Preventive,5.01,4.38,2681.01
19250,MNT-019250,20221011,73,54,4569,Preventive,1.95,2.16,1089.58
19251,MNT-019251,20230215,91,1230,4494,Preventive,1.56,1.28,1180.25
19252,MNT-019252,20190629,42,1681,1879,Corrective,1.38,3.52,1821.36
19253,MNT-019253,20250515,74,138,1968,Inspection,4.69,2.61,1774.65
19254,MNT-019254,20240309,75,1117,3970,Preventive,1.35,1.67,1292.0
19255,MNT-019255,20241117,1,296,2167,Preventive,3.16,4.05,2139.08
19256,MNT-019256,20200824,40,1924,4131,Preventive,0.74,0.8,492.94
19257,MNT-019257,20251206,24,1419,4389,Preventive,0.4,0.3,401.64
19258,MNT-019258,20240713,81,868,167,Inspection,3.16,2.07,1752.74
19259,MNT-019259,20191204,44,1751,2365,Inspection,3.1,1.59,2052.68
19260,MNT-019260,20240501,64,137,3407,Corrective,0.86,1.84,731.02
19261,MNT-019261,20250123,18,1005,2623,Corrective,2.6,7.76,2415.05
19262,MNT-019262,20190728,59,1579,3123,Preventive,2.79,2.19,1810.77
19263,MNT-019263,20190427,54,1573,858,Inspection,3.91,2.82,1898.24
19264,MNT-019264,20241210,60,926,1596,Corrective,6.11,16.78,3767.45
19265,MNT-019265,20240918,32,1694,443,Preventive,1.33,1.55,1096.67
19266,MNT-019266,20220902,5,1310,1078,Corrective,2.65,6.2,2812.04
19267,MNT-019267,20250317,29,969,4366,Preventive,0.82,1.08,758.89
19268,MNT-019268,20220910,54,1573,1414,Inspection,3.34,1.69,2256.86
19269,MNT-019269,20221105,74,127,4308,Corrective,5.78,11.93,2371.56
19270,MNT-019270,20231205,86,334,588,Preventive,1.02,0.95,813.22
19271,MNT-019271,20250221,13,1805,4406,Inspection,8.4,4.83,5090.04
19272,MNT-019272,20200612,49,694,3232,Preventive,1.48,1.24,847.37
19273,MNT-019273,20211016,78,1867,2721,Inspection,2.98,2.19,2349.14
19274,MNT-019274,20201128,22,1415,4509,Inspection,3.33,1.72,2857.21
19275,MNT-019275,20240404,73,1499,3998,Preventive,3.11,3.72,1470.05
19276,MNT-019276,20190507,93,1242,1426,Preventive,2.26,2.94,1821.79
19277,MNT-019277,20200603,12,147,3819,Corrective,3.68,7.73,3256.85
19278,MNT-019278,20201104,33,1268,3739,Preventive,1.11,0.98,891.66
19279,MNT-019279,20210318,79,395,72,Inspection,1.03,0.6,734.27
19280,MNT-019280,20211021,55,1597,1190,Preventive,1.69,2.15,1626.17
19281,MNT-019281,20211017,79,884,3577,Corrective,3.89,13.6,3716.79
19282,MNT-019282,20220416,38,644,2712,Corrective,1.53,4.8,1779.69
19283,MNT-019283,20220827,29,1114,1131,Preventive,2.89,2.73,2306.75
19284,MNT-019284,20190702,4,1927,2690,Inspection,1.96,1.0,1128.73
19285,MNT-019285,20210227,12,1866,1907,Preventive,3.44,4.25,2414.22
19286,MNT-019286,20190110,36,368,3762,Preventive,1.63,1.43,1112.49
19287,MNT-019287,20191218,79,1760,2807,Preventive,1.58,1.56,862.94
19288,MNT-019288,20230503,73,1037,3165,Corrective,3.97,10.69,4753.09
19289,MNT-019289,20220330,32,1164,2265,Preventive,1.22,1.07,649.4
19290,MNT-019290,20191201,30,1843,7,Preventive,2.66,2.94,2035.78
19291,MNT-019291,20211113,25,1460,655,Preventive,1.25,1.22,1326.17
19292,MNT-019292,20230114,20,411,1776,Inspection,1.53,0.75,1229.34
19293,MNT-019293,20201111,39,1638,819,Corrective,3.54,6.92,4092.18
19294,MNT-019294,20231021,17,815,2637,Corrective,3.36,8.18,1802.5
19295,MNT-019295,20241120,25,1444,1776,Corrective,1.17,2.42,1071.51
19296,MNT-019296,20251219,99,1940,4264,Preventive,0.72,0.65,656.25
19297,MNT-019297,20220909,94,1766,179,Inspection,1.3,0.91,1060.56
19298,MNT-019298,20220522,40,17,837,Corrective,2.69,6.13,3037.58
19299,MNT-019299,20250706,24,428,1482,Preventive,1.68,2.02,1818.01
19300,MNT-019300,20190923,23,379,2929,Preventive,2.74,3.13,1537.95
19301,MNT-019301,20211024,68,400,2294,Corrective,1.59,4.1,1881.6
19302,MNT-019302,20200828,71,1335,4753,Preventive,3.64,2.67,2527.53
19303,MNT-019303,20240808,52,498,2205,Inspection,2.93,1.91,1391.7
19304,MNT-019304,20221022,97,1617,3168,Preventive,0.39,0.49,500.19
19305,MNT-019305,20191117,72,1907,3749,Preventive,1.28,1.44,886.13
19306,MNT-019306,20240507,69,47,3464,Corrective,5.08,12.91,3978.12
19307,MNT-019307,20241104,19,1744,3603,Corrective,1.57,3.82,1508.43
19308,MNT-019308,20241026,73,176,1878,Corrective,0.82,2.74,1081.01
19309,MNT-019309,20230630,20,1292,3683,Preventive,2.14,2.63,1812.76
19310,MNT-019310,20220215,57,1481,4306,Preventive,3.99,3.59,2108.44
19311,MNT-019311,20211231,18,427,340,Preventive,2.7,3.09,1011.48
19312,MNT-019312,20240209,9,1825,615,Corrective,5.5,13.92,6941.82
19313,MNT-019313,20230127,21,630,2015,Preventive,1.37,1.33,577.67
19314,MNT-019314,20220317,65,251,1640,Preventive,2.77,3.53,1899.15
19315,MNT-019315,20201016,10,1905,4058,Inspection,0.74,0.31,820.93
19316,MNT-019316,20191023,20,743,3162,Preventive,4.08,5.17,1872.37
19317,MNT-019317,20210310,42,525,3524,Inspection,1.71,1.02,1239.17
19318,MNT-019318,20200515,21,1985,2962,Corrective,5.22,14.51,6070.26
19319,MNT-019319,20230317,90,1300,4091,Corrective,5.11,17.85,5898.28
19320,MNT-019320,20240518,100,1198,2980,Inspection,3.2,2.15,1615.69
19321,MNT-019321,20240805,54,86,1350,Preventive,0.95,0.89,889.81
19322,MNT-019322,20190123,72,290,1153,Preventive,1.77,1.49,1309.28
19323,MNT-019323,20230813,83,373,27,Inspection,3.23,1.62,2568.1
19324,MNT-019324,20230615,80,341,3638,Preventive,2.04,1.86,1025.9
19325,MNT-019325,20211228,30,567,4539,Preventive,2.69,2.65,1137.88
19326,MNT-019326,20250820,50,1540,3806,Corrective,1.77,6.0,2828.93
19327,MNT-019327,20251108,27,371,4152,Preventive,1.02,1.09,707.48
19328,MNT-019328,20240901,66,1556,2617,Preventive,3.37,3.52,2618.17
19329,MNT-019329,20201122,65,998,85,Preventive,0.31,0.26,485.26
19330,MNT-019330,20240822,49,794,1477,Preventive,4.63,6.07,1643.43
19331,MNT-019331,20210301,72,241,2338,Preventive,2.53,2.61,1664.41
19332,MNT-019332,20200511,62,555,3513,Preventive,0.81,0.73,568.29
19333,MNT-019333,20240202,37,238,4506,Preventive,0.45,0.35,481.68
19334,MNT-019334,20231017,51,1965,1277,Preventive,1.86,1.79,1832.78
19335,MNT-019335,20250315,48,979,2675,Preventive,4.04,3.81,1960.33
19336,MNT-019336,20200816,42,485,4376,Corrective,1.73,4.92,1489.72
19337,MNT-019337,20230829,41,1758,224,Corrective,1.38,3.75,1908.29
19338,MNT-019338,20240103,70,559,4301,Preventive,2.4,2.72,1495.88
19339,MNT-019339,20191112,17,1405,3574,Preventive,2.09,2.59,1146.11
19340,MNT-019340,20250128,78,949,835,Preventive,4.2,3.13,2660.26
19341,MNT-019341,20250926,84,752,4173,Preventive,1.31,1.68,822.19
19342,MNT-019342,20220927,70,629,4371,Preventive,3.2,4.22,1264.29
19343,MNT-019343,20231012,17,581,4549,Preventive,3.25,3.2,1582.41
19344,MNT-019344,20210705,47,230,2071,Preventive,3.4,3.33,2966.52
19345,MNT-019345,20201112,51,695,3273,Preventive,1.01,0.75,623.65
19346,MNT-019346,20231229,100,925,2693,Corrective,4.2,13.91,5712.87
