energy_key,energy_id,date_key,location_key,machine_key,energy_source,unit_of_measure,energy_consumption
55189,ENG-055189,20191225,57,1177,Diesel,kWh,1893.92
55190,ENG-055190,20220921,12,1660,Natural Gas,kWh,6373.605
55191,ENG-055191,20190725,46,1227,Diesel,kWh,5984.623
55192,ENG-055192,20230119,76,459,Natural Gas,kWh,3236.202
55193,ENG-055193,20220819,88,512,Electricity,kWh,3283.961
55194,ENG-055194,20221226,24,774,Electricity,kWh,9193.524
55195,ENG-055195,20220317,79,229,Electricity,kWh,8970.238
55196,ENG-055196,20230801,85,964,Electricity,kWh,9398.686
55197,ENG-055197,20200323,59,701,Natural Gas,kWh,7816.954
55198,ENG-055198,20201222,14,1192,Electricity,kWh,1954.472
55199,ENG-055199,20240412,8,21,Electricity,kWh,5469.175
55200,ENG-055200,20200417,96,749,Diesel,kWh,3617.807
55201,ENG-055201,20190413,1,678,Natural Gas,kWh,3379.609
55202,ENG-055202,20250630,73,965,Electricity,kWh,3757.684
55203,ENG-055203,20250314,14,465,Natural Gas,kWh,1979.355
55204,ENG-055204,20230108,20,687,Electricity,kWh,3051.798
55205,ENG-055205,20241211,66,987,Electricity,kWh,3468.737
55206,ENG-055206,20241013,38,608,Electricity,kWh,6936.111
55207,ENG-055207,20200122,51,382,Natural Gas,kWh,5655.387
55208,ENG-055208,20211206,15,1794,Natural Gas,kWh,2616.72
55209,ENG-055209,20240915,1,351,Diesel,kWh,2330.439
55210,ENG-055210,20230806,27,1120,Electricity,kWh,9413.957
55211,ENG-055211,20230618,11,1099,Diesel,kWh,1663.215
55212,ENG-055212,20210124,89,991,Natural Gas,kWh,5670.052
55213,ENG-055213,20231019,5,331,Electricity,kWh,161.014
55214,ENG-055214,20230422,44,440,Natural Gas,kWh,9147.524
55215,ENG-055215,20230508,35,683,Diesel,kWh,177.909
55216,ENG-055216,20241207,69,886,Diesel,kWh,3780.836
55217,ENG-055217,20221224,63,858,Electricity,kWh,4826.242
55218,ENG-055218,20240621,43,551,Diesel,kWh,8647.323
55219,ENG-055219,20250724,45,795,Natural Gas,kWh,1458.204
55220,ENG-055220,20200123,19,561,Natural Gas,kWh,1429.786
55221,ENG-055221,20230401,83,775,Diesel,kWh,6738.316
55222,ENG-055222,20200926,11,132,Natural Gas,kWh,7187.269
55223,ENG-055223,20240821,16,1156,Electricity,kWh,1927.785
55224,ENG-055224,20190224,31,1735,Electricity,kWh,293.868
55225,ENG-055225,20230512,33,1167,Diesel,kWh,4268.718
55226,ENG-055226,20250901,42,1994,Natural Gas,kWh,698.102
55227,ENG-055227,20211102,54,410,Diesel,kWh,5828.224
55228,ENG-055228,20200705,64,1426,Diesel,kWh,7164.243
55229,ENG-055229,20190202,8,1341,Natural Gas,kWh,2019.931
55230,ENG-055230,20240420,72,60,Diesel,kWh,913.806
55231,ENG-055231,20210705,88,1228,Diesel,kWh,8635.068
55232,ENG-055232,20200123,11,1401,Diesel,kWh,7092.708
55233,ENG-055233,20250929,7,809,Electricity,kWh,1857.698
55234,ENG-055234,20210507,29,508,Electricity,kWh,5651.306
55235,ENG-055235,20190814,86,882,Electricity,kWh,8296.558
55236,ENG-055236,20210706,44,1793,Natural Gas,kWh,2762.425
55237,ENG-055237,20211022,55,445,Diesel,kWh,8771.67
55238,ENG-055238,20250723,72,98,Electricity,kWh,4907.185
55239,ENG-055239,20221127,98,1945,Natural Gas,kWh,5798.502
55240,ENG-055240,20190715,24,1840,Electricity,kWh,1644.989
55241,ENG-055241,20220131,27,1868,Diesel,kWh,8319.316
55242,ENG-055242,20210321,5,594,Electricity,kWh,1762.435
55243,ENG-055243,20221023,98,1656,Electricity,kWh,1665.017
55244,ENG-055244,20210612,10,1311,Natural Gas,kWh,6174.977
55245,ENG-055245,20250323,19,373,Electricity,kWh,5486.42
55246,ENG-055246,20221011,51,897,Diesel,kWh,8604.076
55247,ENG-055247,20220221,74,1823,Electricity,kWh,1486.516
55248,ENG-055248,20230908,35,1574,Diesel,kWh,7254.161
55249,ENG-055249,20250210,75,852,Natural Gas,kWh,6014.232
55250,ENG-055250,20240129,82,69,Electricity,kWh,3392.429
55251,ENG-055251,20220916,86,1964,Natural Gas,kWh,9512.866
55252,ENG-055252,20190825,23,379,Diesel,kWh,5302.311
55253,ENG-055253,20220805,90,907,Diesel,kWh,6621.036
55254,ENG-055254,20200324,61,1570,Natural Gas,kWh,6369.134
55255,ENG-055255,20241102,5,1880,Diesel,kWh,8782.95
55256,ENG-055256,20190218,70,539,Diesel,kWh,1114.405
55257,ENG-055257,20200507,35,1999,Natural Gas,kWh,1058.191
55258,ENG-055258,20251013,100,1270,Diesel,kWh,4960.487
55259,ENG-055259,20230306,82,676,Natural Gas,kWh,9793.942
55260,ENG-055260,20221126,19,1465,Natural Gas,kWh,2188.835
55261,ENG-055261,20191010,9,1677,Diesel,kWh,199.372
55262,ENG-055262,20231227,94,642,Natural Gas,kWh,6505.545
55263,ENG-055263,20240216,6,466,Diesel,kWh,390.793
55264,ENG-055264,20190826,100,1510,Electricity,kWh,308.425
55265,ENG-055265,20240522,67,527,Natural Gas,kWh,2713.284
55266,ENG-055266,20250315,59,162,Electricity,kWh,1208.655
55267,ENG-055267,20200610,93,691,Natural Gas,kWh,3950.875
55268,ENG-055268,20210922,55,301,Natural Gas,kWh,2174.022
55269,ENG-055269,20191229,82,69,Natural Gas,kWh,213.057
55270,ENG-055270,20250420,82,833,Natural Gas,kWh,9107.694
55271,ENG-055271,20190210,1,849,Diesel,kWh,7821.626
55272,ENG-055272,20221003,57,151,Electricity,kWh,1972.96
55273,ENG-055273,20211010,95,216,Electricity,kWh,9018.286
55274,ENG-055274,20210518,95,553,Natural Gas,kWh,7584.029
55275,ENG-055275,20250707,18,349,Diesel,kWh,5099.077
55276,ENG-055276,20190517,23,412,Natural Gas,kWh,3148.183
55277,ENG-055277,20200913,28,843,Diesel,kWh,3801.782
55278,ENG-055278,20210601,94,832,Diesel,kWh,904.717
55279,ENG-055279,20241227,1,1413,Electricity,kWh,520.696
55280,ENG-055280,20230920,13,1209,Diesel,kWh,3223.916
55281,ENG-055281,20210224,11,1007,Natural Gas,kWh,5457.651
55282,ENG-055282,20210131,63,158,Electricity,kWh,8879.887
55283,ENG-055283,20200626,42,28,Electricity,kWh,9812.119
55284,ENG-055284,20240406,21,1325,Natural Gas,kWh,4163.387
55285,ENG-055285,20231229,98,1656,Diesel,kWh,3955.494
55286,ENG-055286,20200202,9,1853,Electricity,kWh,8000.264
55287,ENG-055287,20220904,79,1004,Electricity,kWh,4659.425
55288,ENG-055288,20200507,63,858,Diesel,kWh,8632.164
55290,ENG-055290,20220316,30,150,Natural Gas,kWh,2821.079
55291,ENG-055291,20210408,53,426,Diesel,kWh,2067.17
55292,ENG-055292,20191108,45,1595,Diesel,kWh,8670.189
55293,ENG-055293,20210302,10,396,Natural Gas,kWh,9225.414
55294,ENG-055294,20210717,14,1780,Natural Gas,kWh,6883.14
55295,ENG-055295,20251108,54,1996,Electricity,kWh,6806.347
55296,ENG-055296,20240723,56,918,Natural Gas,kWh,1434.793
55297,ENG-055297,20210426,73,577,Natural Gas,kWh,3656.239
55298,ENG-055298,20240131,77,1499,Diesel,kWh,4538.097
55299,ENG-055299,20250712,97,1916,Electricity,kWh,4868.298
55300,ENG-055300,20240511,42,1427,Natural Gas,kWh,6279.926
55301,ENG-055301,20241021,90,1063,Natural Gas,kWh,3799.524
55302,ENG-055302,20210911,67,1138,Natural Gas,kWh,9176.499
55303,ENG-055303,20220702,42,103,Natural Gas,kWh,7592.31
55304,ENG-055304,20190920,16,804,Natural Gas,kWh,5389.884
55305,ENG-055305,20220602,69,319,Electricity,kWh,4200.907
55306,ENG-055306,20211024,6,500,Natural Gas,kWh,6693.711
55307,ENG-055307,20230205,91,845,Diesel,kWh,7750.744
55308,ENG-055308,20210102,47,1205,Natural Gas,kWh,9218.902
55309,ENG-055309,20210528,98,1812,Natural Gas,kWh,6772.676
55310,ENG-055310,20190112,59,449,Electricity,kWh,5214.651
55311,ENG-055311,20210703,39,1273,Electricity,kWh,3405.763
55312,ENG-055312,20231001,40,819,Natural Gas,kWh,7217.067
55313,ENG-055313,20240429,28,1722,Diesel,kWh,4935.639
55314,ENG-055314,20200909,67,1825,Diesel,kWh,3458.938
55315,ENG-055315,20241025,50,140,Electricity,kWh,7649.996
55316,ENG-055316,20191204,93,606,Natural Gas,kWh,2800.561
55317,ENG-055317,20210819,1,268,Diesel,kWh,4020.436
55318,ENG-055318,20241215,44,994,Electricity,kWh,2352.92
55319,ENG-055319,20230728,64,1795,Diesel,kWh,9218.517
55320,ENG-055320,20251214,90,15,Electricity,kWh,5269.33
55321,ENG-055321,20251204,66,987,Natural Gas,kWh,4881.59
55322,ENG-055322,20211002,11,1691,Diesel,kWh,8834.874
55323,ENG-055323,20220723,25,1715,Electricity,kWh,1152.917
55324,ENG-055324,20250316,75,1501,Diesel,kWh,4137.429
55325,ENG-055325,20210109,18,755,Diesel,kWh,9149.857
55326,ENG-055326,20250403,53,501,Electricity,kWh,3296.435
55327,ENG-055327,20241108,42,1994,Diesel,kWh,5293.916
55328,ENG-055328,20190222,91,78,Natural Gas,kWh,475.219
55329,ENG-055329,20210629,85,964,Natural Gas,kWh,8891.553
55330,ENG-055330,20230123,4,1583,Natural Gas,kWh,8545.785
55331,ENG-055331,20211129,18,491,Electricity,kWh,4566.877
55332,ENG-055332,20200804,21,649,Diesel,kWh,7699.756
55333,ENG-055333,20190113,96,1310,Electricity,kWh,1485.561
55334,ENG-055334,20251021,87,1406,Natural Gas,kWh,1814.505
55335,ENG-055335,20230714,23,884,Natural Gas,kWh,4676.804
55336,ENG-055336,20200117,15,1374,Electricity,kWh,522.169
55337,ENG-055337,20190720,8,1730,Electricity,kWh,7404.201
55338,ENG-055338,20231207,39,255,Diesel,kWh,8502.482
55339,ENG-055339,20240331,32,1322,Electricity,kWh,738.593
55340,ENG-055340,20251123,23,988,Natural Gas,kWh,7976.749
55341,ENG-055341,20251211,44,477,Electricity,kWh,7426.948
55342,ENG-055342,20210805,18,1552,Diesel,kWh,5509.081
55343,ENG-055343,20221025,54,1503,Natural Gas,kWh,877.251
55344,ENG-055344,20210315,41,1053,Diesel,kWh,3210.252
55345,ENG-055345,20220621,78,403,Natural Gas,kWh,7835.927
55346,ENG-055346,20250123,42,1427,Electricity,kWh,6482.711
55347,ENG-055347,20230227,55,1289,Diesel,kWh,1612.023
55348,ENG-055348,20250327,12,1467,Diesel,kWh,9938.531
55349,ENG-055349,20250616,66,529,Electricity,kWh,5474.487
55350,ENG-055350,20240520,2,1822,Natural Gas,kWh,8866.996
55351,ENG-055351,20200831,77,1086,Electricity,kWh,8334.871
55352,ENG-055352,20201222,75,86,Electricity,kWh,3321.352
55353,ENG-055353,20200105,33,1937,Natural Gas,kWh,1614.725
55354,ENG-055354,20231014,3,57,Natural Gas,kWh,1824.192
55355,ENG-055355,20210131,69,207,Diesel,kWh,7963.526
55356,ENG-055356,20251018,48,523,Electricity,kWh,1638.925
55357,ENG-055357,20200612,24,774,Electricity,kWh,6614.086
55358,ENG-055358,20200321,93,1601,Electricity,kWh,3472.653
55359,ENG-055359,20240501,8,1730,Natural Gas,kWh,6621.282
55360,ENG-055360,20230513,55,445,Electricity,kWh,879.902
55361,ENG-055361,20240301,25,490,Electricity,kWh,811.252
55362,ENG-055362,20200307,18,1657,Natural Gas,kWh,9933.131
55363,ENG-055363,20190228,76,1957,Natural Gas,kWh,2662.228
55364,ENG-055364,20220415,9,1238,Natural Gas,kWh,7438.293
55365,ENG-055365,20240609,40,829,Natural Gas,kWh,3123.329
55366,ENG-055366,20250911,82,1348,Electricity,kWh,7264.277
55367,ENG-055367,20221104,54,309,Electricity,kWh,5590.537
55368,ENG-055368,20251129,68,511,Natural Gas,kWh,3600.927
55369,ENG-055369,20211129,42,187,Diesel,kWh,7747.467
55370,ENG-055370,20200313,64,1057,Diesel,kWh,3223.214
55371,ENG-055371,20220524,35,1276,Electricity,kWh,8615.319
55372,ENG-055372,20220302,71,946,Natural Gas,kWh,5689.487
55373,ENG-055373,20201103,50,894,Electricity,kWh,7711.948
55374,ENG-055374,20250524,40,45,Electricity,kWh,7248.206
55375,ENG-055375,20211119,42,1358,Electricity,kWh,4516.305
55376,ENG-055376,20250213,18,195,Electricity,kWh,6265.878
55377,ENG-055377,20190928,39,332,Natural Gas,kWh,5315.7
55378,ENG-055378,20200419,14,1204,Diesel,kWh,7706.308
55379,ENG-055379,20190126,35,683,Electricity,kWh,6335.611
55380,ENG-055380,20201207,28,1318,Electricity,kWh,1962.387
55381,ENG-055381,20230227,24,1946,Diesel,kWh,7315.759
55382,ENG-055382,20230421,73,1665,Natural Gas,kWh,1268.434
55383,ENG-055383,20230723,25,627,Diesel,kWh,9614.052
55384,ENG-055384,20210603,53,241,Electricity,kWh,8541.231
55385,ENG-055385,20230429,63,314,Diesel,kWh,9691.204
55386,ENG-055386,20201013,87,1069,Natural Gas,kWh,7789.035
55387,ENG-055387,20230410,57,1177,Electricity,kWh,1293.986
55388,ENG-055388,20251121,97,1468,Electricity,kWh,7285.701
55389,ENG-055389,20200410,35,293,Natural Gas,kWh,3667.053
55390,ENG-055390,20250927,54,333,Electricity,kWh,2264.104
55391,ENG-055391,20211230,89,675,Natural Gas,kWh,3408.47
55392,ENG-055392,20200319,31,131,Natural Gas,kWh,5499.376
55393,ENG-055393,20220320,12,339,Diesel,kWh,8086.169
55394,ENG-055394,20230610,81,1522,Diesel,kWh,5423.604
55395,ENG-055395,20251220,33,1518,Natural Gas,kWh,2683.392
55396,ENG-055396,20230415,41,1494,Natural Gas,kWh,4616.812
55397,ENG-055397,20250322,47,1685,Diesel,kWh,2324.708
55398,ENG-055398,20220728,39,1196,Natural Gas,kWh,4260.29
55399,ENG-055399,20251213,36,1147,Diesel,kWh,5795.567
55400,ENG-055400,20200916,60,143,Natural Gas,kWh,8524.19
55401,ENG-055401,20200611,22,1777,Electricity,kWh,287.443
55402,ENG-055402,20240126,80,206,Diesel,kWh,796.813
55403,ENG-055403,20251022,7,262,Electricity,kWh,4038.101
55404,ENG-055404,20210703,76,866,Diesel,kWh,2695.063
55405,ENG-055405,20191213,44,707,Electricity,kWh,613.81
55406,ENG-055406,20241027,91,549,Electricity,kWh,5095.362
55407,ENG-055407,20190402,42,103,Electricity,kWh,426.575
55408,ENG-055408,20190708,74,956,Electricity,kWh,3044.686
55409,ENG-055409,20230212,99,338,Electricity,kWh,7680.819
55410,ENG-055410,20240805,80,54,Natural Gas,kWh,7530.353
55411,ENG-055411,20200516,60,1416,Natural Gas,kWh,9310.057
55412,ENG-055412,20200308,43,1259,Diesel,kWh,8134.319
55413,ENG-055413,20231204,68,1255,Natural Gas,kWh,6552.799
55414,ENG-055414,20190416,59,1805,Electricity,kWh,4833.079
55415,ENG-055415,20210628,74,1823,Natural Gas,kWh,7505.251
55416,ENG-055416,20230328,72,1824,Diesel,kWh,3031.144
55417,ENG-055417,20231023,71,1935,Natural Gas,kWh,839.839
55418,ENG-055418,20240625,74,556,Electricity,kWh,8243.438
55419,ENG-055419,20200728,97,1213,Natural Gas,kWh,9073.298
55420,ENG-055420,20250821,22,641,Electricity,kWh,6235.371
55421,ENG-055421,20221102,13,567,Natural Gas,kWh,1286.903
55422,ENG-055422,20221231,33,1234,Electricity,kWh,6585.283
55423,ENG-055423,20190806,84,1315,Natural Gas,kWh,4005.646
55424,ENG-055424,20251010,95,1206,Diesel,kWh,4829.076
55425,ENG-055425,20241031,93,786,Natural Gas,kWh,3099.828
55426,ENG-055426,20220607,10,1689,Natural Gas,kWh,8411.75
55427,ENG-055427,20220211,12,803,Diesel,kWh,2267.756
55428,ENG-055428,20230120,35,1999,Diesel,kWh,382.115
55429,ENG-055429,20190915,7,519,Diesel,kWh,4876.104
55430,ENG-055430,20211123,65,414,Natural Gas,kWh,8958.687
55431,ENG-055431,20220211,61,1757,Electricity,kWh,3282.172
55432,ENG-055432,20230121,36,1258,Natural Gas,kWh,9060.49
55433,ENG-055433,20240921,65,893,Diesel,kWh,9960.497
55434,ENG-055434,20231017,28,1023,Natural Gas,kWh,537.079
55435,ENG-055435,20191019,79,222,Electricity,kWh,6963.333
55436,ENG-055436,20230731,92,1598,Electricity,kWh,9975.925
55437,ENG-055437,20220909,15,1970,Natural Gas,kWh,1255.915
55438,ENG-055438,20250509,39,657,Electricity,kWh,7393.942
55439,ENG-055439,20191215,82,1767,Electricity,kWh,6396.756
55440,ENG-055440,20210405,44,707,Diesel,kWh,5728.594
55441,ENG-055441,20230212,10,1377,Natural Gas,kWh,869.446
55442,ENG-055442,20230402,20,1433,Diesel,kWh,2336.918
55443,ENG-055443,20230110,7,519,Electricity,kWh,3063.714
55444,ENG-055444,20220408,15,952,Diesel,kWh,574.01
55445,ENG-055445,20210617,82,1619,Electricity,kWh,563.173
55446,ENG-055446,20190831,10,643,Electricity,kWh,7796.115
55447,ENG-055447,20190915,73,763,Diesel,kWh,1254.377
55448,ENG-055448,20211202,52,706,Natural Gas,kWh,8442.286
55449,ENG-055449,20200109,18,491,Diesel,kWh,3102.939
55450,ENG-055450,20190527,30,923,Natural Gas,kWh,3615.38
55451,ENG-055451,20190925,70,496,Electricity,kWh,8125.063
55452,ENG-055452,20210512,36,128,Electricity,kWh,1552.141
55453,ENG-055453,20231206,70,1817,Natural Gas,kWh,1809.79
55454,ENG-055454,20220916,14,588,Electricity,kWh,1051.035
55455,ENG-055455,20221123,8,1349,Diesel,kWh,499.355
55456,ENG-055456,20240413,34,66,Natural Gas,kWh,9980.984
55457,ENG-055457,20220104,2,857,Diesel,kWh,3656.823
55458,ENG-055458,20200223,44,1033,Natural Gas,kWh,3322.84
55459,ENG-055459,20210128,71,927,Natural Gas,kWh,6309.463
55460,ENG-055460,20190929,8,1463,Diesel,kWh,6749.469
55461,ENG-055461,20200813,56,541,Electricity,kWh,4546.575
55462,ENG-055462,20200501,56,1844,Diesel,kWh,1018.137
55463,ENG-055463,20190724,25,1715,Diesel,kWh,1353.696
55464,ENG-055464,20250720,32,799,Diesel,kWh,1411.451
55465,ENG-055465,20220329,53,766,Diesel,kWh,5455.378
55466,ENG-055466,20220108,86,1654,Natural Gas,kWh,2149.465
55467,ENG-055467,20200116,72,1378,Natural Gas,kWh,5608.631
55468,ENG-055468,20191116,38,1022,Diesel,kWh,4993.014
55469,ENG-055469,20201128,48,669,Electricity,kWh,3130.485
55470,ENG-055470,20201230,15,1493,Natural Gas,kWh,7835.628
55471,ENG-055471,20240828,35,40,Natural Gas,kWh,8076.807
55472,ENG-055472,20230928,78,358,Electricity,kWh,8067.791
55473,ENG-055473,20190226,95,1206,Electricity,kWh,9384.93
55474,ENG-055474,20190710,65,492,Electricity,kWh,6126.3
55475,ENG-055475,20230927,85,600,Electricity,kWh,762.868
55476,ENG-055476,20190516,53,388,Electricity,kWh,6341.197
55477,ENG-055477,20200217,21,1286,Diesel,kWh,6067.79
55478,ENG-055478,20210117,65,480,Natural Gas,kWh,4095.48
55479,ENG-055479,20250825,79,1004,Electricity,kWh,8883.012
55480,ENG-055480,20190129,71,927,Diesel,kWh,2115.121
55481,ENG-055481,20220406,77,1953,Diesel,kWh,7038.002
55482,ENG-055482,20191011,2,1700,Electricity,kWh,8505.224
55483,ENG-055483,20230131,89,876,Electricity,kWh,9994.003
55484,ENG-055484,20220804,62,1263,Electricity,kWh,9289.119
55485,ENG-055485,20200101,89,246,Natural Gas,kWh,2942.581
55486,ENG-055486,20190622,75,327,Natural Gas,kWh,6116.745
55487,ENG-055487,20220326,88,1265,Natural Gas,kWh,1275.078
55488,ENG-055488,20191124,25,490,Electricity,kWh,304.908
55489,ENG-055489,20201107,65,1170,Electricity,kWh,9194.329
55490,ENG-055490,20191227,6,1603,Diesel,kWh,5711.065
55491,ENG-055491,20220630,67,684,Diesel,kWh,9811.378
55492,ENG-055492,20240221,75,67,Diesel,kWh,8631.41
55493,ENG-055493,20230317,78,282,Electricity,kWh,4807.635
55494,ENG-055494,20240724,41,516,Diesel,kWh,5123.483
55495,ENG-055495,20210907,14,1204,Electricity,kWh,9431.412
55496,ENG-055496,20241028,71,1134,Natural Gas,kWh,1815.077
55497,ENG-055497,20240905,28,1724,Natural Gas,kWh,2806.452
55498,ENG-055498,20250508,22,1901,Electricity,kWh,3354.652
55499,ENG-055499,20220126,58,1477,Diesel,kWh,6388.631
55500,ENG-055500,20230512,46,47,Diesel,kWh,7377.086
55501,ENG-055501,20231023,45,341,Electricity,kWh,6472.995
55502,ENG-055502,20250323,70,1338,Diesel,kWh,2931.481
55503,ENG-055503,20190520,71,808,Electricity,kWh,4659.04
55504,ENG-055504,20191227,5,1181,Electricity,kWh,8250.27
55505,ENG-055505,20200804,6,1566,Electricity,kWh,2324.269
55506,ENG-055506,20220219,82,95,Diesel,kWh,6974.454
55507,ENG-055507,20221117,44,994,Electricity,kWh,4763.214
55508,ENG-055508,20240413,26,1328,Diesel,kWh,3090.836
55509,ENG-055509,20240103,85,634,Electricity,kWh,3049.433
55510,ENG-055510,20240910,81,419,Electricity,kWh,8402.381
55511,ENG-055511,20240709,94,1011,Diesel,kWh,4284.348
55512,ENG-055512,20250510,28,843,Diesel,kWh,2477.653
55513,ENG-055513,20190817,67,535,Natural Gas,kWh,3204.523
55514,ENG-055514,20250723,4,1443,Diesel,kWh,6637.371
55515,ENG-055515,20200420,10,1311,Diesel,kWh,4623.315
55516,ENG-055516,20210628,26,1564,Natural Gas,kWh,6802.895
55517,ENG-055517,20220108,1,1871,Diesel,kWh,6988.415
55518,ENG-055518,20250403,11,213,Diesel,kWh,4893.49
55519,ENG-055519,20240413,19,730,Natural Gas,kWh,2363.537
55520,ENG-055520,20191214,50,1449,Diesel,kWh,530.764
55521,ENG-055521,20251219,38,1199,Electricity,kWh,4075.685
55522,ENG-055522,20250220,58,797,Natural Gas,kWh,3174.971
55523,ENG-055523,20240717,65,119,Electricity,kWh,4425.444
55524,ENG-055524,20230818,50,1849,Diesel,kWh,6272.575
55525,ENG-055525,20190905,77,2000,Electricity,kWh,3478.879
55526,ENG-055526,20220417,64,710,Natural Gas,kWh,4915.246
55527,ENG-055527,20191026,19,1465,Electricity,kWh,2985.869
55528,ENG-055528,20211029,98,266,Electricity,kWh,8668.269
55529,ENG-055529,20210605,79,1431,Diesel,kWh,4687.803
55530,ENG-055530,20211213,55,1289,Diesel,kWh,2799.724
55531,ENG-055531,20220504,99,1790,Electricity,kWh,4240.439
55532,ENG-055532,20241206,23,412,Natural Gas,kWh,6975.086
55533,ENG-055533,20200413,38,1579,Natural Gas,kWh,1145.665
55534,ENG-055534,20210419,65,1741,Diesel,kWh,963.554
55535,ENG-055535,20190123,79,1146,Diesel,kWh,1591.31
55536,ENG-055536,20250202,76,1009,Natural Gas,kWh,3379.98
55537,ENG-055537,20220203,56,1661,Electricity,kWh,2408.437
55538,ENG-055538,20221125,84,1245,Electricity,kWh,6483.24
55539,ENG-055539,20230522,67,527,Diesel,kWh,434.914
55540,ENG-055540,20211001,53,547,Electricity,kWh,7042.801
55541,ENG-055541,20230129,99,901,Diesel,kWh,9802.38
55542,ENG-055542,20200305,5,910,Natural Gas,kWh,953.817
55543,ENG-055543,20220423,20,888,Natural Gas,kWh,9690.287
55544,ENG-055544,20190509,58,172,Diesel,kWh,2976.284
55545,ENG-055545,20210616,91,1934,Electricity,kWh,1104.121
55546,ENG-055546,20190823,83,1050,Electricity,kWh,863.473
55547,ENG-055547,20230206,69,1714,Diesel,kWh,9761.804
55548,ENG-055548,20190106,58,1346,Natural Gas,kWh,4383.367
55549,ENG-055549,20210327,3,947,Diesel,kWh,5533.015
55550,ENG-055550,20200307,5,484,Natural Gas,kWh,5317.746
55551,ENG-055551,20231109,44,1115,Natural Gas,kWh,4874.208
55552,ENG-055552,20240409,51,1814,Electricity,kWh,7720.787
55553,ENG-055553,20211029,84,27,Natural Gas,kWh,9503.77
55554,ENG-055554,20211004,98,1818,Diesel,kWh,1088.634
55555,ENG-055555,20251231,6,304,Natural Gas,kWh,1434.359
55556,ENG-055556,20211227,44,631,Natural Gas,kWh,6353.487
55557,ENG-055557,20191222,29,1224,Natural Gas,kWh,2221.905
55558,ENG-055558,20230905,97,1885,Electricity,kWh,996.926
55559,ENG-055559,20250629,41,32,Diesel,kWh,2863.404
55560,ENG-055560,20200402,62,1978,Diesel,kWh,4420.865
55561,ENG-055561,20211011,79,277,Electricity,kWh,7795.808
55562,ENG-055562,20220107,23,114,Diesel,kWh,990.492
55563,ENG-055563,20190304,30,861,Natural Gas,kWh,1574.582
55564,ENG-055564,20220417,67,44,Natural Gas,kWh,7608.59
55565,ENG-055565,20250620,73,757,Diesel,kWh,3521.484
55566,ENG-055566,20220218,91,78,Natural Gas,kWh,3375.352
55567,ENG-055567,20240130,37,864,Diesel,kWh,1980.773
55568,ENG-055568,20220709,77,1674,Natural Gas,kWh,9600.531
55569,ENG-055569,20210529,35,1999,Diesel,kWh,1317.269
55570,ENG-055570,20240519,58,967,Diesel,kWh,2784.997
55571,ENG-055571,20250429,39,1568,Diesel,kWh,4337.249
55572,ENG-055572,20190212,66,1400,Electricity,kWh,7946.114
55573,ENG-055573,20210305,46,881,Diesel,kWh,780.369
55574,ENG-055574,20240611,6,353,Diesel,kWh,492.585
55575,ENG-055575,20240106,78,531,Diesel,kWh,3086.898
55576,ENG-055576,20200322,77,1876,Electricity,kWh,6712.375
55577,ENG-055577,20250902,57,378,Diesel,kWh,744.408
55578,ENG-055578,20230413,95,1976,Electricity,kWh,6356.509
55579,ENG-055579,20230606,87,1366,Natural Gas,kWh,1524.788
55580,ENG-055580,20231217,11,937,Electricity,kWh,3545.252
55581,ENG-055581,20220224,80,1405,Diesel,kWh,577.483
55582,ENG-055582,20190507,74,360,Natural Gas,kWh,1247.537
55583,ENG-055583,20191101,73,1543,Diesel,kWh,5800.935
55584,ENG-055584,20251004,37,122,Natural Gas,kWh,4337.831
55585,ENG-055585,20200319,89,966,Electricity,kWh,5000.496
55586,ENG-055586,20191027,88,878,Electricity,kWh,3012.181
55587,ENG-055587,20211106,32,475,Natural Gas,kWh,3549.847
55588,ENG-055588,20191126,23,681,Natural Gas,kWh,9366.845
55589,ENG-055589,20220611,15,1585,Diesel,kWh,8854.885
55590,ENG-055590,20251025,9,1000,Natural Gas,kWh,716.393
55591,ENG-055591,20210120,90,253,Natural Gas,kWh,8260.362
55592,ENG-055592,20220719,22,1760,Diesel,kWh,6763.391
55593,ENG-055593,20220227,14,1297,Natural Gas,kWh,7400.069
55594,ENG-055594,20211224,65,893,Natural Gas,kWh,1141.268
55595,ENG-055595,20250523,7,809,Natural Gas,kWh,6092.808
55596,ENG-055596,20220809,87,1705,Diesel,kWh,7431.69
55597,ENG-055597,20190227,35,1215,Diesel,kWh,4230.102
55598,ENG-055598,20190601,42,380,Natural Gas,kWh,9331.137
55599,ENG-055599,20191129,92,1301,Electricity,kWh,2979.633
55600,ENG-055600,20230428,21,1663,Diesel,kWh,8574.998
55601,ENG-055601,20200522,21,649,Diesel,kWh,3249.704
55602,ENG-055602,20250429,46,1649,Electricity,kWh,9956.674
55603,ENG-055603,20230929,69,207,Electricity,kWh,9014.819
55604,ENG-055604,20210919,80,1820,Electricity,kWh,3225.352
55605,ENG-055605,20231221,80,206,Electricity,kWh,8480.118
55606,ENG-055606,20221211,52,825,Diesel,kWh,1170.869
55607,ENG-055607,20250121,3,336,Diesel,kWh,2363.013
55608,ENG-055608,20230511,36,1642,Electricity,kWh,9458.83
55609,ENG-055609,20230306,6,466,Diesel,kWh,1353.246
55610,ENG-055610,20201021,72,943,Natural Gas,kWh,3301.978
55611,ENG-055611,20231124,94,1220,Natural Gas,kWh,5769.862
