product_id,supplier_id,product_name,category,unit_cost,unit_price,status
PROD-0002208,SUP-000084,Raw Materials Product 02208,Raw Materials,39.09,58.91,Active
PROD-0002209,SUP-000044,Finished Goods Product 02209,Finished Goods,27.78,69.14,Inactive
PROD-0002210,SUP-000984,Components Product 02210,Components,14.81,32.38,Active
PROD-0002211,SUP-000780,Packaging Product 02211,Packaging,47.87,112.46,Active
PROD-0002212,SUP-000226,Packaging Product 02212,Packaging,45.22,76.03,Active
PROD-0002213,SUP-000029,Finished Goods Product 02213,Finished Goods,47.32,115.78,Inactive
PROD-0002214,SUP-000847,Components Product 00011,Finished Goods,48.15,85.21,Active
PROD-0002215,SUP-000681,Components Product 02215,Components,52.74,86.44,Active
PROD-0002216,SUP-000591,Packaging Product 02216,Packaging,45.77,74.28,Active
PROD-0002217,SUP-000197,Components Product 02217,Components,29.83,60.46,Active
PROD-0002218,SUP-000876,Raw Materials Product 02218,Raw Materials,14.17,30.81,Active
PROD-0002219,SUP-000774,Raw Materials Product 02219,Raw Materials,272.11,626.25,Active
PROD-0002220,SUP-000876,Industrial Parts Product 02220,Industrial Parts,77.83,152.02,Active
PROD-0002221,SUP-000436,Finished Goods Product 02221,Finished Goods,71.32,109.41,Active
PROD-0002222,SUP-000092,Industrial Parts Product 02222,Industrial Parts,49.83,61.69,Inactive
PROD-0002223,SUP-000304,Finished Goods Product 02223,Finished Goods,73.68,174.45,Active
PROD-0002224,SUP-000594,Raw Materials Product 02224,Raw Materials,35.29,45.6,Active
PROD-0002225,SUP-000432,Raw Materials Product 02225,Raw Materials,60.52,94.71,Active
PROD-0002226,SUP-000948,Packaging Product 02226,Packaging,6.36,8.57,Active
PROD-0002227,SUP-000496,Components Product 02227,Components,90.48,159.39,Active
PROD-0002228,SUP-000340,Components Product 00011,Industrial Parts,35.38,85.88,Active
PROD-0002229,SUP-000400,Raw Materials Product 02229,Raw Materials,22.95,53.43,Active
PROD-0002230,SUP-000484,Finished Goods Product 02230,Finished Goods,43.71,79.21,Active
PROD-0002231,SUP-000461,Raw Materials Product 02231,Raw Materials,48.43,106.1,Active
PROD-0002232,SUP-000008,Raw Materials Product 02232,Raw Materials,68.94,103.05,Active
PROD-0002233,SUP-000768,Raw Materials Product 02233,Raw Materials,64.08,150.95,Active
PROD-0002234,SUP-000109,Components Product 02234,Components,121.32,164.36,Active
PROD-0002235,SUP-000970,Components Product 00011,Finished Goods,20.61,42.48,Active
PROD-0002236,SUP-000878,Components Product 02236,Components,41.09,51.63,Active
PROD-0002237,SUP-000468,Raw Materials Product 02237,Raw Materials,34.0,59.11,Active
PROD-0002238,SUP-000200,Industrial Parts Product 02238,Industrial Parts,8.71,13.46,Active
PROD-0002239,SUP-000642,Components Product 02239,Components,56.49,115.7,Active
PROD-0002240,SUP-000045,Industrial Parts Product 02240,Industrial Parts,33.2,82.5,Active
PROD-0002241,SUP-000742,Finished Goods Product 02241,Finished Goods,65.74,109.34,Inactive
PROD-0002242,SUP-000561,Finished Goods Product 02242,Finished Goods,70.96,169.14,Active
PROD-0002243,SUP-000351,Finished Goods Product 02243,Finished Goods,24.0,47.84,Active
PROD-0002244,SUP-000683,Raw Materials Product 02244,Raw Materials,164.43,384.9,Active
PROD-0002245,SUP-000915,Raw Materials Product 02245,Raw Materials,13.49,22.66,Active
PROD-0002246,SUP-000310,Industrial Parts Product 02246,Industrial Parts,10.0,18.7,Active
PROD-0002247,SUP-000583,Industrial Parts Product 02247,Industrial Parts,18.05,23.53,Active
PROD-0002248,SUP-000507,Raw Materials Product 02248,Raw Materials,22.95,34.31,Active
PROD-0002249,SUP-000996,Packaging Product 02249,Packaging,24.21,32.43,Active
PROD-0002250,SUP-000252,Raw Materials Product 02250,Raw Materials,60.45,116.42,Active
PROD-0002251,SUP-000494,Packaging Product 02251,Packaging,23.49,5967.0,Active
PROD-0002252,SUP-000122,Industrial Parts Product 02252,Industrial Parts,50.91,116.67,Active
PROD-0002253,SUP-000099,Finished Goods Product 02253,Finished Goods,10.15,19.12,Active
PROD-0002254,SUP-000711,Industrial Parts Product 02254,Industrial Parts,46.85,79.77,Active
PROD-0002255,SUP-000608,Raw Materials Product 02255,Raw Materials,18.95,24.12,Active
PROD-0002256,SUP-000714,Raw Materials Product 02256,Raw Materials,41.75,75.24,Active
PROD-0002257,SUP-000706,Finished Goods Product 02257,Finished Goods,24.62,43.74,Active
PROD-0002258,SUP-000775,Finished Goods Product 02258,Finished Goods,24.59,33.05,Active
PROD-0002259,SUP-000788,Finished Goods Product 02259,Finished Goods,36.49,85.11,Active
PROD-0002260,SUP-000261,Raw Materials Product 02260,Raw Materials,55.25,73.0,Active
PROD-0002261,SUP-000518,Raw Materials Product 02261,Raw Materials,153.88,216.05,Active
PROD-0002262,SUP-000849,Components Product 00011,Raw Materials,49.51,86.62,Inactive
PROD-0002263,SUP-000251,Components Product 02263,Components,61.18,143.06,Active
PROD-0002264,SUP-000484,Components Product 02264,Components,60.6,86.23,Active
PROD-0002265,SUP-000961,Industrial Parts Product 02265,Industrial Parts,13.95,28.55,Active
PROD-0002266,SUP-000802,Finished Goods Product 02266,Finished Goods,39.75,57.07,Active
PROD-0002267,SUP-000966,Components Product 02267,Components,20.87,60.46,Active
PROD-0002269,SUP-000360,Components Product 02269,Components,55.35,87.52,Active
PROD-0002270,SUP-000958,Finished Goods Product 02270,Finished Goods,12.37,17.94,Active
PROD-0002271,SUP-000392,Raw Materials Product 02271,Raw Materials,20.08,47.59,Active
PROD-0002272,SUP-000113,Raw Materials Product 02272,Raw Materials,16.21,32.34,Active
PROD-0002273,SUP-000013,Components Product 02273,Components,42.29,73.38,Active
PROD-0002274,SUP-000631,Finished Goods Product 02274,Finished Goods,30.86,48.93,Active
PROD-0002275,SUP-000280,Industrial Parts Product 02275,Industrial Parts,33.94,83.98,Active
PROD-0002276,SUP-000934,Components Product 02276,Components,21.85,38.94,Active
PROD-0002277,SUP-000321,Raw Materials Product 02277,Raw Materials,26.33,50.33,Active
PROD-0002278,SUP-000610,Industrial Parts Product 02278,Industrial Parts,73.49,183.66,Active
PROD-0002279,SUP-000070,Finished Goods Product 02279,Finished Goods,51.75,127.42,Active
PROD-0002280,SUP-000592,Components Product 02280,Components,16.49,35.93,Active
PROD-0002281,SUP-000038,Packaging Product 02281,Packaging,35.46,53.67,Active
PROD-0002282,SUP-000040,Finished Goods Product 02282,Finished Goods,10.92,21.04,Active
PROD-0002283,SUP-000447,Finished Goods Product 02283,Finished Goods,49.66,84.77,Inactive
PROD-0002284,SUP-000904,Packaging Product 02284,Packaging,30.19,62.05,Active
PROD-0002285,SUP-000842,Finished Goods Product 02285,Finished Goods,20.82,40.05,Active
PROD-0002286,SUP-000208,Components Product 02286,Components,9.42,11.85,Active
PROD-0002287,SUP-000888,Raw Materials Product 02287,Raw Materials,28.23,36.75,Active
PROD-0002288,SUP-000126,Finished Goods Product 02288,Finished Goods,52.86,86.05,Active
PROD-0002289,SUP-000350,Components Product 02289,Components,24.2,40.87,Active
PROD-0002290,SUP-000270,Industrial Parts Product 02290,Industrial Parts,67.51,85.9,Active
PROD-0002291,SUP-000712,Industrial Parts Product 02291,Industrial Parts,12.04,14.99,Active
PROD-0002292,SUP-000877,Raw Materials Product 02292,Raw Materials,23.29,53.47,Active
PROD-0002293,SUP-000359,Industrial Parts Product 02293,Industrial Parts,30.28,43.24,Active
PROD-0002294,SUP-000157,Packaging Product 02294,Packaging,60.68,128.69,Active
PROD-0002295,SUP-000747,Industrial Parts Product 02295,Industrial Parts,111.38,244.18,Active
PROD-0002296,SUP-000179,Finished Goods Product 02296,Finished Goods,76.58,142.11,Active
PROD-0002297,SUP-000316,Finished Goods Product 02297,Finished Goods,71.26,86.78,Active
PROD-0002298,SUP-000048,Finished Goods Product 02298,Finished Goods,88.49,151.68,Active
PROD-0002299,SUP-000164,Raw Materials Product 02299,Raw Materials,8.22,16.94,Inactive
PROD-0002300,SUP-000039,Components Product 02300,Components,5.85,12.96,Active
PROD-0002301,SUP-000035,Raw Materials Product 02301,Raw Materials,20.92,47.58,Active
PROD-0002302,SUP-000177,Raw Materials Product 02302,Raw Materials,51.74,66.21,Active
PROD-0002303,SUP-000929,Industrial Parts Product 02303,Industrial Parts,65.62,114.61,Active
PROD-0002305,SUP-000540,Components Product 02305,Components,30.01,70.82,Active
PROD-0002306,SUP-000019,Raw Materials Product 02306,Raw Materials,45.44,100.11,Active
PROD-0002307,SUP-000222,Components Product 00011,Finished Goods,23.94,51.72,Active
PROD-0002308,SUP-000272,Finished Goods Product 02308,Finished Goods,88.7,133.34,Inactive
PROD-0002309,SUP-000958,Packaging Product 02309,Packaging,62.12,113.99,Active
PROD-0002310,SUP-000515,Packaging Product 02310,Packaging,121.51,263.94,Active
PROD-0002311,SUP-000777,Components Product 02311,Components,133.93,133.93,Active
PROD-0002312,SUP-000197,Raw Materials Product 02312,Raw Materials,43.06,76.2,Active
PROD-0002313,SUP-000590,Finished Goods Product 02313,Finished Goods,90.12,176.41,Active
PROD-0002314,SUP-000610,Finished Goods Product 02314,Finished Goods,28.13,44.29,Active
PROD-0002315,SUP-000628,Components Product 02315,Components,42.56,75.16,Active
PROD-0002316,SUP-000021,Finished Goods Product 02316,Finished Goods,71.19,127.05,Active
PROD-0002317,SUP-000574,Packaging Product 02317,Packaging,142.07,317.63,Active
PROD-0002318,SUP-000454,Components Product 02318,Components,61.69,98.02,Active
PROD-0002319,SUP-000242,Components Product 02319,Components,34.03,62.65,Active
PROD-0002320,SUP-000227,Packaging Product 02320,Packaging,33.66,82.78,Active
PROD-0002321,SUP-000992,Finished Goods Product 02321,Finished Goods,109.97,165.54,Active
PROD-0002322,SUP-000951,Components Product 02322,Components,31.25,45.76,Active
PROD-0002323,SUP-000423,Components Product 02323,Components,42.1,83.99,Active
PROD-0002324,SUP-000694,Industrial Parts Product 02324,Industrial Parts,25.68,50.78,Active
PROD-0002325,SUP-000295,Components Product 02325,Components,41.25,80.81,Active
PROD-0002326,SUP-000617,Components Product 02326,Components,20.54,40.83,Active
PROD-0002327,SUP-000373,Finished Goods Product 02327,Finished Goods,51.49,95.63,Active
PROD-0002328,SUP-000302,Components Product 02328,Components,19.54,42.99,Active
PROD-0002329,SUP-000227,Finished Goods Product 02329,Finished Goods,33.17,67.08,Active
PROD-0002330,SUP-000357,Components Product 02330,Components,38.8,50.98,Active
PROD-0002331,SUP-000430,Finished Goods Product 02331,Finished Goods,31.53,72.58,Active
PROD-0002332,SUP-000817,Components Product 02332,Components,26.51,55.0,Active
PROD-0002333,SUP-000532,Industrial Parts Product 02333,Industrial Parts,28.14,48.78,Active
PROD-0002334,SUP-000028,Industrial Parts Product 02334,Industrial Parts,35.39,70.62,Active
PROD-0002335,SUP-000136,Finished Goods Product 02335,Finished Goods,16.46,32.87,Active
PROD-0002336,SUP-000468,Industrial Parts Product 02336,Industrial Parts,17.5,24.07,Inactive
PROD-0002337,SUP-000889,Finished Goods Product 02337,Finished Goods,67.95,148.52,Active
PROD-0002338,SUP-000604,Components Product 02338,Components,42.78,90.56,Active
PROD-0002339,SUP-000976,Industrial Parts Product 02339,Industrial Parts,30.29,69.02,Active
PROD-0002340,SUP-000918,Industrial Parts Product 02340,Industrial Parts,33.14,101.95,Active
PROD-0002341,SUP-000411,Raw Materials Product 02341,Raw Materials,42.2,61.89,Active
PROD-0002342,SUP-000107,Components Product 02342,Components,54.93,128.99,Active
PROD-0002343,SUP-000288,Components Product 02343,Components,31.17,49.32,Active
PROD-0002344,SUP-000417,Industrial Parts Product 02344,Industrial Parts,37.98,64.25,Active
PROD-0002345,SUP-000357,Finished Goods Product 02345,Finished Goods,32.28,60.46,Active
PROD-0002346,SUP-000935,Industrial Parts Product 02346,Industrial Parts,35.22,51.94,Active
PROD-0002347,SUP-000143,Components Product 02347,Components,37.24,62.78,Active
PROD-0002348,SUP-000131,Industrial Parts Product 02348,Industrial Parts,28.52,45.25,Active
PROD-0002349,SUP-000689,Components Product 02349,Components,16.86,40.33,Active
PROD-0002350,SUP-000463,Finished Goods Product 02350,Finished Goods,33.14,62.04,Active
PROD-0002351,SUP-000061,Components Product 02351,Components,54.37,71.16,Active
PROD-0002352,SUP-000597,Finished Goods Product 02352,Finished Goods,49.11,74.51,Active
PROD-0002353,SUP-000932,Packaging Product 02353,Packaging,43.15,79.04,Active
PROD-0002354,SUP-000176,Industrial Parts Product 02354,Industrial Parts,52.72,122.91,Inactive
PROD-0002355,SUP-000425,Finished Goods Product 02355,Finished Goods,10.6,23.97,Active
PROD-0002356,SUP-000726,Industrial Parts Product 02356,Industrial Parts,53.55,78.52,Active
PROD-0002357,SUP-000881,Industrial Parts Product 02357,Industrial Parts,34.69,65.03,Active
PROD-0002358,SUP-000121,Raw Materials Product 02358,Raw Materials,17.35,32.51,Active
PROD-0002359,SUP-000138,Finished Goods Product 02359,Finished Goods,15.08,36.14,Active
PROD-0002360,SUP-000569,Industrial Parts Product 02360,Industrial Parts,12.14,25.95,Active
PROD-0002361,SUP-000678,Raw Materials Product 02361,Raw Materials,160.06,379.29,Active
PROD-0002362,SUP-000506,Finished Goods Product 02362,Finished Goods,114.08,270.41,Active
PROD-0002363,SUP-000516,Finished Goods Product 02363,Finished Goods,38.52,53.52,Active
PROD-0002364,SUP-000668,Packaging Product 02364,Packaging,66.85,165.15,Active
PROD-0002365,SUP-000626,Raw Materials Product 02365,Raw Materials,29.8,37.02,Active
PROD-0002366,SUP-000853,Finished Goods Product 02366,Finished Goods,15.36,29.62,Active
PROD-0002367,SUP-000904,Raw Materials Product 02367,Raw Materials,23.81,58.38,Active
PROD-0002368,SUP-000073,Finished Goods Product 02368,Finished Goods,17.3,37.85,Active
PROD-0002369,SUP-000126,Finished Goods Product 02369,Finished Goods,24.27,35.37,Active
PROD-0002370,SUP-000732,Raw Materials Product 02370,Raw Materials,22.72,28.2,Active
PROD-0002371,SUP-000835,Finished Goods Product 02371,Finished Goods,28.62,67.07,Active
PROD-0002372,SUP-000391,Packaging Product 02372,Packaging,54.55,115.57,Active
PROD-0002373,SUP-000866,Finished Goods Product 02373,Finished Goods,12.03,26.08,Active
PROD-0002374,SUP-000433,Components Product 02374,Components,3.46,7.71,Active
PROD-0002375,SUP-000633,Components Product 02375,Components,66.01,89.24,Active
PROD-0002376,SUP-000027,Industrial Parts Product 02376,Industrial Parts,20.97,33.04,Active
PROD-0002377,SUP-000906,Raw Materials Product 02377,Raw Materials,33.24,55.2,Active
PROD-0002378,SUP-000436,Components Product 02378,Components,7.87,12.11,Active
PROD-0002379,SUP-000392,Packaging Product 02379,Packaging,21.14,51.81,Active
PROD-0002380,SUP-000356,Components Product 02380,Components,91.82,142.6,Active
PROD-0002381,SUP-000839,Raw Materials Product 02381,Raw Materials,31.52,69.19,Active
PROD-0002382,SUP-000467,Finished Goods Product 02382,Finished Goods,20.27,42.15,Active
PROD-0002383,SUP-000542,Finished Goods Product 02383,Finished Goods,49.21,64.63,Active
PROD-0002384,SUP-000589,Components Product 02384,Components,104.15,147.2,Active
PROD-0002385,SUP-000005,Finished Goods Product 02385,Finished Goods,18.05,36.66,Active
PROD-0002386,SUP-000434,Raw Materials Product 02386,Raw Materials,68.37,130.49,Active
PROD-0002387,SUP-000640,Finished Goods Product 02387,Finished Goods,9.88,20.28,Active
PROD-0002388,SUP-000633,Components Product 02388,Components,153.65,340.66,Active
PROD-0002389,SUP-000283,Raw Materials Product 02389,Raw Materials,32.6,49.37,Active
PROD-0002390,SUP-000089,Components Product 02390,Components,25.56,52.77,Active
PROD-0002391,SUP-000153,Industrial Parts Product 02391,Industrial Parts,25.95,46.41,Active
PROD-0002392,SUP-000061,Finished Goods Product 02392,Finished Goods,32.52,58.94,Active
PROD-0002393,SUP-000055,Components Product 02393,Components,49.28,113.58,Active
PROD-0002394,SUP-000253,Finished Goods Product 02394,Finished Goods,29.29,43.33,Active
PROD-0002395,SUP-000806,Industrial Parts Product 02395,Industrial Parts,125.68,176.32,Active
PROD-0002396,SUP-000615,Raw Materials Product 02396,Raw Materials,82.1,172.49,Active
PROD-0002397,SUP-000639,Industrial Parts Product 02397,Industrial Parts,22.82,48.17,Active
PROD-0002398,SUP-000257,Finished Goods Product 02398,Finished Goods,17.24,36.14,Active
PROD-0002399,SUP-000889,Packaging Product 02399,Packaging,36.23,43.64,Active
PROD-0002400,SUP-000568,Components Product 02400,Components,43.23,61.15,Active
PROD-0002402,SUP-000986,Packaging Product 02402,Packaging,30.14,38.95,Active
PROD-0002403,SUP-000803,Raw Materials Product 02403,Raw Materials,52.0,75.73,Active
PROD-0002404,SUP-000085,Raw Materials Product 02404,Raw Materials,80.8,121.82,Active
PROD-0002405,SUP-000424,Finished Goods Product 02405,Finished Goods,17.45,22.84,Active
PROD-0002406,SUP-000601,Industrial Parts Product 02406,Industrial Parts,6.33,12.15,Active
PROD-0002407,SUP-000436,Industrial Parts Product 02407,Industrial Parts,24.03,36.49,Active
PROD-0002408,SUP-000042,Components Product 02408,Components,7.68,16.22,Active
PROD-0002409,SUP-000432,Components Product 02409,Components,14.59,22.04,Active
PROD-0002410,SUP-000269,Raw Materials Product 02410,Raw Materials,4.02,9.25,Active
PROD-0002411,SUP-000935,Finished Goods Product 02411,Finished Goods,102.95,185.21,Active
PROD-0002412,SUP-000632,Finished Goods Product 02412,Finished Goods,7.1,8.58,Active
PROD-0002413,SUP-000377,Raw Materials Product 02413,Raw Materials,176.08,391.81,Active
PROD-0002414,SUP-000625,Packaging Product 02414,Packaging,7.55,9.25,Active
PROD-0002415,SUP-000420,Raw Materials Product 02415,Raw Materials,68.28,162.46,Inactive
PROD-0002416,SUP-000673,Finished Goods Product 02416,Finished Goods,23.22,27.98,Active
PROD-0002417,SUP-000333,Finished Goods Product 02417,Finished Goods,64.74,141.33,Active
PROD-0002418,SUP-000359,Raw Materials Product 02418,Raw Materials,60.49,5967.0,Active
PROD-0002419,SUP-000286,Raw Materials Product 02419,Raw Materials,13.46,20.21,Active
PROD-0002420,SUP-000276,Industrial Parts Product 02420,Industrial Parts,124.76,255.74,Active
PROD-0002421,SUP-000837,Finished Goods Product 02421,Finished Goods,10.53,14.92,Active
PROD-0002422,SUP-000791,Finished Goods Product 02422,Finished Goods,24.96,40.2,Active
PROD-0002423,SUP-000166,Finished Goods Product 02423,Finished Goods,143.47,229.72,Active
PROD-0002424,SUP-000555,Industrial Parts Product 02424,Industrial Parts,43.72,60.06,Active
PROD-0002425,SUP-000437,Finished Goods Product 02425,Finished Goods,27.41,35.66,Active
PROD-0002426,SUP-000101,Finished Goods Product 02426,Finished Goods,32.46,67.81,Active
PROD-0002427,SUP-000363,Raw Materials Product 02427,Raw Materials,39.13,65.82,Active
PROD-0002428,SUP-000630,Packaging Product 02428,Packaging,76.97,97.19,Active
PROD-0002429,SUP-000598,Finished Goods Product 02429,Finished Goods,51.74,127.68,Active
PROD-0002430,SUP-000703,Finished Goods Product 02430,Finished Goods,23.83,48.25,Active
PROD-0002431,SUP-000889,Components Product 02431,Components,52.3,71.99,Active
PROD-0002432,SUP-000621,Raw Materials Product 02432,Raw Materials,6.19,15.02,Active
PROD-0002433,SUP-000966,Finished Goods Product 02433,Finished Goods,50.08,74.58,Active
PROD-0002434,SUP-000515,Finished Goods Product 02434,Finished Goods,22.01,51.13,Active
PROD-0002435,SUP-000757,Components Product 02435,Components,25.8,60.46,Active
PROD-0002436,SUP-000943,Industrial Parts Product 02436,Industrial Parts,48.45,64.04,Active
PROD-0002437,SUP-000744,Raw Materials Product 02437,Raw Materials,63.46,96.46,Active
PROD-0002438,SUP-000812,Industrial Parts Product 02438,Industrial Parts,12.86,19.6,Active
PROD-0002439,SUP-000025,Raw Materials Product 02439,Raw Materials,35.18,54.99,Active
PROD-0002440,SUP-000901,Raw Materials Product 02440,Raw Materials,10.66,16.24,Active
PROD-0002441,SUP-000512,Raw Materials Product 02441,Raw Materials,43.55,54.34,Active
PROD-0002442,SUP-000537,Components Product 02442,Components,10.15,14.72,Active
PROD-0002443,SUP-000928,Finished Goods Product 02443,Finished Goods,13.86,34.28,Active
PROD-0002444,SUP-000145,Raw Materials Product 02444,Raw Materials,63.03,138.58,Active
PROD-0002445,SUP-000548,Components Product 02445,Components,27.34,41.28,Active
PROD-0002446,SUP-000457,Industrial Parts Product 02446,Industrial Parts,34.83,43.12,Active
PROD-0002447,SUP-000042,Components Product 02447,Components,17.36,22.52,Active
PROD-0002448,SUP-000896,Finished Goods Product 02448,Finished Goods,56.39,97.59,Active
PROD-0002449,SUP-000018,Industrial Parts Product 02449,Industrial Parts,10.93,25.49,Active
PROD-0002450,SUP-000709,Finished Goods Product 02450,Finished Goods,26.97,63.55,Active
PROD-0002451,SUP-000345,Industrial Parts Product 02451,Industrial Parts,25.65,39.79,Active
PROD-0002452,SUP-000935,Components Product 02452,Components,39.18,75.5,Active
PROD-0002453,SUP-000626,Industrial Parts Product 02453,Industrial Parts,32.0,45.87,Active
PROD-0002454,SUP-000901,Industrial Parts Product 02454,Industrial Parts,32.34,76.02,Active
PROD-0002455,SUP-000721,Components Product 02455,Components,13.23,30.85,Active
PROD-0002456,SUP-000954,Components Product 02456,Components,8.09,13.91,Active
PROD-0002457,SUP-000270,Components Product 02457,Components,30.14,5967.0,Active
PROD-0002458,SUP-000045,Raw Materials Product 02458,Raw Materials,30.71,68.07,Active
PROD-0002459,SUP-000361,Raw Materials Product 02459,Raw Materials,15.75,35.72,Active
PROD-0002460,SUP-000007,Industrial Parts Product 02460,Industrial Parts,6.07,14.16,Active
PROD-0002461,SUP-000744,Industrial Parts Product 02461,Industrial Parts,110.37,147.79,Active
PROD-0002462,SUP-000633,Raw Materials Product 02462,Raw Materials,41.22,85.68,Active
PROD-0002463,SUP-000479,Industrial Parts Product 02463,Industrial Parts,55.64,89.56,Active
PROD-0002464,SUP-000130,Components Product 02464,Components,30.73,47.77,Active
PROD-0002465,SUP-000283,Raw Materials Product 02465,Raw Materials,33.14,33.14,Active
PROD-0002466,SUP-000437,Components Product 02466,Components,11.75,26.34,Active
PROD-0002467,SUP-000339,Components Product 02467,Components,43.16,77.43,Active
PROD-0002468,SUP-000922,Raw Materials Product 02468,Raw Materials,80.3,125.86,Active
PROD-0002469,SUP-000224,Raw Materials Product 02469,Raw Materials,25.27,37.83,Active
PROD-0002470,SUP-000698,Components Product 02470,Components,59.67,76.88,Active
PROD-0002471,SUP-000448,Components Product 02471,Components,4.42,7.3,Active
PROD-0002472,SUP-000250,Packaging Product 02472,Packaging,8.9,16.09,Active
PROD-0002473,SUP-000338,Industrial Parts Product 02473,Industrial Parts,36.69,86.75,Active
PROD-0002474,SUP-000446,Industrial Parts Product 02474,Industrial Parts,42.8,51.78,Active
PROD-0002475,SUP-000693,Components Product 02475,Components,20.1,35.78,Active
PROD-0002476,SUP-000871,Components Product 02476,Components,97.93,178.12,Active
PROD-0002477,SUP-000269,Components Product 02477,Components,9.54,11.48,Active
PROD-0002478,SUP-000625,Components Product 02478,Components,32.95,45.8,Active
PROD-0002479,SUP-000480,Raw Materials Product 02479,Raw Materials,27.57,34.31,Active
PROD-0002480,SUP-000477,Finished Goods Product 02480,Finished Goods,21.93,53.62,Active
PROD-0002481,SUP-000837,Finished Goods Product 02481,Finished Goods,51.86,96.58,Active
PROD-0002482,SUP-000030,Raw Materials Product 02482,Raw Materials,26.8,62.99,Active
PROD-0002483,SUP-000543,Industrial Parts Product 02483,Industrial Parts,3.85,7.17,Active
PROD-0002484,SUP-000521,Industrial Parts Product 02484,Components,31.83,56.89,Active
PROD-0002485,SUP-000834,Raw Materials Product 02485,Raw Materials,53.12,85.84,Active
PROD-0002486,SUP-000762,Components Product 02486,Components,9.99,19.26,Active
PROD-0002487,SUP-000683,Components Product 02487,Components,59.79,127.17,Active
PROD-0002488,SUP-000110,Finished Goods Product 02488,Finished Goods,29.61,44.33,Active
PROD-0002489,SUP-000450,Finished Goods Product 02489,Finished Goods,10.25,25.21,Active
PROD-0002490,SUP-000629,Components Product 02490,Components,37.86,51.89,Active
PROD-0002491,SUP-000503,Raw Materials Product 02491,Raw Materials,11.08,26.36,Active
PROD-0002492,SUP-000675,Packaging Product 02492,Packaging,37.93,90.14,Active
PROD-0002493,SUP-000309,Packaging Product 02493,Packaging,60.8,148.55,Active
PROD-0002494,SUP-000806,Components Product 00011,Raw Materials,269.28,629.48,Active
PROD-0002495,SUP-000526,Finished Goods Product 02495,Finished Goods,46.53,60.46,Active
PROD-0002496,SUP-000490,Components Product 02496,Components,14.79,31.37,Active
PROD-0002497,SUP-000544,Finished Goods Product 02497,Finished Goods,6.17,14.35,Active
PROD-0002498,SUP-000949,Components Product 02498,Components,50.73,116.24,Active
PROD-0002499,SUP-000343,Components Product 02499,Components,20.07,28.66,Active
PROD-0002500,SUP-000719,Raw Materials Product 02500,Raw Materials,3.09,6.27,Active
PROD-0002501,SUP-000154,Components Product 02501,Components,19.21,26.6,Active
PROD-0002502,SUP-000534,Finished Goods Product 02502,Finished Goods,11.87,19.26,Active
PROD-0002503,SUP-000853,Industrial Parts Product 02503,Industrial Parts,168.72,328.98,Active
PROD-0002504,SUP-000366,Raw Materials Product 02504,Raw Materials,13.48,30.3,Active
PROD-0002505,SUP-000282,Raw Materials Product 02505,Raw Materials,24.96,62.07,Active
PROD-0002506,SUP-000186,Raw Materials Product 02506,Raw Materials,30.31,59.01,Active
PROD-0002507,SUP-000695,Components Product 02507,Components,37.21,49.34,Active
PROD-0002508,SUP-001000,Raw Materials Product 02508,Raw Materials,78.86,193.78,Active
PROD-0002509,SUP-000951,Finished Goods Product 02509,Finished Goods,43.08,63.85,Active
PROD-0002510,SUP-000800,Components Product 02510,Components,20.55,25.91,Active
PROD-0002511,SUP-000157,Components Product 02511,Components,18.58,45.44,Active
PROD-0002512,SUP-000220,Packaging Product 02512,Packaging,17.32,21.96,Active
PROD-0002513,SUP-000254,Industrial Parts Product 02513,Industrial Parts,182.73,221.51,Active
PROD-0002514,SUP-000046,Industrial Parts Product 02514,Industrial Parts,30.87,55.19,Active
PROD-0002515,SUP-000335,Finished Goods Product 02515,Finished Goods,39.51,75.52,Active
PROD-0002516,SUP-000147,Raw Materials Product 02516,Raw Materials,32.44,48.5,Active
PROD-0002517,SUP-000126,Components Product 02517,Components,6.94,11.25,Active
PROD-0002518,SUP-000270,Components Product 02518,Components,121.29,300.1,Active
PROD-0002519,SUP-000675,Finished Goods Product 02519,Finished Goods,13.82,21.89,Active
PROD-0002520,SUP-000783,Packaging Product 02520,Packaging,29.14,61.16,Active
PROD-0002521,SUP-000660,Packaging Product 02521,Packaging,40.0,79.85,Active
PROD-0002522,SUP-000293,Components Product 02522,Components,10.94,14.78,Active
PROD-0002523,SUP-000572,Components Product 02523,Components,25.33,40.53,Active
PROD-0002524,SUP-000190,Finished Goods Product 02524,Finished Goods,40.69,70.35,Active
PROD-0002525,SUP-000884,Finished Goods Product 02525,Finished Goods,156.03,314.65,Active
PROD-0002526,SUP-000917,Industrial Parts Product 02526,Industrial Parts,10.05,23.65,Active
PROD-0002527,SUP-000359,Finished Goods Product 02527,Finished Goods,60.57,120.85,Active
PROD-0002528,SUP-000717,Finished Goods Product 02528,Finished Goods,79.97,143.05,Active
PROD-0002529,SUP-000770,Packaging Product 02529,Packaging,12.91,29.02,Active
PROD-0002530,SUP-000328,Industrial Parts Product 02530,Industrial Parts,42.0,51.3,Active
PROD-0002531,SUP-000985,Finished Goods Product 02531,Finished Goods,83.99,186.7,Active
PROD-0002532,SUP-000328,Components Product 02532,Components,100.27,196.15,Active
PROD-0002533,SUP-000065,Industrial Parts Product 02533,Industrial Parts,13.14,29.62,Active
PROD-0002534,SUP-000240,Components Product 02534,Components,37.32,85.12,Inactive
