budget_key,budget_id,date_key,account_key,location_key,budget_category,budget_amount
8866,BUD-008866,20210714,394,98,Operations,46390.75
8867,BUD-008867,20250524,453,44,Maintenance,486851.68
8868,BUD-008868,20221222,302,79,Payroll,154108.11
8869,BUD-008869,20231007,140,83,Payroll,84834.4
8870,BUD-008870,20211217,467,85,Operations,111890.26
8871,BUD-008871,20210714,27,65,Maintenance,81468.43
8872,BUD-008872,20220125,576,27,Payroll,66266.53
8873,BUD-008873,20230811,904,47,Utilities,114408.73
8874,BUD-008874,20250724,276,41,Utilities,115435.58
8875,BUD-008875,20220918,817,51,Revenue,113142.99
8876,BUD-008876,20221201,660,66,Operations,82912.63
8877,BUD-008877,20201213,995,95,Payroll,51448.63
8878,BUD-008878,20200416,30,77,Maintenance,10000.0
8879,BUD-008879,20210627,782,76,Payroll,91541.27
8880,BUD-008880,20250921,575,5,Operations,97752.62
8881,BUD-008881,20250611,559,39,Payroll,65108.87
8882,BUD-008882,20191111,841,3,Utilities,90661.89
8883,BUD-008883,20211202,38,11,Utilities,67330.3
8884,BUD-008884,20201229,865,91,Operations,66544.33
8885,BUD-008885,20190325,329,85,Utilities,105436.39
8886,BUD-008886,20240414,178,53,Payroll,65792.47
8887,BUD-008887,20210128,707,41,Operations,69059.01
8888,BUD-008888,20250127,544,73,Maintenance,31302.91
8889,BUD-008889,20231108,828,65,Operations,53833.98
8890,BUD-008890,20250122,918,29,Operations,71279.56
8891,BUD-008891,20220115,674,59,Operations,104905.86
8892,BUD-008892,20250115,428,44,Revenue,46916.46
8893,BUD-008893,20221123,482,29,Maintenance,23712.48
8894,BUD-008894,20190916,916,8,Utilities,67820.61
8895,BUD-008895,20201126,335,10,Revenue,46401.01
8896,BUD-008896,20230812,568,40,Revenue,79957.82
8897,BUD-008897,20200119,743,14,Revenue,83964.19
8898,BUD-008898,20220529,415,12,Maintenance,125416.27
8899,BUD-008899,20240428,98,54,Revenue,116871.61
8900,BUD-008900,20220620,90,6,Payroll,172338.21
8901,BUD-008901,20210831,230,15,Payroll,69568.53
8902,BUD-008902,20191119,536,26,Operations,65218.89
8903,BUD-008903,20210409,906,41,Revenue,16639.58
8904,BUD-008904,20230828,75,31,Operations,54791.89
8905,BUD-008905,20211221,722,56,Maintenance,56796.87
8906,BUD-008906,20221018,413,93,Operations,10000.0
8907,BUD-008907,20240203,38,75,Operations,46835.12
8908,BUD-008908,20210828,364,98,Utilities,41214.31
8909,BUD-008909,20201030,586,31,Operations,89350.03
8910,BUD-008910,20200219,647,48,Operations,63999.53
8911,BUD-008911,20241026,567,63,Utilities,44997.48
8912,BUD-008912,20241030,77,7,Payroll,40610.5
8913,BUD-008913,20210817,681,78,Operations,86938.05
8914,BUD-008914,20250720,103,85,Operations,147107.98
8915,BUD-008915,20200317,932,65,Payroll,25121.48
8916,BUD-008916,20190423,282,29,Utilities,32679.96
8917,BUD-008917,20211017,899,77,Operations,76901.84
8918,BUD-008918,20231130,320,96,Operations,137107.31
8919,BUD-008919,20190515,25,16,Operations,23799.42
8920,BUD-008920,20230409,132,4,Operations,70677.7
8921,BUD-008921,20210727,272,62,Revenue,81796.81
8922,BUD-008922,20191113,778,28,Payroll,115057.21
8923,BUD-008923,20200705,75,58,Revenue,27496.09
8924,BUD-008924,20210121,505,97,Utilities,150908.61
8925,BUD-008925,20240115,589,74,Operations,26297.06
8926,BUD-008926,20200925,222,64,Payroll,84840.55
8927,BUD-008927,20220530,122,32,Operations,151767.05
8928,BUD-008928,20191226,751,37,Operations,46885.89
8929,BUD-008929,20250121,634,37,Operations,65542.84
8930,BUD-008930,20231117,602,61,Utilities,71467.52
8931,BUD-008931,20200516,363,5,Payroll,31118.3
8932,BUD-008932,20240109,471,14,Utilities,291837.88
8933,BUD-008933,20230627,543,79,Maintenance,193734.42
8934,BUD-008934,20190128,54,93,Utilities,29614.29
8935,BUD-008935,20250115,554,63,Maintenance,226112.67
8936,BUD-008936,20250706,393,65,Revenue,180718.4
8937,BUD-008937,20221101,472,81,Payroll,115529.01
8938,BUD-008938,20230210,467,43,Operations,29555.85
8939,BUD-008939,20230512,367,26,Maintenance,129357.63
8940,BUD-008940,20250426,465,70,Utilities,88439.24
8941,BUD-008941,20241020,88,39,Operations,130257.82
8942,BUD-008942,20200625,825,9,Maintenance,104396.66
8943,BUD-008943,20230525,832,56,Operations,98951.87
8944,BUD-008944,20240906,826,11,Operations,39787.17
8945,BUD-008945,20241030,551,35,Maintenance,39545.35
8946,BUD-008946,20250124,56,99,Maintenance,43930.32
8947,BUD-008947,20250709,634,81,Operations,54893.26
8948,BUD-008948,20230519,188,82,Maintenance,65463.9
8949,BUD-008949,20201111,842,90,Maintenance,150223.06
8950,BUD-008950,20211201,31,38,Revenue,109566.16
8951,BUD-008951,20231021,458,20,Operations,93430.14
8952,BUD-008952,20240417,401,43,Operations,107761.06
8953,BUD-008953,20191029,88,34,Operations,33528.87
8954,BUD-008954,20210623,352,85,Payroll,47930.41
8955,BUD-008955,20200508,39,9,Revenue,26506.93
8956,BUD-008956,20190925,711,9,Operations,60491.46
8957,BUD-008957,20200221,93,3,Payroll,35498.54
8958,BUD-008958,20231029,823,61,Payroll,42695.85
8959,BUD-008959,20200504,140,65,Maintenance,124919.72
8960,BUD-008960,20241115,716,89,Payroll,61956.23
8961,BUD-008961,20211028,924,12,Operations,29662.06
8962,BUD-008962,20220223,627,5,Maintenance,26763.41
8963,BUD-008963,20221006,639,22,Operations,40904.2
8964,BUD-008964,20191208,113,30,Operations,25979.26
8965,BUD-008965,20231004,946,8,Utilities,43508.87
8966,BUD-008966,20220421,44,1,Revenue,37550.02
8967,BUD-008967,20250602,43,58,Revenue,64784.99
8968,BUD-008968,20191116,157,63,Revenue,69303.56
8969,BUD-008969,20211229,751,80,Operations,58289.9
8970,BUD-008970,20191129,521,13,Revenue,168886.23
8971,BUD-008971,20250812,656,45,Maintenance,104342.15
8972,BUD-008972,20200526,253,81,Operations,49010.78
8973,BUD-008973,20200421,378,29,Revenue,27777.74
8974,BUD-008974,20210507,36,76,Utilities,24409.44
8975,BUD-008975,20221011,127,51,Utilities,258552.65
8976,BUD-008976,20191014,577,59,Payroll,161659.15
8977,BUD-008977,20190808,70,51,Operations,94375.88
8978,BUD-008978,20191001,525,45,Maintenance,87139.77
8979,BUD-008979,20200523,841,80,Operations,143761.52
8980,BUD-008980,20250117,451,98,Operations,43864.7
8981,BUD-008981,20220306,919,38,Payroll,41399.44
8982,BUD-008982,20251027,779,89,Payroll,93042.75
8983,BUD-008983,20251003,64,79,Maintenance,53117.75
8984,BUD-008984,20201223,723,28,Operations,65868.17
8985,BUD-008985,20241104,456,5,Operations,28250.05
8986,BUD-008986,20211115,163,53,Payroll,59422.9
8987,BUD-008987,20250614,783,67,Operations,62741.05
8988,BUD-008988,20220623,284,91,Operations,62576.83
8989,BUD-008989,20250202,924,55,Maintenance,47582.05
8990,BUD-008990,20241201,358,1,Revenue,47965.36
8991,BUD-008991,20200127,84,80,Operations,135940.88
8992,BUD-008992,20241017,197,14,Utilities,50051.84
8993,BUD-008993,20241205,216,65,Revenue,18541.9
8994,BUD-008994,20200129,97,21,Operations,40229.68
8995,BUD-008995,20251119,83,59,Utilities,40365.4
8996,BUD-008996,20230807,780,70,Maintenance,142180.22
8997,BUD-008997,20221216,20,25,Maintenance,47792.49
8998,BUD-008998,20201207,865,45,Payroll,27794.99
8999,BUD-008999,20220715,742,40,Payroll,54108.67
9000,BUD-009000,20200521,928,54,Utilities,122890.66
9001,BUD-009001,20230528,263,16,Revenue,47090.77
9002,BUD-009002,20220831,438,80,Payroll,121154.21
9003,BUD-009003,20240921,187,100,Maintenance,48696.92
9004,BUD-009004,20230110,170,100,Revenue,24701.01
9005,BUD-009005,20191216,432,45,Operations,45585.03
9006,BUD-009006,20210403,631,28,Maintenance,70757.72
9007,BUD-009007,20250123,529,49,Maintenance,150415.86
9008,BUD-009008,20210225,68,75,Operations,40687.75
9009,BUD-009009,20220923,24,38,Utilities,47115.67
9010,BUD-009010,20220926,926,93,Utilities,97168.69
9011,BUD-009011,20190715,664,61,Operations,122081.84
9012,BUD-009012,20250328,296,78,Maintenance,21566.51
9013,BUD-009013,20220517,297,20,Payroll,35143.8
9014,BUD-009014,20190227,563,38,Payroll,26718.24
9015,BUD-009015,20200826,528,13,Maintenance,51146.1
9016,BUD-009016,20200621,551,58,Operations,61890.18
9017,BUD-009017,20241031,749,84,Operations,142100.73
9018,BUD-009018,20250405,128,91,Operations,105507.7
9019,BUD-009019,20240822,850,100,Maintenance,42267.82
9020,BUD-009020,20250812,947,44,Operations,60717.88
9021,BUD-009021,20220827,152,59,Revenue,37842.32
9022,BUD-009022,20201118,222,8,Payroll,80150.54
9023,BUD-009023,20240324,658,63,Utilities,82531.0
9024,BUD-009024,20250707,420,39,Operations,31336.74
9025,BUD-009025,20220505,147,87,Operations,104752.43
9026,BUD-009026,20191221,359,38,Payroll,29036.91
9027,BUD-009027,20220228,491,73,Utilities,30432.55
9028,BUD-009028,20240121,334,16,Payroll,61273.5
9029,BUD-009029,20231217,219,52,Revenue,122783.05
9030,BUD-009030,20251017,308,59,Maintenance,64070.79
9031,BUD-009031,20190416,731,49,Maintenance,27969.77
9032,BUD-009032,20250306,367,53,Operations,134858.85
9033,BUD-009033,20231022,14,83,Operations,99898.81
9034,BUD-009034,20220728,532,73,Revenue,26740.96
9035,BUD-009035,20201109,488,55,Maintenance,166901.43
9036,BUD-009036,20211107,445,92,Revenue,81329.26
9037,BUD-009037,20210111,984,25,Maintenance,62527.93
9038,BUD-009038,20230122,140,87,Maintenance,42857.62
9039,BUD-009039,20241130,994,15,Operations,104407.18
9040,BUD-009040,20230327,55,73,Payroll,106637.45
9041,BUD-009041,20241217,36,75,Operations,51640.74
9042,BUD-009042,20240520,470,57,Utilities,69064.83
9043,BUD-009043,20220107,301,49,Operations,33939.15
9044,BUD-009044,20250428,694,25,Operations,54086.09
9045,BUD-009045,20240527,206,68,Operations,67558.96
9046,BUD-009046,20230206,353,80,Maintenance,67055.04
9047,BUD-009047,20250114,97,22,Maintenance,61292.96
9048,BUD-009048,20200607,952,100,Utilities,24678.47
9049,BUD-009049,20200904,853,48,Operations,84197.56
9050,BUD-009050,20221024,662,53,Utilities,31907.9
9051,BUD-009051,20191007,816,80,Payroll,50746.62
9052,BUD-009052,20201112,767,92,Payroll,56687.78
9053,BUD-009053,20230329,628,72,Maintenance,14682.15
9054,BUD-009054,20220317,954,70,Maintenance,38894.53
9055,BUD-009055,20200815,493,10,Revenue,46620.86
9056,BUD-009056,20190506,965,51,Operations,65017.45
9057,BUD-009057,20240911,269,11,Operations,71631.86
9058,BUD-009058,20241021,705,37,Operations,146827.85
9059,BUD-009059,20200206,876,1,Utilities,74218.9
9060,BUD-009060,20251214,486,43,Utilities,177542.55
9061,BUD-009061,20240402,897,64,Maintenance,38576.39
9062,BUD-009062,20231214,291,52,Operations,48873.48
9063,BUD-009063,20191125,812,20,Utilities,60038.4
9064,BUD-009064,20210711,203,76,Maintenance,45099.24
9065,BUD-009065,20201015,874,66,Revenue,56716.68
9066,BUD-009066,20250424,153,85,Revenue,130915.55
9067,BUD-009067,20230911,543,31,Operations,67821.67
9068,BUD-009068,20251025,808,49,Payroll,76614.95
9069,BUD-009069,20220701,567,14,Operations,96496.72
9070,BUD-009070,20190407,983,84,Maintenance,90486.71
9071,BUD-009071,20190911,171,88,Utilities,52548.54
9072,BUD-009072,20210523,661,86,Utilities,45019.99
9073,BUD-009073,20210531,682,25,Utilities,75435.06
9074,BUD-009074,20231003,935,92,Utilities,63846.78
9075,BUD-009075,20220312,575,44,Utilities,71152.18
9076,BUD-009076,20210812,732,10,Revenue,17745.14
9077,BUD-009077,20191206,838,79,Payroll,35058.96
9078,BUD-009078,20191211,394,93,Maintenance,55537.82
9079,BUD-009079,20210118,163,94,Utilities,77977.82
9080,BUD-009080,20220203,488,60,Payroll,87016.08
9081,BUD-009081,20230624,851,21,Operations,14732.11
9082,BUD-009082,20200321,326,93,Maintenance,17742.5
9083,BUD-009083,20190211,56,92,Utilities,50399.8
9084,BUD-009084,20190731,55,6,Operations,43385.58
9085,BUD-009085,20200630,757,97,Operations,41208.07
9086,BUD-009086,20250227,262,96,Maintenance,72230.18
9087,BUD-009087,20220328,227,10,Payroll,73472.01
9088,BUD-009088,20240523,163,2,Payroll,30638.51
9089,BUD-009089,20240630,845,100,Maintenance,161019.43
9090,BUD-009090,20230530,326,12,Maintenance,123342.38
9091,BUD-009091,20210417,538,6,Payroll,27197.61
9092,BUD-009092,20250629,711,61,Operations,94886.45
9093,BUD-009093,20190520,126,89,Maintenance,59351.21
9094,BUD-009094,20221210,879,34,Revenue,135193.37
9095,BUD-009095,20200225,202,47,Operations,14355.07
9096,BUD-009096,20200325,957,55,Utilities,19804.17
9097,BUD-009097,20221213,585,80,Operations,20719.86
9098,BUD-009098,20220330,366,57,Operations,24742.13
9099,BUD-009099,20201014,272,69,Revenue,94951.47
9100,BUD-009100,20240829,267,5,Maintenance,102382.4
9101,BUD-009101,20220817,799,69,Payroll,45577.43
9102,BUD-009102,20250807,657,67,Revenue,122631.26
9103,BUD-009103,20220924,719,53,Operations,57130.84
9104,BUD-009104,20230505,279,82,Maintenance,71790.69
9105,BUD-009105,20200822,304,12,Utilities,47841.26
9106,BUD-009106,20230215,172,47,Operations,31992.24
9107,BUD-009107,20201118,752,97,Revenue,49822.61
9108,BUD-009108,20240707,174,100,Maintenance,32988.85
9109,BUD-009109,20210123,202,32,Operations,23123.88
9110,BUD-009110,20220525,95,99,Operations,69778.79
9111,BUD-009111,20200106,8,85,Revenue,28602.31
9112,BUD-009112,20190702,78,18,Operations,37654.18
9113,BUD-009113,20230209,466,27,Operations,45192.94
9114,BUD-009114,20190720,553,92,Operations,133368.46
9115,BUD-009115,20240123,503,78,Operations,60741.62
9116,BUD-009116,20190703,987,56,Revenue,23727.09
9117,BUD-009117,20190720,587,54,Utilities,39915.01
9118,BUD-009118,20240124,351,37,Operations,55259.1
9119,BUD-009119,20210525,711,3,Maintenance,123387.76
9120,BUD-009120,20200128,376,71,Operations,23861.13
9121,BUD-009121,20210707,667,82,Operations,27122.17
9122,BUD-009122,20240416,672,87,Utilities,92361.93
9123,BUD-009123,20250228,332,40,Maintenance,53239.63
9124,BUD-009124,20200524,741,41,Operations,172893.93
9125,BUD-009125,20200313,718,37,Operations,26253.71
9126,BUD-009126,20220827,400,72,Maintenance,156814.38
9127,BUD-009127,20231104,903,72,Operations,71551.41
9128,BUD-009128,20190221,49,25,Revenue,52954.28
9129,BUD-009129,20240324,312,45,Utilities,59651.81
9130,BUD-009130,20191021,806,90,Payroll,145983.37
9131,BUD-009131,20241108,769,66,Revenue,38026.28
9132,BUD-009132,20231126,243,50,Operations,21077.41
9133,BUD-009133,20201220,838,19,Payroll,42379.83
9134,BUD-009134,20200410,675,13,Utilities,54120.82
9135,BUD-009135,20220107,329,20,Operations,53130.77
9136,BUD-009136,20250201,995,67,Revenue,35913.36
9137,BUD-009137,20190423,420,44,Operations,46283.7
9138,BUD-009138,20200318,375,94,Payroll,13228.27
9139,BUD-009139,20230106,636,80,Operations,127710.49
9140,BUD-009140,20240415,856,96,Payroll,146757.46
9141,BUD-009141,20200212,337,22,Operations,76192.78
9142,BUD-009142,20250809,29,35,Operations,125550.82
9143,BUD-009143,20240919,91,96,Operations,58513.94
9144,BUD-009144,20190501,658,48,Revenue,12508.82
9145,BUD-009145,20190808,561,80,Payroll,51793.51
9146,BUD-009146,20241008,810,55,Payroll,34857.54
9147,BUD-009147,20240503,45,8,Maintenance,77093.39
9148,BUD-009148,20190926,661,45,Maintenance,75824.79
9149,BUD-009149,20210929,758,66,Operations,59027.26
9150,BUD-009150,20240316,760,43,Revenue,91521.02
9151,BUD-009151,20220228,283,9,Maintenance,60138.26
9152,BUD-009152,20240330,214,50,Operations,143180.43
9153,BUD-009153,20190111,78,49,Payroll,93442.89
9154,BUD-009154,20211027,559,56,Operations,46127.34
9155,BUD-009155,20250721,429,85,Revenue,39730.37
9156,BUD-009156,20250618,863,10,Payroll,148200.98
9157,BUD-009157,20201207,293,29,Payroll,24314.42
9158,BUD-009158,20250313,91,96,Maintenance,71597.7
9159,BUD-009159,20190420,688,23,Operations,45054.83
9160,BUD-009160,20240508,624,37,Revenue,143786.09
9161,BUD-009161,20240526,762,8,Maintenance,146881.7
9162,BUD-009162,20190521,189,13,Revenue,110873.95
9163,BUD-009163,20220711,379,55,Maintenance,44410.27
9164,BUD-009164,20190328,316,88,Operations,80105.72
9165,BUD-009165,20230830,907,37,Operations,58246.04
9166,BUD-009166,20210912,35,43,Operations,74682.48
9167,BUD-009167,20241130,153,20,Operations,29241.24
9168,BUD-009168,20250518,553,40,Maintenance,57266.56
9169,BUD-009169,20250121,207,44,Operations,182987.94
9170,BUD-009170,20231106,218,91,Maintenance,149092.15
9171,BUD-009171,20211231,486,71,Utilities,24751.96
9172,BUD-009172,20220911,343,68,Operations,131465.81
9173,BUD-009173,20201123,938,77,Utilities,35858.47
9174,BUD-009174,20250525,404,10,Operations,45699.39
9175,BUD-009175,20221029,156,80,Operations,124270.38
9176,BUD-009176,20200324,458,54,Utilities,138142.13
9177,BUD-009177,20240906,248,74,Operations,172670.18
9178,BUD-009178,20230222,771,62,Maintenance,136331.23
9179,BUD-009179,20240209,781,66,Maintenance,45307.57
9180,BUD-009180,20190417,334,44,Operations,57147.75
9181,BUD-009181,20200330,904,6,Operations,10000.0
9182,BUD-009182,20230305,908,73,Operations,83014.71
9183,BUD-009183,20250706,590,11,Maintenance,110071.77
9184,BUD-009184,20200508,284,39,Utilities,19580.47
9185,BUD-009185,20230822,112,63,Operations,84424.66
9186,BUD-009186,20231213,907,91,Payroll,25110.18
9187,BUD-009187,20240418,487,63,Payroll,42317.34
9188,BUD-009188,20211220,634,1,Operations,81797.47
9189,BUD-009189,20211116,995,25,Operations,70675.93
9190,BUD-009190,20220325,860,67,Revenue,32321.66
9191,BUD-009191,20221101,464,84,Operations,72329.67
9192,BUD-009192,20220625,889,24,Operations,87434.13
9193,BUD-009193,20201020,561,72,Maintenance,83702.5
9194,BUD-009194,20231012,373,85,Operations,46454.47
9195,BUD-009195,20210513,309,49,Operations,37766.95
9196,BUD-009196,20200803,994,98,Utilities,22496.91
9197,BUD-009197,20200609,245,97,Maintenance,119120.89
9198,BUD-009198,20210509,796,72,Utilities,45338.01
9199,BUD-009199,20201208,79,8,Payroll,76204.33
9200,BUD-009200,20230224,764,99,Operations,81285.92
9201,BUD-009201,20190629,786,66,Maintenance,20098.96
9202,BUD-009202,20210701,712,43,Revenue,41348.37
9203,BUD-009203,20230501,798,1,Revenue,119608.0
9204,BUD-009204,20230617,831,99,Revenue,24061.69
9205,BUD-009205,20240227,444,39,Operations,57780.74
9206,BUD-009206,20231029,653,11,Operations,45199.18
9207,BUD-009207,20201120,82,79,Operations,61141.4
9208,BUD-009208,20200101,157,59,Operations,35109.32
9209,BUD-009209,20190703,943,2,Utilities,41676.57
9210,BUD-009210,20250615,626,31,Payroll,29986.05
9211,BUD-009211,20230221,259,91,Utilities,182741.24
9212,BUD-009212,20240506,395,85,Operations,49641.36
9213,BUD-009213,20200713,192,41,Utilities,58486.1
9214,BUD-009214,20250801,550,75,Maintenance,85281.7
9215,BUD-009215,20201228,678,17,Operations,92492.42
9216,BUD-009216,20231013,621,41,Maintenance,134960.3
9217,BUD-009217,20241101,777,7,Payroll,186454.49
9218,BUD-009218,20220625,365,99,Operations,59412.77
9219,BUD-009219,20200616,120,43,Maintenance,87997.15
9220,BUD-009220,20240711,317,3,Maintenance,63917.62
9221,BUD-009221,20231231,330,25,Revenue,57980.13
9222,BUD-009222,20200303,522,100,Operations,23617.5
9223,BUD-009223,20210211,939,15,Utilities,196384.74
9224,BUD-009224,20210810,833,74,Revenue,91398.15
9225,BUD-009225,20250106,272,21,Payroll,82254.15
9226,BUD-009226,20250708,472,50,Payroll,86633.8
9227,BUD-009227,20200622,236,63,Operations,16491.04
9228,BUD-009228,20210710,444,53,Utilities,64852.36
9229,BUD-009229,20210811,130,26,Operations,53276.03
9230,BUD-009230,20220426,51,95,Maintenance,173468.41
9231,BUD-009231,20240717,151,88,Operations,58178.21
9232,BUD-009232,20210507,422,45,Utilities,40387.45
9233,BUD-009233,20211016,19,58,Operations,35334.15
9234,BUD-009234,20251109,938,5,Operations,143358.72
9235,BUD-009235,20200302,956,96,Operations,125251.0
9236,BUD-009236,20190922,13,70,Operations,33844.01
9237,BUD-009237,20210327,516,24,Operations,59724.14
9238,BUD-009238,20240605,979,14,Operations,86412.93
9239,BUD-009239,20191108,382,3,Operations,32100.37
9240,BUD-009240,20220621,994,5,Utilities,43168.46
9241,BUD-009241,20251029,668,68,Maintenance,65385.09
9242,BUD-009242,20220527,961,96,Maintenance,80154.86
9243,BUD-009243,20191014,27,72,Payroll,28525.32
9244,BUD-009244,20241105,715,7,Revenue,105306.19
9245,BUD-009245,20230327,290,25,Utilities,65179.36
9246,BUD-009246,20201019,517,47,Payroll,84082.03
9247,BUD-009247,20200619,943,98,Revenue,53601.64
9248,BUD-009248,20220822,189,89,Operations,166363.99
9249,BUD-009249,20250409,460,31,Payroll,287945.87
9250,BUD-009250,20190111,936,45,Revenue,64317.95
9251,BUD-009251,20201231,948,30,Revenue,41559.23
9252,BUD-009252,20200627,773,87,Revenue,23250.88
9253,BUD-009253,20201112,138,55,Revenue,37451.1
9254,BUD-009254,20240526,912,38,Operations,47932.85
9255,BUD-009255,20240509,285,94,Maintenance,90556.54
9256,BUD-009256,20200825,129,10,Utilities,50859.77
9257,BUD-009257,20200411,106,74,Utilities,56513.89
9258,BUD-009258,20230502,603,73,Operations,37451.55
9259,BUD-009259,20240915,719,50,Payroll,116482.86
9260,BUD-009260,20240611,80,20,Operations,130019.33
9261,BUD-009261,20201213,805,7,Operations,29630.34
9262,BUD-009262,20211217,575,58,Operations,67408.71
9263,BUD-009263,20230816,413,34,Revenue,96872.0
9264,BUD-009264,20250114,581,18,Operations,49482.94
9265,BUD-009265,20250408,163,12,Operations,96630.48
9266,BUD-009266,20230103,803,87,Operations,81883.94
9267,BUD-009267,20241016,129,82,Operations,200702.67
9268,BUD-009268,20230326,764,72,Utilities,88467.71
9269,BUD-009269,20200208,241,42,Maintenance,10000.0
9270,BUD-009270,20200707,647,40,Operations,66791.77
9271,BUD-009271,20200913,903,90,Maintenance,16815.33
9272,BUD-009272,20200324,651,1,Operations,32576.79
9273,BUD-009273,20220119,118,36,Revenue,174776.02
9274,BUD-009274,20220127,554,5,Utilities,184232.89
9275,BUD-009275,20250922,705,31,Maintenance,82153.47
9276,BUD-009276,20210202,460,30,Operations,73985.83
9277,BUD-009277,20230616,811,1,Payroll,96834.23
9278,BUD-009278,20230831,677,51,Revenue,150351.6
9279,BUD-009279,20220525,864,10,Payroll,36620.6
9280,BUD-009280,20250924,334,49,Operations,85626.74
9281,BUD-009281,20230420,990,54,Payroll,73405.5
9282,BUD-009282,20190913,537,99,Operations,89790.24
9283,BUD-009283,20220210,253,50,Utilities,32168.03
9284,BUD-009284,20230309,174,45,Operations,54929.41
9285,BUD-009285,20190407,749,37,Payroll,179505.76
9286,BUD-009286,20210429,109,42,Payroll,69916.75
9287,BUD-009287,20240821,81,61,Revenue,50029.73
9288,BUD-009288,20200822,57,61,Utilities,48013.9
9289,BUD-009289,20240808,67,87,Operations,112574.71
9290,BUD-009290,20220115,447,99,Maintenance,49890.46
9291,BUD-009291,20190317,140,8,Operations,80072.11
9292,BUD-009292,20240412,67,6,Operations,25031.12
9293,BUD-009293,20210811,290,36,Revenue,91807.43
9294,BUD-009294,20200512,646,70,Utilities,23535.32
9295,BUD-009295,20231010,980,50,Payroll,104323.46
9296,BUD-009296,20241123,890,1,Operations,47930.45
9297,BUD-009297,20250901,716,98,Maintenance,74507.45
9298,BUD-009298,20201207,497,53,Operations,33795.66
9299,BUD-009299,20240421,8,60,Operations,108010.02
9300,BUD-009300,20200111,134,10,Maintenance,45471.29
9301,BUD-009301,20231114,714,47,Maintenance,109231.55
9302,BUD-009302,20251020,183,20,Revenue,39392.11
9303,BUD-009303,20250820,165,69,Operations,60891.71
9304,BUD-009304,20220522,430,83,Operations,136224.39
9305,BUD-009305,20240719,183,45,Maintenance,24281.32
9306,BUD-009306,20230902,89,62,Operations,106247.59
9307,BUD-009307,20220319,316,94,Maintenance,104524.72
9308,BUD-009308,20250309,762,96,Utilities,97662.56
9309,BUD-009309,20240327,8,83,Operations,133603.57
9310,BUD-009310,20220717,626,42,Utilities,93213.08
9311,BUD-009311,20251013,296,15,Utilities,116028.72
9312,BUD-009312,20250602,371,21,Payroll,67115.32
9313,BUD-009313,20190228,841,86,Maintenance,88691.16
9314,BUD-009314,20210916,74,40,Utilities,34242.89
9315,BUD-009315,20211014,569,78,Operations,76395.96
9316,BUD-009316,20240430,443,80,Revenue,154387.82
9317,BUD-009317,20211129,939,67,Operations,118062.48
9318,BUD-009318,20240509,287,59,Maintenance,96913.53
9319,BUD-009319,20211019,846,12,Utilities,173363.06
9320,BUD-009320,20210520,931,83,Payroll,47822.67
9321,BUD-009321,20251002,269,42,Utilities,32631.44
9322,BUD-009322,20200905,373,4,Payroll,63208.09
9323,BUD-009323,20200814,815,2,Payroll,27652.23
9324,BUD-009324,20230619,853,89,Revenue,108338.1
9325,BUD-009325,20221110,235,64,Operations,14379.63
9326,BUD-009326,20200302,672,27,Payroll,12078.93
9327,BUD-009327,20241117,793,63,Operations,205112.92
9328,BUD-009328,20240707,848,35,Operations,196086.2
9329,BUD-009329,20201217,210,22,Operations,17320.88
9330,BUD-009330,20251119,554,59,Maintenance,139509.61
9331,BUD-009331,20220302,370,91,Revenue,154722.0
9332,BUD-009332,20241128,934,52,Operations,18195.73
9333,BUD-009333,20220616,241,17,Maintenance,52502.71
9334,BUD-009334,20210201,602,20,Maintenance,94167.46
9335,BUD-009335,20201031,810,86,Operations,143512.95
9336,BUD-009336,20220716,113,53,Operations,54827.54
9337,BUD-009337,20251105,249,25,Payroll,146556.23
9338,BUD-009338,20210325,810,7,Payroll,27461.69
9339,BUD-009339,20210909,480,93,Revenue,14811.44
9340,BUD-009340,20241130,273,67,Revenue,44927.77
9341,BUD-009341,20210809,858,34,Revenue,106603.24
9342,BUD-009342,20231217,154,5,Payroll,115432.22
9343,BUD-009343,20230109,254,93,Maintenance,94202.83
9344,BUD-009344,20230110,577,49,Operations,14811.44
9345,BUD-009345,20230710,685,87,Revenue,68566.96
9346,BUD-009346,20210724,619,29,Payroll,61201.07
9347,BUD-009347,20210330,247,23,Utilities,15182.42
9348,BUD-009348,20210210,625,61,Operations,143914.4
9349,BUD-009349,20240203,793,6,Operations,128046.66
9350,BUD-009350,20200615,273,38,Operations,42670.18
9351,BUD-009351,20240716,740,10,Utilities,89829.49
9352,BUD-009352,20190116,216,54,Operations,36418.87
9353,BUD-009353,20250211,781,38,Payroll,77405.34
9354,BUD-009354,20220311,18,67,Revenue,21122.74
9355,BUD-009355,20241112,159,9,Revenue,298749.88
9356,BUD-009356,20200408,714,34,Payroll,30138.83
9357,BUD-009357,20221028,650,76,Operations,42607.22
9358,BUD-009358,20191028,224,78,Maintenance,73595.59
9359,BUD-009359,20211006,191,25,Revenue,27641.97
9360,BUD-009360,20190119,495,40,Operations,26203.51
9361,BUD-009361,20191214,876,39,Utilities,80870.71
9362,BUD-009362,20241112,478,31,Payroll,99472.8
9363,BUD-009363,20190929,923,57,Revenue,84076.18
9364,BUD-009364,20210318,467,3,Maintenance,47658.36
9365,BUD-009365,20230628,708,50,Utilities,11885.81
9366,BUD-009366,20200811,100,49,Payroll,47313.38
9367,BUD-009367,20250717,321,66,Maintenance,156984.77
