machine_key,machine_id,location_key,machine_name,machine_type,installation_date,status
704,MCH-000704,37,Atlas Machine 704,Packaging Machine,2016-05-30,Operational
705,MCH-000705,33,Atlas Machine 705,Packaging Machine,2018-09-06,Maintenance
706,MCH-000706,53,Atlas Machine 706,Assembly Machine,2016-04-04,Operational
707,MCH-000707,68,Atlas Machine 707,Press Machine,2018-12-10,Operational
708,MCH-000708,6,Atlas Machine 708,Cutting Machine,2017-10-19,Operational
709,MCH-000709,6,Atlas Machine 709,Packaging Machine,2018-05-17,Operational
710,MCH-000710,92,Atlas Machine 710,Assembly Machine,2018-08-09,Operational
711,MCH-000711,65,Atlas Machine 711,Cutting Machine,2018-01-04,Maintenance
712,MCH-000712,35,Atlas Machine 712,CNC Machine,2016-11-14,Operational
713,MCH-000713,60,Atlas Machine 713,CNC Machine,2016-04-02,Operational
714,MCH-000714,23,Atlas Machine 714,Packaging Machine,2017-07-04,Operational
715,MCH-000715,11,Atlas Machine 715,Press Machine,2017-03-01,Operational
716,MCH-000716,48,Atlas Machine 716,Press Machine,2018-05-29,Operational
717,MCH-000717,43,Atlas Machine 717,Assembly Machine,2016-06-24,Operational
718,MCH-000718,58,Atlas Machine 718,Assembly Machine,2018-03-09,Operational
719,MCH-000719,9,Atlas Machine 719,Packaging Machine,2017-07-21,Operational
720,MCH-000720,3,Atlas Machine 720,Packaging Machine,2016-08-09,Operational
721,MCH-000721,7,Atlas Machine 721,Packaging Machine,2017-05-17,Operational
722,MCH-000722,86,Atlas Machine 722,Press Machine,2018-05-13,Operational
723,MCH-000723,93,Atlas Machine 723,Assembly Machine,2016-05-04,Operational
724,MCH-000724,63,Atlas Machine 724,Assembly Machine,2016-10-19,Operational
725,MCH-000725,34,Atlas Machine 725,Assembly Machine,2016-08-09,Operational
726,MCH-000726,62,Atlas Machine 726,Assembly Machine,2017-09-15,Operational
727,MCH-000727,57,Atlas Machine 727,CNC Machine,2018-10-01,Operational
728,MCH-000728,93,Atlas Machine 728,Press Machine,2016-01-27,Operational
729,MCH-000729,51,Atlas Machine 729,CNC Machine,2017-09-25,Operational
730,MCH-000730,7,Atlas Machine 730,CNC Machine,2018-01-21,Operational
731,MCH-000731,57,Atlas Machine 731,Cutting Machine,2017-07-22,Operational
732,MCH-000732,89,Atlas Machine 732,CNC Machine,2018-03-15,Operational
733,MCH-000733,7,Atlas Machine 733,CNC Machine,2016-12-28,Operational
734,MCH-000734,8,Atlas Machine 734,Press Machine,2016-04-01,Operational
735,MCH-000735,26,Atlas Machine 735,Press Machine,2018-04-25,Operational
736,MCH-000736,53,Atlas Machine 736,Packaging Machine,2016-03-02,Maintenance
737,MCH-000737,22,Atlas Machine 737,Cutting Machine,2017-06-13,Operational
738,MCH-000738,93,Atlas Machine 738,Packaging Machine,2018-02-18,Inactive
739,MCH-000739,90,Atlas Machine 739,Press Machine,2016-05-15,Operational
740,MCH-000740,81,Atlas Machine 740,Press Machine,2018-06-06,Operational
741,MCH-000741,18,Atlas Machine 741,Assembly Machine,2016-04-19,Unknown
742,MCH-000742,54,Atlas Machine 742,Assembly Machine,2017-09-14,Operational
743,MCH-000743,53,Atlas Machine 743,Assembly Machine,2016-02-01,Operational
744,MCH-000744,9,Atlas Machine 744,Cutting Machine,2016-03-21,Operational
745,MCH-000745,19,Atlas Machine 745,Cutting Machine,2017-09-11,Operational
746,MCH-000746,3,Atlas Machine 746,Press Machine,2016-07-28,Operational
747,MCH-000747,37,Atlas Machine 747,CNC Machine,2017-07-05,Operational
748,MCH-000748,81,Atlas Machine 748,Assembly Machine,2017-09-27,Operational
749,MCH-000749,71,Atlas Machine 749,Press Machine,2016-11-19,Operational
750,MCH-000750,86,Atlas Machine 750,Assembly Machine,2016-01-26,Operational
751,MCH-000751,2,Atlas Machine 751,Packaging Machine,2016-01-25,Operational
752,MCH-000752,8,Atlas Machine 752,Assembly Machine,2018-04-02,Operational
753,MCH-000753,43,Atlas Machine 753,Press Machine,2017-12-01,Operational
754,MCH-000754,92,Atlas Machine 754,Assembly Machine,2018-03-11,Maintenance
755,MCH-000755,55,Atlas Machine 755,CNC Machine,2017-07-04,Operational
756,MCH-000756,99,Atlas Machine 756,CNC Machine,2018-08-09,Operational
757,MCH-000757,80,Atlas Machine 757,CNC Machine,2017-04-19,Operational
758,MCH-000758,71,Atlas Machine 758,Press Machine,2016-08-25,Operational
759,MCH-000759,93,Atlas Machine 759,Cutting Machine,2018-08-06,Operational
760,MCH-000760,32,Atlas Machine 760,Cutting Machine,2017-04-11,Operational
761,MCH-000761,7,Atlas Machine 761,Cutting Machine,2018-04-04,Maintenance
762,MCH-000762,90,Atlas Machine 762,Cutting Machine,2017-12-16,Operational
763,MCH-000763,75,Atlas Machine 763,Assembly Machine,2018-04-22,Inactive
764,MCH-000764,1,Atlas Machine 764,Cutting Machine,2018-10-28,Maintenance
765,MCH-000765,19,Atlas Machine 765,Packaging Machine,2016-10-03,Operational
766,MCH-000766,73,Atlas Machine 766,Assembly Machine,2018-06-25,Operational
767,MCH-000767,89,Atlas Machine 767,Cutting Machine,2017-06-11,Operational
768,MCH-000768,67,Atlas Machine 768,Press Machine,2017-01-08,Operational
769,MCH-000769,38,Atlas Machine 769,Assembly Machine,2018-01-14,Operational
770,MCH-000770,68,Atlas Machine 770,Packaging Machine,2018-10-27,Operational
771,MCH-000771,35,Atlas Machine 771,Assembly Machine,2016-07-15,Operational
772,MCH-000772,3,Atlas Machine 772,Packaging Machine,2017-02-15,Maintenance
773,MCH-000773,33,Atlas Machine 773,Cutting Machine,2017-04-01,Operational
774,MCH-000774,84,Atlas Machine 774,Cutting Machine,2018-11-17,Operational
775,MCH-000775,43,Atlas Machine 775,Packaging Machine,2017-08-12,Operational
776,MCH-000776,19,Atlas Machine 776,Packaging Machine,2018-04-06,Operational
777,MCH-000777,97,Atlas Machine 777,Packaging Machine,2016-03-07,Maintenance
778,MCH-000778,7,Atlas Machine 778,Assembly Machine,2017-07-20,Operational
779,MCH-000779,100,Atlas Machine 779,Press Machine,2017-01-14,Operational
780,MCH-000780,22,Atlas Machine 780,Assembly Machine,2016-02-23,Operational
781,MCH-000781,31,Atlas Machine 781,Assembly Machine,2018-04-09,Operational
782,MCH-000782,90,Atlas Machine 782,Assembly Machine,2018-11-10,Operational
783,MCH-000783,22,Atlas Machine 783,CNC Machine,2016-08-04,Operational
784,MCH-000784,20,Atlas Machine 784,Cutting Machine,2018-12-10,Operational
785,MCH-000785,18,Atlas Machine 785,Press Machine,2018-11-20,Operational
786,MCH-000786,71,Atlas Machine 786,Packaging Machine,2018-03-07,Operational
787,MCH-000787,57,Atlas Machine 787,Packaging Machine,2016-08-07,Maintenance
788,MCH-000788,11,Atlas Machine 788,Press Machine,2018-05-28,Operational
789,MCH-000789,41,Atlas Machine 789,Press Machine,2016-05-30,Operational
790,MCH-000790,69,Atlas Machine 790,Assembly Machine,2017-10-13,Operational
791,MCH-000791,83,Atlas Machine 791,Cutting Machine,2018-07-25,Operational
792,MCH-000792,15,Atlas Machine 792,Packaging Machine,2018-09-14,Operational
793,MCH-000793,23,Atlas Machine 793,CNC Machine,2016-02-28,Operational
794,MCH-000794,3,Atlas Machine 794,Cutting Machine,2018-09-21,Operational
795,MCH-000795,97,Atlas Machine 795,Cutting Machine,2018-08-01,Operational
796,MCH-000796,74,Atlas Machine 796,Cutting Machine,2017-12-16,Operational
797,MCH-000797,68,Atlas Machine 797,CNC Machine,2017-03-05,Operational
798,MCH-000798,4,Atlas Machine 798,Packaging Machine,2018-05-25,Operational
799,MCH-000799,33,Atlas Machine 799,CNC Machine,2018-06-13,Operational
800,MCH-000800,7,Atlas Machine 800,Cutting Machine,2016-05-17,Operational
801,MCH-000801,23,Atlas Machine 801,CNC Machine,2018-06-14,Maintenance
802,MCH-000802,43,Atlas Machine 802,Assembly Machine,2017-05-03,Maintenance
803,MCH-000803,94,Atlas Machine 803,CNC Machine,2017-09-20,Maintenance
804,MCH-000804,29,Atlas Machine 804,Press Machine,2018-08-28,Operational
805,MCH-000805,65,Atlas Machine 805,Packaging Machine,2016-03-09,Maintenance
806,MCH-000806,26,Atlas Machine 806,Assembly Machine,2016-03-23,Maintenance
807,MCH-000807,98,Atlas Machine 807,CNC Machine,2017-06-29,Operational
808,MCH-000808,43,Atlas Machine 808,CNC Machine,2018-04-10,Operational
809,MCH-000809,98,Atlas Machine 809,Press Machine,2016-03-14,Operational
810,MCH-000810,89,Atlas Machine 810,Press Machine,2016-09-29,Inactive
811,MCH-000811,83,Atlas Machine 811,Cutting Machine,2016-03-04,Operational
812,MCH-000812,6,Atlas Machine 812,CNC Machine,2017-09-27,Operational
813,MCH-000813,35,Atlas Machine 813,CNC Machine,2018-02-02,Operational
814,MCH-000814,44,Atlas Machine 814,Assembly Machine,2016-03-25,Operational
815,MCH-000815,75,Atlas Machine 815,Packaging Machine,2017-02-17,Operational
816,MCH-000816,7,Atlas Machine 816,Press Machine,2017-12-23,Operational
817,MCH-000817,83,Atlas Machine 817,Press Machine,2016-02-29,Operational
818,MCH-000818,35,Atlas Machine 818,Cutting Machine,2016-10-20,Unknown
819,MCH-000819,94,Atlas Machine 819,CNC Machine,2017-04-09,Operational
820,MCH-000820,4,Atlas Machine 820,CNC Machine,2017-03-08,Operational
821,MCH-000821,22,Atlas Machine 821,Packaging Machine,2018-05-18,Operational
822,MCH-000822,41,Atlas Machine 822,Assembly Machine,2018-02-25,Operational
823,MCH-000823,58,Atlas Machine 823,Cutting Machine,2018-11-08,Operational
824,MCH-000824,37,Atlas Machine 824,CNC Machine,2017-04-01,Operational
825,MCH-000825,63,Atlas Machine 825,CNC Machine,2016-11-10,Operational
826,MCH-000826,73,Atlas Machine 826,Press Machine,2018-06-04,Operational
827,MCH-000827,81,Atlas Machine 827,Cutting Machine,2018-06-05,Inactive
828,MCH-000828,75,Atlas Machine 828,Assembly Machine,2017-03-21,Operational
829,MCH-000829,53,Atlas Machine 829,Press Machine,2017-11-27,Operational
830,MCH-000830,89,Atlas Machine 830,Press Machine,2016-11-13,Operational
831,MCH-000831,9,Atlas Machine 831,Cutting Machine,2016-01-08,Operational
832,MCH-000832,5,Atlas Machine 832,Press Machine,2018-04-14,Operational
833,MCH-000833,2,Atlas Machine 833,CNC Machine,2017-09-28,Operational
834,MCH-000834,77,Atlas Machine 834,Assembly Machine,2016-03-10,Inactive
835,MCH-000835,93,Atlas Machine 835,Packaging Machine,2016-03-23,Operational
836,MCH-000836,89,Atlas Machine 836,CNC Machine,2017-12-23,Operational
837,MCH-000837,19,Atlas Machine 837,CNC Machine,2018-07-28,Operational
838,MCH-000838,22,Atlas Machine 838,Press Machine,2016-11-16,Operational
839,MCH-000839,11,Atlas Machine 839,Press Machine,2017-05-17,Operational
840,MCH-000840,31,Atlas Machine 840,Assembly Machine,2018-08-14,Operational
841,MCH-000841,33,Atlas Machine 841,Packaging Machine,2018-05-30,Operational
842,MCH-000842,41,Atlas Machine 842,CNC Machine,2017-05-19,Operational
843,MCH-000843,37,Atlas Machine 843,Assembly Machine,2018-06-19,Operational
844,MCH-000844,69,Atlas Machine 844,Cutting Machine,2016-06-09,Operational
845,MCH-000845,35,Atlas Machine 845,Packaging Machine,2017-03-21,Operational
846,MCH-000846,2,Atlas Machine 846,Press Machine,2018-12-12,Operational
847,MCH-000847,2,Atlas Machine 847,Assembly Machine,2016-10-07,Operational
848,MCH-000848,55,Atlas Machine 848,Cutting Machine,2016-04-29,Unknown
849,MCH-000849,48,Atlas Machine 849,Press Machine,2016-12-12,Operational
850,MCH-000850,84,Atlas Machine 850,CNC Machine,2018-04-12,Operational
851,MCH-000851,92,Atlas Machine 851,Assembly Machine,2016-05-22,Operational
852,MCH-000852,80,Atlas Machine 852,Assembly Machine,2017-08-27,Inactive
853,MCH-000853,98,Atlas Machine 853,Assembly Machine,2017-04-01,Operational
854,MCH-000854,23,Atlas Machine 854,Cutting Machine,2018-08-25,Operational
855,MCH-000855,76,Atlas Machine 855,Cutting Machine,2017-10-30,Operational
856,MCH-000856,1,Atlas Machine 856,Cutting Machine,2018-03-31,Maintenance
857,MCH-000857,67,Atlas Machine 857,CNC Machine,2018-09-06,Operational
858,MCH-000858,56,Atlas Machine 858,CNC Machine,2017-12-24,Operational
859,MCH-000859,18,Atlas Machine 859,Packaging Machine,2017-12-10,Operational
860,MCH-000860,7,Atlas Machine 860,Assembly Machine,2018-11-03,Maintenance
861,MCH-000861,20,Atlas Machine 861,Cutting Machine,2017-05-06,Operational
862,MCH-000862,35,Atlas Machine 862,Cutting Machine,2016-11-26,Operational
863,MCH-000863,91,Atlas Machine 863,Press Machine,2016-08-31,Operational
864,MCH-000864,22,Atlas Machine 864,Packaging Machine,2017-04-09,Operational
865,MCH-000865,56,Atlas Machine 865,Packaging Machine,2017-05-04,Maintenance
866,MCH-000866,72,Atlas Machine 866,Packaging Machine,2016-11-30,Operational
867,MCH-000867,92,Atlas Machine 867,Press Machine,2018-08-11,Operational
868,MCH-000868,54,Atlas Machine 868,Assembly Machine,2016-06-28,Operational
869,MCH-000869,6,Atlas Machine 869,Assembly Machine,2016-11-04,Operational
870,MCH-000870,31,Atlas Machine 870,CNC Machine,2018-11-30,Operational
871,MCH-000871,92,Atlas Machine 871,CNC Machine,2017-10-31,Operational
872,MCH-000872,6,Atlas Machine 872,CNC Machine,2016-06-26,Operational
873,MCH-000873,73,Atlas Machine 873,CNC Machine,2017-10-25,Maintenance
874,MCH-000874,1,Atlas Machine 874,Packaging Machine,2017-09-17,Maintenance
875,MCH-000875,29,Atlas Machine 875,Assembly Machine,2017-11-04,Operational
876,MCH-000876,33,Atlas Machine 876,Cutting Machine,2016-01-09,Operational
877,MCH-000877,88,Atlas Machine 877,Press Machine,2017-04-07,Operational
878,MCH-000878,5,Atlas Machine 878,CNC Machine,2017-06-18,Operational
879,MCH-000879,9,Atlas Machine 879,Press Machine,2018-08-25,Operational
880,MCH-000880,56,Atlas Machine 880,Packaging Machine,2018-12-15,Operational
881,MCH-000881,79,Atlas Machine 881,CNC Machine,2018-04-09,Operational
882,MCH-000882,100,Atlas Machine 882,Press Machine,2016-03-28,Operational
883,MCH-000883,20,Atlas Machine 883,Assembly Machine,2017-10-05,Operational
884,MCH-000884,75,Atlas Machine 884,Assembly Machine,2018-10-30,Operational
885,MCH-000885,2,Atlas Machine 885,CNC Machine,2016-10-31,Operational
886,MCH-000886,69,Atlas Machine 886,Packaging Machine,2018-03-02,Operational
887,MCH-000887,4,Atlas Machine 887,Press Machine,2016-08-05,Operational
888,MCH-000888,86,Atlas Machine 888,Assembly Machine,2016-02-27,Operational
889,MCH-000889,9,Atlas Machine 889,Packaging Machine,2018-03-15,Operational
890,MCH-000890,81,Atlas Machine 890,Assembly Machine,2018-08-26,Operational
891,MCH-000891,4,Atlas Machine 891,Press Machine,2016-12-03,Operational
892,MCH-000892,97,Atlas Machine 892,Press Machine,2018-04-27,Operational
893,MCH-000893,9,Atlas Machine 893,Cutting Machine,2017-06-05,Operational
894,MCH-000894,8,Atlas Machine 894,Packaging Machine,2018-04-09,Operational
895,MCH-000895,4,Atlas Machine 895,Assembly Machine,2018-11-01,Operational
896,MCH-000896,80,Atlas Machine 896,Assembly Machine,2018-06-08,Operational
897,MCH-000897,38,Atlas Machine 897,Press Machine,2018-08-30,Operational
898,MCH-000898,94,Atlas Machine 898,Assembly Machine,2016-02-18,Operational
899,MCH-000899,62,Atlas Machine 899,Packaging Machine,2017-02-07,Inactive
900,MCH-000900,3,Atlas Machine 900,Press Machine,2017-04-24,Operational
901,MCH-000901,58,Atlas Machine 901,Cutting Machine,2018-08-17,Operational
902,MCH-000902,1,Atlas Machine 902,Cutting Machine,2017-02-16,Operational
903,MCH-000903,48,Atlas Machine 903,Cutting Machine,2016-12-05,Operational
904,MCH-000904,22,Atlas Machine 904,Cutting Machine,2017-04-12,Operational
905,MCH-000905,53,Atlas Machine 905,Assembly Machine,2018-06-30,Operational
906,MCH-000906,94,Atlas Machine 906,CNC Machine,2017-10-29,Operational
907,MCH-000907,84,Atlas Machine 907,Press Machine,2016-01-30,Maintenance
908,MCH-000908,81,Atlas Machine 908,Assembly Machine,2016-08-04,Operational
909,MCH-000909,74,Atlas Machine 909,Press Machine,2017-08-28,Operational
910,MCH-000910,23,Atlas Machine 910,Press Machine,2016-12-08,Operational
911,MCH-000911,89,Atlas Machine 911,Press Machine,2017-09-13,Operational
912,MCH-000912,93,Atlas Machine 912,Assembly Machine,2017-04-23,Operational
913,MCH-000913,98,Atlas Machine 913,Cutting Machine,2016-05-16,Maintenance
914,MCH-000914,20,Atlas Machine 914,Cutting Machine,2018-05-11,Operational
915,MCH-000915,37,Atlas Machine 915,CNC Machine,2017-11-18,Operational
916,MCH-000916,3,Atlas Machine 916,Press Machine,2017-07-15,Operational
917,MCH-000917,7,Atlas Machine 917,Press Machine,2018-01-24,Maintenance
918,MCH-000918,53,Atlas Machine 918,CNC Machine,2017-09-22,Operational
919,MCH-000919,4,Atlas Machine 919,CNC Machine,2017-04-16,Operational
920,MCH-000920,15,Atlas Machine 920,CNC Machine,2018-07-26,Operational
921,MCH-000921,53,Atlas Machine 921,Press Machine,2017-05-31,Operational
922,MCH-000922,37,Atlas Machine 922,Press Machine,2018-07-23,Operational
923,MCH-000923,3,Atlas Machine 923,Assembly Machine,2018-03-12,Operational
924,MCH-000924,92,Atlas Machine 924,Assembly Machine,2017-10-11,Operational
925,MCH-000925,32,Atlas Machine 925,Packaging Machine,2016-06-12,Operational
926,MCH-000926,22,Atlas Machine 926,CNC Machine,2018-08-13,Operational
927,MCH-000927,9,Atlas Machine 927,Press Machine,2018-04-23,Operational
928,MCH-000928,32,Atlas Machine 928,Cutting Machine,2018-09-12,Operational
929,MCH-000929,19,Atlas Machine 929,Packaging Machine,2016-04-05,Operational
930,MCH-000930,5,Atlas Machine 930,Assembly Machine,2018-08-18,Operational
931,MCH-000931,22,Atlas Machine 931,CNC Machine,2016-06-30,Operational
932,MCH-000932,68,Atlas Machine 932,Assembly Machine,2018-06-17,Operational
933,MCH-000933,37,Atlas Machine 933,Assembly Machine,2018-03-02,Operational
934,MCH-000934,49,Atlas Machine 934,CNC Machine,2016-02-20,Inactive
935,MCH-000935,6,Atlas Machine 935,Press Machine,2018-09-11,Operational
936,MCH-000936,93,Atlas Machine 936,Packaging Machine,2016-07-24,Operational
937,MCH-000937,55,Atlas Machine 937,CNC Machine,2017-09-13,Operational
938,MCH-000938,85,Atlas Machine 938,CNC Machine,2017-04-21,Maintenance
939,MCH-000939,43,Atlas Machine 939,Packaging Machine,2016-10-26,Operational
940,MCH-000940,67,Atlas Machine 940,CNC Machine,2018-03-19,Maintenance
941,MCH-000941,71,Atlas Machine 941,Press Machine,2017-01-11,Operational
942,MCH-000942,63,Atlas Machine 942,Press Machine,2018-12-16,Operational
943,MCH-000943,53,Atlas Machine 943,CNC Machine,2018-09-02,Operational
944,MCH-000944,94,Atlas Machine 944,Press Machine,2017-12-03,Operational
945,MCH-000945,29,Atlas Machine 945,Cutting Machine,2017-05-21,Unknown
946,MCH-000946,3,Atlas Machine 946,Cutting Machine,2017-05-23,Operational
947,MCH-000947,93,Atlas Machine 947,Cutting Machine,2018-08-13,Operational
948,MCH-000948,51,Atlas Machine 948,Assembly Machine,2018-12-26,Operational
949,MCH-000949,22,Atlas Machine 949,Cutting Machine,2018-06-17,Operational
950,MCH-000950,90,Atlas Machine 950,Packaging Machine,2017-10-25,Operational
951,MCH-000951,55,Atlas Machine 951,Cutting Machine,2016-10-28,Maintenance
952,MCH-000952,72,Atlas Machine 952,CNC Machine,2016-07-14,Operational
953,MCH-000953,72,Atlas Machine 953,Assembly Machine,2016-04-09,Operational
954,MCH-000954,100,Atlas Machine 954,Packaging Machine,2017-05-03,Operational
955,MCH-000955,97,Atlas Machine 955,Press Machine,2017-12-31,Operational
956,MCH-000956,1,Atlas Machine 956,Cutting Machine,2016-08-10,Operational
957,MCH-000957,75,Atlas Machine 957,CNC Machine,2017-09-06,Maintenance
958,MCH-000958,19,Atlas Machine 958,Cutting Machine,2018-01-08,Operational
959,MCH-000959,48,Atlas Machine 959,Press Machine,2018-06-16,Operational
960,MCH-000960,41,Atlas Machine 960,Cutting Machine,2017-12-21,Operational
961,MCH-000961,68,Atlas Machine 961,Assembly Machine,2017-09-28,Inactive
962,MCH-000962,48,Atlas Machine 962,Press Machine,2016-07-05,Operational
963,MCH-000963,29,Atlas Machine 963,Packaging Machine,2017-08-07,Operational
964,MCH-000964,77,Atlas Machine 964,Assembly Machine,2017-12-08,Operational
965,MCH-000965,60,Atlas Machine 965,Press Machine,2018-12-13,Operational
966,MCH-000966,32,Atlas Machine 966,Packaging Machine,2017-04-22,Operational
967,MCH-000967,51,Atlas Machine 967,Assembly Machine,2018-11-18,Inactive
968,MCH-000968,97,Atlas Machine 968,Press Machine,2018-07-09,Operational
969,MCH-000969,62,Atlas Machine 969,Packaging Machine,2016-01-05,Operational
970,MCH-000970,77,Atlas Machine 970,Cutting Machine,2016-03-08,Operational
971,MCH-000971,4,Atlas Machine 971,Cutting Machine,2017-03-26,Operational
972,MCH-000972,40,Atlas Machine 972,Cutting Machine,2018-10-18,Operational
973,MCH-000973,41,Atlas Machine 973,Assembly Machine,2017-05-20,Operational
974,MCH-000974,51,Atlas Machine 974,Packaging Machine,2016-04-30,Operational
975,MCH-000975,67,Atlas Machine 975,CNC Machine,2017-05-27,Maintenance
976,MCH-000976,98,Atlas Machine 976,Cutting Machine,2017-03-25,Inactive
977,MCH-000977,62,Atlas Machine 977,Cutting Machine,2016-05-22,Operational
978,MCH-000978,15,Atlas Machine 978,Press Machine,2016-04-08,Maintenance
979,MCH-000979,68,Atlas Machine 979,CNC Machine,2017-02-19,Operational
980,MCH-000980,89,Atlas Machine 980,Packaging Machine,2018-06-09,Operational
981,MCH-000981,38,Atlas Machine 981,CNC Machine,2016-10-26,Maintenance
982,MCH-000982,95,Atlas Machine 982,CNC Machine,2016-11-13,Maintenance
983,MCH-000983,58,Atlas Machine 983,Packaging Machine,2017-03-13,Operational
984,MCH-000984,63,Atlas Machine 984,Press Machine,2017-03-31,Operational
985,MCH-000985,41,Atlas Machine 985,Press Machine,2018-09-14,Operational
986,MCH-000986,41,Atlas Machine 986,CNC Machine,2018-10-04,Operational
987,MCH-000987,92,Atlas Machine 987,Packaging Machine,2017-05-27,Maintenance
988,MCH-000988,26,Atlas Machine 988,CNC Machine,2018-05-09,Operational
989,MCH-000989,18,Atlas Machine 989,Assembly Machine,2018-05-03,Inactive
990,MCH-000990,60,Atlas Machine 990,Cutting Machine,2016-04-17,Operational
991,MCH-000991,94,Atlas Machine 991,CNC Machine,2016-05-22,Operational
992,MCH-000992,38,Atlas Machine 992,Assembly Machine,2017-12-07,Operational
993,MCH-000993,34,Atlas Machine 993,Cutting Machine,2018-12-26,Operational
994,MCH-000994,74,Atlas Machine 994,CNC Machine,2017-02-09,Operational
995,MCH-000995,77,Atlas Machine 995,Assembly Machine,2018-07-03,Unknown
996,MCH-000996,73,Atlas Machine 996,Press Machine,2018-05-28,Operational
997,MCH-000997,74,Atlas Machine 997,CNC Machine,2017-09-13,Inactive
998,MCH-000998,68,Atlas Machine 998,Press Machine,2018-05-15,Operational
999,MCH-000999,44,Atlas Machine 999,Packaging Machine,2016-04-23,Operational
1000,MCH-001000,34,Atlas Machine 1000,CNC Machine,2016-10-23,Operational
1001,MCH-001001,49,Atlas Machine 1001,CNC Machine,2017-12-23,Operational
1002,MCH-001002,63,Atlas Machine 1002,Assembly Machine,2016-11-26,Operational
1003,MCH-001003,20, Atlas Machine 1003 ,Packaging Machine,2016-04-25,Operational
1004,MCH-001004,79,Atlas Machine 1004,Press Machine,2016-07-31,Operational
1005,MCH-001005,35,Atlas Machine 1005,Press Machine,2017-12-17,Operational
1006,MCH-001006,54,Atlas Machine 1006,CNC Machine,2017-10-28,Operational
1007,MCH-001007,5,Atlas Machine 1007,Press Machine,2018-03-07,Operational
1008,MCH-001008,1,Atlas Machine 1008,Cutting Machine,2016-08-21,Operational
1009,MCH-001009,85,Atlas Machine 1009,Press Machine,2018-07-22,Inactive
1010,MCH-001010,2,Atlas Machine 1010,Packaging Machine,2017-12-24,Maintenance
1011,MCH-001011,54,Atlas Machine 1011,CNC Machine,2018-12-28,Operational
1012,MCH-001012,62,Atlas Machine 1012,Press Machine,2016-04-14,Operational
1013,MCH-001013,31,Atlas Machine 1013,Packaging Machine,2018-01-11,Operational
1014,MCH-001014,19,Atlas Machine 1014,Press Machine,2016-09-25,Operational
1015,MCH-001015,89,Atlas Machine 1015,Press Machine,2017-02-27,Operational
1016,MCH-001016,97,Atlas Machine 1016,CNC Machine,2016-08-01,Maintenance
1017,MCH-001017,62,Atlas Machine 1017,Assembly Machine,2018-11-19,Operational
1018,MCH-001018,37,Atlas Machine 1018,Press Machine,2016-01-24,Operational
1019,MCH-001019,77,Atlas Machine 1019,Assembly Machine,2017-04-13,Operational
1020,MCH-001020,65,Atlas Machine 1020,Cutting Machine,2016-11-03,Maintenance
1021,MCH-001021,89,Atlas Machine 1021,CNC Machine,2018-06-18,Operational
1022,MCH-001022,51,Atlas Machine 1022,Assembly Machine,2016-10-15,Operational
1023,MCH-001023,6,Atlas Machine 1023,CNC Machine,2017-02-09,Operational
1024,MCH-001024,94,Atlas Machine 1024,Assembly Machine,2017-06-10,Operational
1025,MCH-001025,98,Atlas Machine 1025,Press Machine,2018-05-15,Operational
1026,MCH-001026,6,Atlas Machine 1026,Assembly Machine,2016-03-13,Operational
1027,MCH-001027,20,Atlas Machine 1027,Assembly Machine,2018-02-11,Operational
1028,MCH-001028,92,Atlas Machine 1028,Packaging Machine,2016-05-26,Inactive
1029,MCH-001029,84,Atlas Machine 1029,Cutting Machine,2017-01-29,Operational
1030,MCH-001030,35,Atlas Machine 1030,Cutting Machine,2018-08-29,Operational
1031,MCH-001031,99,Atlas Machine 1031,Assembly Machine,2016-03-02,Operational
1032,MCH-001032,37,Atlas Machine 1032,Cutting Machine,2017-04-11,Operational
1033,MCH-001033,6,Atlas Machine 1033,Cutting Machine,2016-01-11,Operational
1034,MCH-001034,62,Atlas Machine 1034,Press Machine,2017-07-31,Operational
1035,MCH-001035,63,Atlas Machine 1035,Cutting Machine,2017-08-23,Operational
1036,MCH-001036,40,Atlas Machine 1036,Packaging Machine,2016-05-23,Operational
1037,MCH-001037,76,Atlas Machine 1037,Cutting Machine,2018-09-11,Maintenance
1038,MCH-001038,58,Atlas Machine 1038,Packaging Machine,2017-12-10,Operational
1039,MCH-001039,4,Atlas Machine 1039,Press Machine,2016-05-20,Operational
1040,MCH-001040,6,Atlas Machine 1040,Assembly Machine,2016-04-03,Operational
1041,MCH-001041,85,Atlas Machine 1041,CNC Machine,2016-11-10,Operational
1042,MCH-001042,84,Atlas Machine 1042,Packaging Machine,2017-04-09,Inactive
1043,MCH-001043,98,Atlas Machine 1043,Assembly Machine,2018-09-28,Maintenance
1044,MCH-001044,83,Atlas Machine 1044,CNC Machine,2016-12-20,Operational
1045,MCH-001045,8,Atlas Machine 1045,Packaging Machine,2018-04-16,Maintenance
1046,MCH-001046,97,Atlas Machine 1046,Cutting Machine,2016-01-08,Operational
1047,MCH-001047,85,Atlas Machine 1047,Press Machine,2017-11-04,Operational
1048,MCH-001048,6,Atlas Machine 1048,Assembly Machine,2018-05-16,Maintenance
1049,MCH-001049,32,Atlas Machine 1049,Packaging Machine,2017-10-16,Operational
1050,MCH-001050,69,Atlas Machine 1050,Packaging Machine,2017-06-29,Operational
1051,MCH-001051,6,Atlas Machine 1051,Packaging Machine,2017-06-02,Operational
1052,MCH-001052,7,Atlas Machine 1052,Press Machine,2016-12-31,Operational
