energy_key,energy_id,date_key,location_key,machine_key,energy_source,energy_consumption
56900,ENG-056900,20250221,62,1297,Diesel,2916.611
56901,ENG-056901,20190919,57,1817,Diesel,2794.672
56902,ENG-056902,20240606,6,1633,Diesel,2707.4
56903,ENG-056903,20250417,92,593,Natural Gas,1889.157
56904,ENG-056904,20250710,62,726,Diesel,4532.697
56905,ENG-056905,20240517,51,1284,Electricity,1989.122
56906,ENG-056906,20250831,1,1959,Electricity,5911.297
56907,ENG-056907,20230221,20,520,Diesel,2576.307
56908,ENG-056908,20200508,100,647,Diesel,2415.47
56909,ENG-056909,20251029,75,416,Electricity,1759.679
56910,ENG-056910,20201030,90,634,Natural Gas,1956.978
56911,ENG-056911,20250409,65,150,Diesel,6331.87
56912,ENG-056912,20211121,57,1900,Electricity,6926.397
56913,ENG-056913,20190518,35,862,Diesel,825.091
56914,ENG-056914,20190917,88,479,Electricity,2040.393
56915,ENG-056915,20210112,23,388,Diesel,1122.52
56916,ENG-056916,20190805,8,1415,Diesel,1875.603
56917,ENG-056917,20250117,18,1147,Diesel,2299.569
56918,ENG-056918,20230602,8,1415,Diesel,4823.102
56919,ENG-056919,20210420,29,114,Diesel,5359.987
56920,ENG-056920,20201129,83,1964,Electricity,3879.432
56921,ENG-056921,20230821,71,578,Electricity,2206.522
56922,ENG-056922,20200528,75,884,Diesel,1234.803
56923,ENG-056923,20221203,57,731,Electricity,5297.242
56924,ENG-056924,20221202,62,380,Diesel,5801.631
56925,ENG-056925,20240121,6,1134,Electricity,3319.92
56926,ENG-056926,20220914,73,208,Electricity,1643.361
56927,ENG-056927,20210901,81,1076,Electricity,2817.594
56928,ENG-056928,20210826,67,1162,Natural Gas,9184.26
56929,ENG-056929,20200615,23,714,Electricity,4727.509
56930,ENG-056930,20200929,71,3,Electricity,4671.613
56931,ENG-056931,20250904,68,932,Natural Gas,4221.257
56932,ENG-056932,20201213,44,278,Electricity,1322.621
56933,ENG-056933,20211217,97,462,Diesel,7255.431
56934,ENG-056934,20250902,1,1683,Diesel,1439.431
56935,ENG-056935,20211014,31,1812,Diesel,5871.376
56936,ENG-056936,20200819,98,307,Electricity,3397.121
56937,ENG-056937,20211130,7,1314,Diesel,4074.384
56938,ENG-056938,20200925,88,248,Electricity,3573.113
56939,ENG-056939,20210517,74,1718,Natural Gas,3093.098
56940,ENG-056940,20231124,86,1922,Natural Gas,4240.922
56941,ENG-056941,20190403,86,1769,Electricity,1547.56
56942,ENG-056942,20200225,73,1909,Electricity,2686.285
56943,ENG-056943,20241117,88,562,Natural Gas,3765.694
56944,ENG-056944,20221119,69,1488,Natural Gas,2561.673
56945,ENG-056945,20250811,83,524,Electricity,5348.456
56946,ENG-056946,20240424,19,1278,Natural Gas,2068.381
56947,ENG-056947,20210430,62,1906,Diesel,2004.294
56948,ENG-056948,20190212,94,635,Natural Gas,6516.616
56949,ENG-056949,20210424,29,1175,Electricity,3870.001
56950,ENG-056950,20251012,19,366,Electricity,4413.298
56951,ENG-056951,20230209,65,125,Natural Gas,4023.23
56952,ENG-056952,20230906,79,224,Electricity,6334.926
56953,ENG-056953,20250106,84,1367,Natural Gas,2660.229
56954,ENG-056954,20210106,68,979,Electricity,2931.857
56955,ENG-056955,20200807,67,1991,Natural Gas,4097.662
56956,ENG-056956,20231229,5,188,Natural Gas,2717.292
56957,ENG-056957,20230522,2,1625,Natural Gas,3864.767
56958,ENG-056958,20250425,4,1803,Diesel,2399.629
56959,ENG-056959,20200405,63,1255,Electricity,2793.479
56960,ENG-056960,20220503,73,873,Electricity,702.48
56961,ENG-056961,20240702,18,497,Natural Gas,2667.639
56962,ENG-056962,20220408,72,1203,Diesel,1489.706
56963,ENG-056963,20211021,71,301,Electricity,2371.159
56964,ENG-056964,20250305,69,240,Natural Gas,4134.142
56965,ENG-056965,20251229,22,1798,Electricity,5510.031
56966,ENG-056966,20191127,65,309,Diesel,4926.344
56967,ENG-056967,20220628,41,1634,Diesel,7634.315
56968,ENG-056968,20230920,94,15,Electricity,2650.43
56969,ENG-056969,20221019,95,1340,Electricity,2609.306
56970,ENG-056970,20190803,83,1426,Electricity,3157.851
56971,ENG-056971,20211003,60,1082,Diesel,6229.741
56972,ENG-056972,20220930,7,12,Natural Gas,7329.65
56973,ENG-056973,20210407,73,1292,Electricity,2160.915
56974,ENG-056974,20230508,84,296,Diesel,6018.089
56975,ENG-056975,20230113,60,990,Electricity,4630.122
56976,ENG-056976,20211108,32,1860,Diesel,953.181
56977,ENG-056977,20201224,22,42,Diesel,6071.305
56978,ENG-056978,20220717,79,1370,Electricity,2410.455
56979,ENG-056979,20230422,85,73,Natural Gas,2804.769
56980,ENG-056980,20230704,98,913,Diesel,1394.23
56981,ENG-056981,20210511,84,1179,Electricity,8364.993
56982,ENG-056982,20190607,72,1304,Electricity,3180.579
56983,ENG-056983,20241025,51,662,Diesel,2325.287
56984,ENG-056984,20191102,23,714,Natural Gas,2587.423
56985,ENG-056985,20250912,63,1853,Electricity,4047.24
56986,ENG-056986,20191004,43,1349,Natural Gas,4787.598
56987,ENG-056987,20251016,75,1534,Electricity,2083.754
56988,ENG-056988,20200906,91,86,Diesel,9649.308
56989,ENG-056989,20200222,44,1146,Natural Gas,3400.014
56990,ENG-056990,20221111,93,551,Electricity,7932.886
56991,ENG-056991,20220318,77,605,Natural Gas,2713.336
56992,ENG-056992,20231125,69,1488,Natural Gas,2674.83
56993,ENG-056993,20201008,84,1312,Electricity,8580.341
56994,ENG-056994,20230717,57,1126,Natural Gas,5563.872
56995,ENG-056995,20250930,7,1519,Natural Gas,2701.777
56996,ENG-056996,20191020,94,944,Diesel,3738.062
56997,ENG-056997,20220902,73,1172,Electricity,2294.972
56998,ENG-056998,20240427,6,869,Diesel,1270.705
56999,ENG-056999,20211222,4,162,Electricity,3119.764
57000,ENG-057000,20230410,2,1371,Electricity,4586.146
57001,ENG-057001,20230921,43,421,Diesel,8713.305
57002,ENG-057002,20230810,44,1146,Diesel,3103.974
57003,ENG-057003,20220327,49,1240,Diesel,6457.114
57004,ENG-057004,20251128,7,413,Diesel,1957.429
57005,ENG-057005,20240729,37,496,Natural Gas,2279.915
57006,ENG-057006,20230114,40,1449,Electricity,3309.562
57007,ENG-057007,20251230,26,400,Electricity,5876.813
57008,ENG-057008,20220323,69,1163,Natural Gas,3186.716
57009,ENG-057009,20211009,74,997,Natural Gas,2946.973
57010,ENG-057010,20200904,93,493,Electricity,4223.724
57011,ENG-057011,20210909,89,911,Electricity,9265.647
57012,ENG-057012,20240807,54,1599,Electricity,3264.821
57013,ENG-057013,20251230,88,1514,Diesel,3426.246
57014,ENG-057014,20200523,67,1980,Natural Gas,1893.683
57015,ENG-057015,20250103,71,578,Natural Gas,2269.104
57016,ENG-057016,20201219,100,647,Electricity,2061.634
57017,ENG-057017,20221201,86,1769,Electricity,4242.005
57018,ENG-057018,20230318,38,334,Diesel,3080.03
57019,ENG-057019,20250618,1,1739,Electricity,4568.27
57020,ENG-057020,20200228,5,1178,Diesel,4499.676
57021,ENG-057021,20250218,37,496,Natural Gas,10233.091
57022,ENG-057022,20221106,99,169,Electricity,5365.406
57023,ENG-057023,20251121,3,720,Diesel,1937.376
57024,ENG-057024,20221004,54,1645,Electricity,5204.285
57025,ENG-057025,20191009,95,441,Natural Gas,3984.182
57026,ENG-057026,20191128,56,1247,Natural Gas,2717.43
57027,ENG-057027,20231208,85,1947,Natural Gas,7170.683
57028,ENG-057028,20250121,90,1843,Diesel,2288.783
57029,ENG-057029,20230515,77,262,Natural Gas,3742.734
57030,ENG-057030,20190703,68,1945,Electricity,2709.461
57031,ENG-057031,20210730,41,986,Diesel,4132.842
57032,ENG-057032,20210131,71,1907,Electricity,2509.835
57033,ENG-057033,20231230,60,134,Electricity,4909.767
57034,ENG-057034,20251225,7,816,Natural Gas,1851.926
57035,ENG-057035,20201006,60,965,Natural Gas,6366.137
57036,ENG-057036,20190510,5,1413,Electricity,5900.755
57037,ENG-057037,20241221,92,142,Diesel,3881.508
57038,ENG-057038,20240126,5,1639,Natural Gas,989.353
57039,ENG-057039,20210721,37,426,Diesel,6832.276
57040,ENG-057040,20220829,11,1171,Diesel,5526.22
57041,ENG-057041,20210314,63,1759,Electricity,3090.269
57042,ENG-057042,20240320,76,592,Electricity,4967.818
57043,ENG-057043,20240223,68,102,Diesel,3178.809
57044,ENG-057044,20241129,32,1211,Natural Gas,3034.219
57045,ENG-057045,20230120,62,899,Natural Gas,2032.267
57046,ENG-057046,20220506,48,1160,Electricity,4032.757
57047,ENG-057047,20230427,26,400,Diesel,6168.691
57048,ENG-057048,20211125,6,1048,Electricity,999.769
57049,ENG-057049,20211226,40,1238,Natural Gas,5842.892
57050,ENG-057050,20200714,93,1999,Natural Gas,8494.361
57051,ENG-057051,20201016,72,519,Diesel,4072.097
57052,ENG-057052,20230805,8,1415,Natural Gas,2610.143
57053,ENG-057053,20241008,57,1713,Electricity,2235.717
57054,ENG-057054,20191015,93,738,Electricity,3618.994
57055,ENG-057055,20221007,15,1404,Electricity,9328.84
57056,ENG-057056,20201112,84,651,Electricity,3402.239
57057,ENG-057057,20210731,57,209,Natural Gas,5832.172
57058,ENG-057058,20250220,57,1987,Diesel,3671.612
57059,ENG-057059,20190519,32,1395,Electricity,2400.312
57060,ENG-057060,20200513,49,185,Natural Gas,6657.442
57061,ENG-057061,20221229,6,1786,Diesel,2368.917
57062,ENG-057062,20210911,3,61,Electricity,1842.816
57063,ENG-057063,20230204,23,1156,Electricity,3144.918
57064,ENG-057064,20211126,74,1287,Electricity,4845.857
57065,ENG-057065,20210224,90,1283,Electricity,2383.122
57066,ENG-057066,20190901,89,1015,Electricity,7371.18
57067,ENG-057067,20221211,95,1911,Diesel,6480.486
57068,ENG-057068,20200402,94,450,Electricity,8227.401
57069,ENG-057069,20230829,88,1356,Electricity,3157.086
57070,ENG-057070,20231110,62,198,Natural Gas,1156.837
57071,ENG-057071,20211110,2,1673,Diesel,6546.804
57072,ENG-057072,20240926,74,288,Electricity,3226.886
57073,ENG-057073,20220829,1,1959,Electricity,3157.191
57074,ENG-057074,20240311,84,774,Natural Gas,4043.163
57075,ENG-057075,20200518,94,635,Natural Gas,1207.909
57076,ENG-057076,20210210,20,1549,Diesel,3268.008
57077,ENG-057077,20200221,88,1487,Diesel,1826.779
57078,ENG-057078,20210711,85,1578,Electricity,2986.153
57079,ENG-057079,20200430,63,1035,Electricity,2257.919
57080,ENG-057080,20240618,4,1875,Diesel,3867.603
57081,ENG-057081,20200805,3,794,Electricity,2477.15
57082,ENG-057082,20221216,5,387,Diesel,1531.397
57083,ENG-057083,20240303,100,9,Electricity,4345.664
57084,ENG-057084,20240816,99,353,Natural Gas,958.097
57085,ENG-057085,20210110,23,507,Natural Gas,2834.426
57086,ENG-057086,20250903,15,343,Diesel,5472.337
57087,ENG-057087,20201205,86,347,Electricity,1252.64
57088,ENG-057088,20240424,88,1795,Electricity,3008.625
57089,ENG-057089,20230104,9,515,Electricity,2108.238
57090,ENG-057090,20220828,99,1715,Diesel,4575.984
57091,ENG-057091,20210609,67,1418,Electricity,5696.121
57092,ENG-057092,20220929,33,432,Natural Gas,4726.609
57093,ENG-057093,20240326,73,1700,Natural Gas,3417.848
57094,ENG-057094,20230108,37,1465,Electricity,4549.612
57095,ENG-057095,20240407,55,1552,Electricity,14594.834
57096,ENG-057096,20241112,62,969,Diesel,2333.023
57097,ENG-057097,20210110,74,571,Diesel,-100.0
57098,ENG-057098,20221021,26,182,Diesel,4426.266
57099,ENG-057099,20250525,89,1021,Electricity,8115.71
57100,ENG-057100,20210128,35,845,Electricity,3027.588
57101,ENG-057101,20241223,68,1116,Electricity,3444.556
57102,ENG-057102,20210820,2,1650,Electricity,3093.987
57103,ENG-057103,20220526,89,383,Natural Gas,6149.113
57104,ENG-057104,20211007,32,1150,Natural Gas,3427.293
57105,ENG-057105,20200410,65,1674,Electricity,5211.339
57106,ENG-057106,20221213,43,1242,Natural Gas,4987.581
57107,ENG-057107,20230417,57,727,Natural Gas,3807.506
57108,ENG-057108,20190905,85,1529,Diesel,2314.62
57109,ENG-057109,20241016,37,1707,Diesel,3568.11
57110,ENG-057110,20240303,57,97,Diesel,5771.311
57111,ENG-057111,20240210,4,919,Electricity,5364.497
57112,ENG-057112,20211103,32,89,Electricity,3789.817
57113,ENG-057113,20190121,92,583,Natural Gas,2961.747
57114,ENG-057114,20240902,89,1626,Electricity,6664.456
57115,ENG-057115,20220603,44,1623,Natural Gas,2242.413
57116,ENG-057116,20200123,7,144,Diesel,3147.686
57117,ENG-057117,20200105,80,1819,Natural Gas,2786.919
57118,ENG-057118,20210328,81,1555,Natural Gas,2038.922
57119,ENG-057119,20200220,34,342,Electricity,4813.237
57120,ENG-057120,20250506,22,172,Natural Gas,7626.961
57121,ENG-057121,20241101,75,645,Natural Gas,5390.705
57122,ENG-057122,20230703,95,1859,Electricity,3313.061
57123,ENG-057123,20231017,88,1514,Natural Gas,1989.494
57124,ENG-057124,20231220,8,1339,Electricity,1668.651
57125,ENG-057125,20190929,18,1669,Electricity,3806.59
57126,ENG-057126,20220619,55,409,Natural Gas,3213.729
57127,ENG-057127,20250808,33,1560,Electricity,3877.77
57128,ENG-057128,20210401,34,342,Electricity,2262.583
57129,ENG-057129,20230506,20,1093,Natural Gas,2213.276
57130,ENG-057130,20220913,2,1625,Natural Gas,2287.667
57131,ENG-057131,20250602,72,21,Natural Gas,2118.099
57132,ENG-057132,20240918,43,526,Electricity,4630.495
57133,ENG-057133,20250707,85,1947,Diesel,1882.875
57134,ENG-057134,20230630,55,1553,Diesel,10104.322
57135,ENG-057135,20191003,22,737,Electricity,5699.382
57136,ENG-057136,20241112,99,200,Natural Gas,2431.072
57137,ENG-057137,20230806,77,1617,Electricity,4664.843
57138,ENG-057138,20190116,37,156,Electricity,7352.974
57139,ENG-057139,20251215,62,1445,Diesel,3001.315
57140,ENG-057140,20240708,40,1495,Electricity,6654.742
57141,ENG-057141,20251231,83,1426,Diesel,283.877
57142,ENG-057142,20191227,56,858,Diesel,2270.4
57143,ENG-057143,20231117,8,1436,Diesel,3353.098
57144,ENG-057144,20220919,89,94,Diesel,5018.598
57145,ENG-057145,20190608,31,1013,Electricity,5403.114
57146,ENG-057146,20210126,22,864,Diesel,8051.062
57147,ENG-057147,20241025,1,1119,Electricity,2775.771
57148,ENG-057148,20200114,2,1412,Electricity,5635.0
57149,ENG-057149,20240427,69,381,Natural Gas,2673.069
57150,ENG-057150,20220222,7,413,Electricity,4946.984
57151,ENG-057151,20200409,95,1859,Natural Gas,2888.695
57152,ENG-057152,20211028,90,338,Diesel,2157.063
57153,ENG-057153,20240117,90,1843,Diesel,1587.692
57154,ENG-057154,20240309,98,913,Diesel,2506.178
57155,ENG-057155,20190322,44,504,Natural Gas,4205.343
57156,ENG-057156,20230317,6,1033,Natural Gas,1534.903
57157,ENG-057157,20230221,7,1052,Diesel,4032.609
57158,ENG-057158,20210630,4,170,Natural Gas,2647.939
57159,ENG-057159,20241212,86,1198,Diesel,1127.217
57160,ENG-057160,20250527,65,1327,Electricity,2209.623
57161,ENG-057161,20190103,57,65,Diesel,6545.312
57162,ENG-057162,20220213,80,896,Natural Gas,3823.93
57163,ENG-057163,20190920,80,1596,Natural Gas,3932.001
57164,ENG-057164,20211203,95,1859,Electricity,1148.308
57165,ENG-057165,20240814,43,999999,Diesel,4795.221
57166,ENG-057166,20220403,38,1627,Electricity,1704.918
57167,ENG-057167,20250509,3,794,Natural Gas,4357.895
57168,ENG-057168,20230426,100,882,Natural Gas,2898.655
57169,ENG-057169,20251010,35,1204,Diesel,3226.601
57170,ENG-057170,20200922,1,856,Natural Gas,3151.284
57171,ENG-057171,20230727,44,1225,Electricity,2857.745
57172,ENG-057172,20250503,20,1897,Electricity,4590.053
57173,ENG-057173,20250429,6,1305,Electricity,4654.708
57174,ENG-057174,20190407,37,1545,Diesel,11385.214
57175,ENG-057175,20250808,29,1270,Diesel,5957.308
57176,ENG-057176,20201102,84,1647,Electricity,3673.267
57177,ENG-057177,20240724,77,1067,Diesel,2145.759
57178,ENG-057178,20250829,26,735,Diesel,4252.184
57179,ENG-057179,20200509,7,305,Electricity,1756.144
57180,ENG-057180,20240210,79,224,Natural Gas,4447.687
57181,ENG-057181,20200129,20,1517,Diesel,4733.788
57182,ENG-057182,20200725,7,1464,Natural Gas,2434.048
57183,ENG-057183,20190508,7,800,Electricity,10171.341
57184,ENG-057184,20211018,91,352,Natural Gas,3802.607
57185,ENG-057185,20190719,85,1529,Electricity,3100.673
57186,ENG-057186,20220127,93,1971,Diesel,3811.789
57187,ENG-057187,20190510,77,446,Diesel,4932.027
57188,ENG-057188,20210809,5,930,Electricity,1903.259
57189,ENG-057189,20230615,49,90,Natural Gas,9784.571
57190,ENG-057190,20191021,80,1775,Natural Gas,2144.357
57191,ENG-057191,20240620,63,228,Natural Gas,5096.235
57192,ENG-057192,20240623,57,1779,Natural Gas,6411.661
57193,ENG-057193,20231102,95,1340,Natural Gas,3927.474
57194,ENG-057194,20240923,20,914,Diesel,2798.295
57195,ENG-057195,20200412,32,1125,Electricity,1735.021
57196,ENG-057196,20231021,53,905,Electricity,5111.617
57197,ENG-057197,20200428,31,1527,Natural Gas,10881.525
57198,ENG-057198,20230715,15,1097,Electricity,3817.52
57199,ENG-057199,20231210,77,534,Diesel,5719.356
57200,ENG-057200,20210217,33,1830,Diesel,6876.518
57201,ENG-057201,20220601,83,684,Diesel,2212.323
57202,ENG-057202,20191002,71,1837,Diesel,1395.397
57203,ENG-057203,20190711,89,277,Natural Gas,4522.659
57204,ENG-057204,20190528,5,1822,Diesel,6354.51
57205,ENG-057205,20190711,95,531,Natural Gas,-100.0
57206,ENG-057206,20200804,58,1241,Diesel,7719.591
57207,ENG-057207,20250302,4,971,Diesel,3339.77
57208,ENG-057208,20220815,84,774,Natural Gas,5209.29
57209,ENG-057209,20200708,93,1730,Diesel,3657.867
57210,ENG-057210,20200915,15,163,Diesel,2007.378
57211,ENG-057211,20240223,5,668,Electricity,2434.152
57212,ENG-057212,20220416,99,82,Electricity,1569.611
57213,ENG-057213,20221122,4,887,Natural Gas,4447.262
57214,ENG-057214,20220327,23,1802,Diesel,3014.452
57215,ENG-057215,20190301,62,1096,Diesel,2324.61
57216,ENG-057216,20191118,94,819,Diesel,8642.915
57217,ENG-057217,20200904,37,582,Natural Gas,4930.482
57218,ENG-057218,20200125,92,7,Diesel,3250.139
57219,ENG-057219,20210916,100,779,Diesel,1087.515
57220,ENG-057220,20220303,11,1053,Diesel,2748.868
57221,ENG-057221,20221025,33,1299,Diesel,3711.805
57222,ENG-057222,20250125,75,957,Electricity,2785.311
57223,ENG-057223,20230923,40,646,Natural Gas,3211.525
57224,ENG-057224,20230507,40,539,Electricity,3419.691
57225,ENG-057225,20190227,95,157,Electricity,3617.23
57226,ENG-057226,20220610,84,1105,Diesel,3865.403
57227,ENG-057227,20201223,22,1737,Natural Gas,3512.816
57228,ENG-057228,20230707,53,405,Electricity,5168.184
57229,ENG-057229,20220420,90,340,Diesel,2605.097
57230,ENG-057230,20220823,100,179,Natural Gas,5971.008
57231,ENG-057231,20190318,88,1533,Electricity,5528.701
57232,ENG-057232,20240124,99,82,Electricity,2091.71
57233,ENG-057233,20200317,72,453,Electricity,2706.009
57234,ENG-057234,20230128,57,2,Electricity,3066.468
57235,ENG-057235,20200618,81,137,Diesel,1685.506
57236,ENG-057236,20200405,92,1569,Natural Gas,1897.339
57237,ENG-057237,20240426,20,883,Electricity,4704.068
57238,ENG-057238,20211022,29,1248,Diesel,13945.303
57239,ENG-057239,20230220,57,1396,Diesel,7640.624
57240,ENG-057240,20230717,71,301,Electricity,3767.967
57241,ENG-057241,20200118,26,1141,Diesel,4593.063
57242,ENG-057242,20250723,29,521,Diesel,3526.597
57243,ENG-057243,20230223,49,1754,Diesel,6666.689
57244,ENG-057244,20251217,37,623,Electricity,4468.068
57245,ENG-057245,20240927,69,1163,Electricity,3935.864
57246,ENG-057246,20230521,23,1914,Diesel,3327.947
57247,ENG-057247,20190501,43,717,Diesel,5742.496
57248,ENG-057248,20210430,80,58,Natural Gas,3633.639
57249,ENG-057249,20240722,1,1119,Electricity,3159.879
57250,ENG-057250,20190515,37,426,Natural Gas,9599.529
57251,ENG-057251,20221218,68,1732,Electricity,2343.213
57252,ENG-057252,20230205,58,1721,Diesel,1506.232
57253,ENG-057253,20240925,58,611,Natural Gas,2755.473
57254,ENG-057254,20210209,37,1450,Electricity,7995.657
57255,ENG-057255,20250915,19,1091,Electricity,4023.096
57256,ENG-057256,20211215,7,860,Natural Gas,1772.782
57257,ENG-057257,20190516,26,232,Diesel,3347.439
57258,ENG-057258,20230109,6,812,Electricity,3598.436
57259,ENG-057259,20210810,19,765,Diesel,2595.613
57260,ENG-057260,20191228,79,1948,Diesel,3734.752
57261,ENG-057261,20200925,11,1053,Electricity,3068.764
57262,ENG-057262,20240307,91,677,Electricity,4782.464
57263,ENG-057263,20240418,73,1470,Diesel,2492.958
57264,ENG-057264,20200805,51,948,Natural Gas,2299.062
57265,ENG-057265,20190914,58,1186,Diesel,2369.666
57266,ENG-057266,20210828,84,1697,Electricity,4369.166
57267,ENG-057267,20190626,9,1165,Electricity,2944.97
57268,ENG-057268,20211226,79,601,Electricity,1676.019
57269,ENG-057269,20190728,40,64,Natural Gas,3538.845
57270,ENG-057270,20210214,76,660,Electricity,3549.375
57271,ENG-057271,20210528,15,343,Natural Gas,5694.821
57272,ENG-057272,20220910,57,1322,Natural Gas,7342.143
57273,ENG-057273,20190904,77,1486,Natural Gas,4478.22
57274,ENG-057274,20191115,54,508,Electricity,3324.899
57275,ENG-057275,20250213,34,1510,Natural Gas,3317.513
57276,ENG-057276,20190523,51,662,Electricity,5613.625
57277,ENG-057277,20220610,4,887,Diesel,5541.259
57278,ENG-057278,20250128,53,588,Natural Gas,4843.176
57279,ENG-057279,20210825,26,988,Electricity,2917.196
57280,ENG-057280,20211022,31,664,Electricity,7410.61
57281,ENG-057281,20211016,90,1742,Electricity,1728.049
57282,ENG-057282,20210930,62,622,Natural Gas,4883.892
57283,ENG-057283,20250501,84,1029,Diesel,3071.409
57284,ENG-057284,20230320,20,640,Natural Gas,1811.678
57285,ENG-057285,20240925,93,1730,Diesel,10757.746
57286,ENG-057286,20251003,92,1477,Diesel,2785.904
57287,ENG-057287,20191028,86,1984,Natural Gas,2347.377
57288,ENG-057288,20190612,97,1016,Electricity,7594.277
57289,ENG-057289,20210116,63,686,Diesel,1283.106
57290,ENG-057290,20200301,90,338,Electricity,2878.724
57291,ENG-057291,20241204,1,1891,Electricity,3726.242
57292,ENG-057292,20240127,86,657,Electricity,3785.528
57293,ENG-057293,20220902,93,1631,Diesel,4780.46
57294,ENG-057294,20240813,89,767,Electricity,2808.18
57295,ENG-057295,20210620,37,1115,Natural Gas,6389.124
57296,ENG-057296,20231108,35,1005,Diesel,2096.021
57297,ENG-057297,20190830,89,767,Natural Gas,4280.363
57298,ENG-057298,20240407,54,1257,Natural Gas,5815.632
57299,ENG-057299,20251209,83,193,Electricity,6055.786
57300,ENG-057300,20210101,51,127,Electricity,512.66
57301,ENG-057301,20190615,80,700,Natural Gas,3096.022
57302,ENG-057302,20211205,15,920,Electricity,6309.764
57303,ENG-057303,20200405,55,1316,Natural Gas,8072.072
57304,ENG-057304,20210829,9,893,Electricity,1493.142
57305,ENG-057305,20190929,49,1103,Diesel,3147.808
57306,ENG-057306,20230718,62,969,Electricity,1713.912
57307,ENG-057307,20190116,49,1240,Natural Gas,4007.454
57308,ENG-057308,20231113,48,1232,Electricity,10091.622
57309,ENG-057309,20200905,43,1962,Diesel,3373.418
57310,ENG-057310,20250814,94,1024,Diesel,4247.188
57311,ENG-057311,20230821,77,1809,Diesel,2741.652
57312,ENG-057312,20201003,86,888,Natural Gas,2059.881
57313,ENG-057313,20220305,6,1134,Diesel,3665.765
57314,ENG-057314,20211215,35,454,Electricity,2619.597
57315,ENG-057315,20240911,9,1344,Electricity,1310.931
57316,ENG-057316,20250316,15,47,Diesel,6717.858
57317,ENG-057317,20220828,44,1587,Diesel,3218.434
57318,ENG-057318,20241222,91,1746,Diesel,11432.122
57319,ENG-057319,20200310,32,639,Natural Gas,1968.137
57320,ENG-057320,20240618,95,412,Natural Gas,2286.059
57321,ENG-057321,20241015,69,381,Natural Gas,2735.872
57322,ENG-057322,20211006,3,61,Diesel,1618.552
57323,ENG-057323,20230925,53,1848,Electricity,2886.976
57324,ENG-057324,20220128,65,1327,Diesel,1992.559
57325,ENG-057325,20220412,63,399,Natural Gas,2075.676
57326,ENG-057326,20250508,51,377,Diesel,2667.438
57327,ENG-057327,20210325,73,1896,Electricity,3253.171
57328,ENG-057328,20210502,6,482,Electricity,2840.804
57329,ENG-057329,20240827,44,1442,Diesel,4788.261
57330,ENG-057330,20230418,91,1508,Electricity,2678.517
57331,ENG-057331,20211018,34,51,Electricity,1524.562
57332,ENG-057332,20231124,41,973,Diesel,7364.632
57333,ENG-057333,20231123,38,696,Diesel,1326.661
57334,ENG-057334,20230615,26,1701,Electricity,3018.671
57335,ENG-057335,20200127,48,1806,Diesel,6224.436
57336,ENG-057336,20231115,73,1892,Natural Gas,2716.351
57337,ENG-057337,20220104,100,647,Electricity,5591.53
57338,ENG-057338,20210422,55,274,Electricity,4428.197
57339,ENG-057339,20250310,15,1385,Electricity,2386.437
57340,ENG-057340,20240219,65,313,Electricity,277.51
57341,ENG-057341,20190415,11,609,Diesel,1440.201
57342,ENG-057342,20250709,20,914,Electricity,5803.985
57343,ENG-057343,20220611,43,1962,Natural Gas,7193.274
57344,ENG-057344,20230614,20,513,Diesel,3007.46
57345,ENG-057345,20200107,63,942,Diesel,6682.062
57346,ENG-057346,20250410,72,953,Natural Gas,2133.93
57347,ENG-057347,20210320,43,1349,Electricity,5080.441
57348,ENG-057348,20240929,83,77,Electricity,5998.655
57349,ENG-057349,20250323,68,961,Diesel,4174.708
57350,ENG-057350,20250328,92,618,Electricity,3675.568
57351,ENG-057351,20201016,3,61,Electricity,3821.121
57352,ENG-057352,20200522,54,1645,Diesel,7087.001
57353,ENG-057353,20220721,29,1274,Diesel,4782.766
57354,ENG-057354,20210922,90,1283,Natural Gas,1058.171
57355,ENG-057355,20191113,1,10,Natural Gas,5297.355
57356,ENG-057356,20210613,83,1453,Electricity,3459.247
57357,ENG-057357,20200627,73,1055,Natural Gas,3195.974
57358,ENG-057358,20220608,95,1340,Diesel,3492.688
57359,ENG-057359,20200422,35,1823,Natural Gas,779.849
57360,ENG-057360,20240911,32,1933,Electricity,2721.862
57361,ENG-057361,20230214,90,1293,Electricity,2651.371
57362,ENG-057362,20220307,74,1558,Natural Gas,3010.774
57363,ENG-057363,20211213,9,893,Electricity,2072.48
57364,ENG-057364,20190905,20,1027,Natural Gas,3136.668
57365,ENG-057365,20251210,5,398,Electricity,2749.158
57366,ENG-057366,20210822,77,834,Electricity,1644.782
57367,ENG-057367,20250219,6,1033,Diesel,5119.097
57368,ENG-057368,20200526,81,1597,Electricity,3737.565
57369,ENG-057369,20240212,69,214,Electricity,7350.777
57370,ENG-057370,20191227,62,198,Electricity,2503.787
57371,ENG-057371,20240822,67,1162,Natural Gas,2827.62
57372,ENG-057372,20231006,43,1153,Natural Gas,7331.727
57373,ENG-057373,20191111,90,449,Natural Gas,2791.876
57374,ENG-057374,20230104,31,1439,Diesel,6980.951
57375,ENG-057375,20210921,56,865,Natural Gas,5806.788
57376,ENG-057376,20230705,19,929,Natural Gas,2911.143
57377,ENG-057377,20210815,20,640,Electricity,2214.762
57378,ENG-057378,20240411,37,506,Electricity,4704.077
57379,ENG-057379,20250605,92,1477,Natural Gas,2986.515
