production_key,production_id,date_key,product_key,unit_of_measure,location_key,machine_key,employee_key,planned_quantity,produced_quantity,defect_quantity,production_hours
115135,PRD-115135,20210131,2656,Kg,64,4,257,390,339,62,7.97
115136,PRD-115136,20240806,1963,Kg,4,1925,3100,360,299,213,2.63
115137,PRD-115137,20240210,4269,Each,38,286,190,229,189,13,8.13
115138,PRD-115138,20240726,2976,Meter,4,931,983,405,377,39,3.57
115139,PRD-115139,20210211,3104,Kg,36,248,605,94,93,63,10.35
115140,PRD-115140,20220427,1793,Meter,36,1679,1698,164,147,22,3.13
115141,PRD-115141,20190729,1282,Meter,62,1172,4016,479,410,404,5.01
115142,PRD-115142,20251114,2357,Meter,29,1472,1012,81,73,18,5.38
115143,PRD-115143,20211227,2371,Meter,61,1570,4567,322,268,122,7.5
115144,PRD-115144,20201109,2527,Meter,94,1495,3432,236,205,105,4.84
115145,PRD-115145,20190424,2069,Meter,93,1747,4776,127,115,76,10.05
115146,PRD-115146,20230610,2841,Kg,81,1534,4861,345,314,192,7.14
115147,PRD-115147,20211115,4541,Liter,20,883,2676,307,249,46,1.88
115148,PRD-115148,20230418,2206,Liter,9,846,2541,275,233,89,9.2
115149,PRD-115149,20200305,1685,Each,76,417,1720,365,331,207,11.64
115150,PRD-115150,20250111,939,Liter,50,1264,3308,59,57,10,10.69
115151,PRD-115151,20201024,3845,Kg,72,747,4654,361,302,18,3.39
115152,PRD-115152,20211220,756,Each,16,1875,3672,359,312,291,5.26
115153,PRD-115153,20241029,4789,Each,63,659,3725,439,369,297,8.29
115154,PRD-115154,20230418,4742,Kg,80,670,1710,273,272,181,2.13
115155,PRD-115155,20200324,1840,Meter,66,1738,1276,400,321,218,4.97
115156,PRD-115156,20220704,4453,Meter,60,1162,3872,451,374,202,2.44
115157,PRD-115157,20200717,3164,Liter,82,939,786,361,345,203,6.03
115158,PRD-115158,20190220,4517,Kg,88,1389,992,364,308,199,7.09
115159,PRD-115159,20210313,3922,Kg,47,1205,4904,61,57,4,10.0
115160,PRD-115160,20240105,213,Meter,87,1069,3054,399,346,299,9.07
115161,PRD-115161,20230123,1884,Liter,4,931,1120,294,256,243,6.84
115162,PRD-115162,20230216,3234,Each,87,1705,1892,302,274,61,4.21
115163,PRD-115163,20230629,257,Each,93,1230,227,294,265,36,9.39
115164,PRD-115164,20240314,3176,Kg,96,214,72,312,273,227,2.94
115165,PRD-115165,20220501,1771,Liter,15,1794,1960,127,102,2,2.74
115166,PRD-115166,20190828,2857,Meter,60,518,478,485,468,106,10.04
115167,PRD-115167,20190830,2470,Kg,20,1903,3659,324,272,153,4.22
115168,PRD-115168,20200201,4375,Each,25,1175,1093,252,223,208,7.43
115169,PRD-115169,20221107,732,Each,60,513,4898,277,242,7,5.6
115170,PRD-115170,20220426,2267,Liter,27,14,3564,469,393,26,4.47
115171,PRD-115171,20220823,3321,Meter,60,1340,4659,88,86,49,10.32
115172,PRD-115172,20230221,1973,Meter,88,1305,1763,212,193,43,1.17
115173,PRD-115173,20190722,232,Each,59,428,2445,253,230,131,5.08
115174,PRD-115174,20211223,1115,Kg,65,1019,4088,212,195,114,8.5
115175,PRD-115175,20230217,4840,Meter,32,1765,1814,439,438,401,10.41
115176,PRD-115176,20210905,590,Liter,83,1569,2113,176,167,13,11.92
115177,PRD-115177,20220113,341,Each,71,1695,2411,69,63,7,5.14
115178,PRD-115178,20230609,2128,Each,3,728,1920,364,306,61,9.45
115179,PRD-115179,20200729,3527,Kg,98,168,919,246,241,239,5.4
115180,PRD-115180,20190324,1557,Meter,78,1571,3150,179,162,125,3.72
115181,PRD-115181,20220226,1221,Meter,29,591,1238,273,247,245,5.31
115182,PRD-115182,20250717,634,Liter,42,103,239,52,42,10,10.63
115183,PRD-115183,20191206,3102,Kg,94,633,2278,198,163,117,8.11
115184,PRD-115184,20200530,79,Each,16,202,705,442,426,353,6.29
115185,PRD-115185,20210221,2264,Kg,15,756,3172,342,326,39,1.03
115186,PRD-115186,20221208,4212,Meter,93,1601,2703,393,328,15,11.92
115187,PRD-115187,20190102,202,Liter,65,119,4087,172,152,76,9.56
115188,PRD-115188,20190327,1363,Liter,13,812,2537,136,131,114,1.59
115189,PRD-115189,20190102,1391,Each,61,76,1419,61,61,15,11.49
115190,PRD-115190,20240921,3545,Meter,80,1787,1611,500,439,245,6.95
115191,PRD-115191,20200308,2786,Each,86,68,3559,127,113,88,5.32
115192,PRD-115192,20200126,2437,Each,74,956,42,141,137,77,10.11
115193,PRD-115193,20240301,3362,Each,96,29,1239,352,314,59,9.07
115194,PRD-115194,20190130,1157,Meter,36,1514,617,373,336,325,5.87
115195,PRD-115195,20221218,2692,Liter,30,791,3740,331,282,133,10.42
115196,PRD-115196,20231008,4879,Liter,35,293,1858,171,168,85,6.32
115197,PRD-115197,20230111,3599,Liter,44,652,1490,66,53,20,3.48
115198,PRD-115198,20231104,2746,Each,5,1880,3914,246,242,72,10.42
115199,PRD-115199,20200518,318,Meter,28,555,4712,313,279,21,4.53
115200,PRD-115200,20211109,4313,Kg,67,1200,722,423,396,350,11.55
115201,PRD-115201,20230603,1421,Each,67,390,4824,174,168,44,6.88
115202,PRD-115202,20201006,2225,Kg,10,396,2671,290,280,71,1.07
115203,PRD-115203,20190417,1233,Liter,76,417,2089,136,111,44,9.44
115204,PRD-115204,20210105,4178,Meter,69,207,3733,105,88,40,1.78
115205,PRD-115205,20220825,1698,Kg,86,399,2383,224,205,6,7.93
115206,PRD-115206,20200210,2006,Liter,56,326,1672,101,86,43,6.13
115207,PRD-115207,20210903,3679,Kg,84,27,1778,73,71,41,2.03
115208,PRD-115208,20220413,3264,Each,86,418,4061,78,63,59,10.03
115209,PRD-115209,20220105,46,Liter,25,1593,3482,154,147,3,4.31
115210,PRD-115210,20250105,4638,Kg,18,1075,2903,188,164,159,11.47
115211,PRD-115211,20251107,2850,Liter,3,912,3776,463,462,450,2.55
115212,PRD-115212,20230819,4096,Kg,21,1018,3870,420,383,190,10.32
115213,PRD-115213,20220813,2878,Meter,71,487,3468,202,194,73,4.04
115214,PRD-115214,20250106,3411,Liter,2,275,981,188,175,63,1.98
115215,PRD-115215,20250109,3448,Liter,23,422,2266,260,235,11,8.41
115216,PRD-115216,20200414,4975,Meter,29,1905,1313,399,331,192,5.27
115217,PRD-115217,20201112,3419,Meter,32,713,3216,279,264,9,6.0
115218,PRD-115218,20191118,2922,Kg,66,1400,2421,226,191,114,6.71
115219,PRD-115219,20210712,1490,Liter,44,477,396,155,136,39,5.17
115220,PRD-115220,20240627,4057,Kg,64,1795,3761,371,302,60,8.67
115221,PRD-115221,20241027,475,Liter,51,1628,4380,129,116,31,11.4
115222,PRD-115222,20231221,3678,Each,37,74,4613,369,312,257,3.81
115223,PRD-115223,20200209,2271,Liter,53,1600,221,201,201,122,6.56
115224,PRD-115224,20250515,2287,Meter,53,470,2481,450,368,243,4.04
115225,PRD-115225,20190731,2807,Kg,47,1685,1043,425,347,28,4.59
115226,PRD-115226,20211216,2005,Each,18,1546,4409,54,45,32,5.62
115227,PRD-115227,20250224,2502,Liter,51,1628,2311,398,378,143,5.51
115228,PRD-115228,20231119,2795,Each,19,376,4466,285,278,240,8.7
115229,PRD-115229,20190411,901,Kg,9,862,1073,453,387,110,6.27
115230,PRD-115230,20200528,3722,Kg,82,1804,2724,367,344,108,9.1
115231,PRD-115231,20251210,3714,Kg,55,1789,4375,58,56,9,11.73
115232,PRD-115232,20200122,3151,Liter,89,991,3723,420,341,23,6.0
115233,PRD-115233,20220816,2197,Meter,27,1120,3632,481,409,130,7.86
115234,PRD-115234,20220623,3636,Meter,73,763,4021,367,366,288,8.11
115235,PRD-115235,20190114,3084,Kg,60,696,812,89,87,41,1.01
115236,PRD-115236,20211110,3636,Meter,29,815,1714,199,169,160,6.14
115237,PRD-115237,20240502,4643,Kg,82,1348,1558,348,295,233,7.78
115238,PRD-115238,20201008,3879,Kg,72,413,762,313,305,128,7.2
115239,PRD-115239,20220717,1197,Meter,98,668,2619,370,364,160,5.58
115240,PRD-115240,20221018,4166,Kg,60,1162,1235,326,276,131,1.03
115241,PRD-115241,20190113,649,Liter,38,1718,765,220,203,79,4.12
115242,PRD-115242,20250914,1373,Meter,36,1258,4014,178,146,51,9.27
115243,PRD-115243,20191103,761,Each,34,1584,2012,96,84,37,8.76
115244,PRD-115244,20200620,4056,Liter,82,1348,1550,452,412,237,3.64
115245,PRD-115245,20220221,1925,Liter,42,103,1334,237,222,9,4.86
115246,PRD-115246,20210213,2711,Meter,46,210,829,138,121,94,9.32
115247,PRD-115247,20250811,3654,Kg,21,1455,1353,99,91,19,5.6
115248,PRD-115248,20190427,4314,Liter,97,1411,2910,66,56,4,4.65
115249,PRD-115249,20201024,2444,Liter,99,1339,951,358,331,331,3.05
115250,PRD-115250,20250524,4683,Kg,86,156,1380,481,468,236,11.51
115251,PRD-115251,20220929,3526,Each,2,768,518,290,283,133,9.49
115252,PRD-115252,20220825,3622,Each,47,1364,2128,85,78,73,8.47
115253,PRD-115253,20211222,2474,Each,65,300,4225,84,81,47,7.06
115254,PRD-115254,20230524,2961,Liter,50,1152,3503,53,52,4,11.6
115255,PRD-115255,20250817,1862,Meter,24,1428,242,304,266,171,2.31
115256,PRD-115256,20191121,2204,Meter,84,1315,4317,361,311,82,4.45
115257,PRD-115257,20251106,208,Meter,3,336,2838,361,335,240,3.4
115258,PRD-115258,20231227,56,Kg,79,1004,3200,457,448,178,11.02
115259,PRD-115259,20190918,4050,Meter,88,570,155,302,289,271,8.63
115260,PRD-115260,20250507,3204,Meter,23,208,3616,352,326,16,6.59
115261,PRD-115261,20200725,4309,Kg,24,1428,25,447,414,401,9.78
115262,PRD-115262,20210816,1602,Liter,52,564,3069,297,260,52,6.17
115263,PRD-115263,20220903,4179,Kg,74,1924,1884,134,130,27,1.94
115264,PRD-115264,20210714,1680,Kg,3,1,314,353,343,29,8.52
115265,PRD-115265,20210609,2585,Meter,70,581,1112,153,146,122,11.05
115266,PRD-115266,20200324,4978,Each,53,1183,2000,450,379,314,9.18
115267,PRD-115267,20191224,3883,Each,22,185,1188,305,263,210,8.18
115268,PRD-115268,20220805,120,Liter,12,1333,2158,245,201,9,8.71
115269,PRD-115269,20200720,3262,Liter,87,1535,419,407,395,167,5.67
115270,PRD-115270,20250919,491,Kg,15,1226,1123,338,274,220,4.54
115271,PRD-115271,20210525,4613,Meter,100,420,711,256,235,175,10.76
115272,PRD-115272,20240903,41,Kg,3,1,1985,177,153,138,1.86
115273,PRD-115273,20231120,4811,Meter,53,1229,161,227,195,102,7.52
115274,PRD-115274,20200824,4622,Kg,80,1118,4465,402,400,221,1.09
115275,PRD-115275,20190321,2744,Meter,81,877,335,242,240,26,7.14
115276,PRD-115276,20251211,1976,Meter,73,757,3163,448,383,296,5.15
115277,PRD-115277,20221023,3385,Liter,33,1110,4347,498,457,167,3.01
115278,PRD-115278,20240228,616,Liter,84,1998,4547,382,379,34,4.52
115279,PRD-115279,20200508,2684,Liter,6,1995,2838,425,353,265,8.22
115280,PRD-115280,20200329,4574,Meter,66,1143,2350,119,114,101,3.5
115281,PRD-115281,20250226,2279,Liter,17,1248,4081,243,227,117,11.57
115282,PRD-115282,20190715,4010,Each,75,1922,184,315,287,113,8.49
115283,PRD-115283,20240801,4063,Meter,84,1580,4394,238,217,61,2.35
115284,PRD-115284,20240831,4976,Each,44,1395,394,487,438,82,10.95
115285,PRD-115285,20200913,159,Liter,54,333,840,110,104,64,11.96
115286,PRD-115286,20190921,4798,Each,40,1841,1111,201,183,15,5.88
115287,PRD-115287,20190210,3556,Kg,35,1975,131,155,153,77,8.82
115288,PRD-115288,20231026,821,Liter,68,533,470,243,222,102,3.73
115289,PRD-115289,20190713,2398,Meter,2,913,166,105,94,22,6.09
115290,PRD-115290,20210220,1486,Each,36,46,1821,444,435,391,6.45
115291,PRD-115291,20191117,3957,Each,72,823,1298,93,92,49,1.75
115292,PRD-115292,20240909,1366,Meter,96,29,4878,461,394,126,6.63
115293,PRD-115293,20201214,4036,Kg,21,1286,2029,247,220,204,3.21
115294,PRD-115294,20210503,3923,Liter,16,296,55,299,252,40,11.9
115295,PRD-115295,20230221,3143,Each,1,1871,3996,166,135,68,1.63
115296,PRD-115296,20190807,4884,Kg,8,788,4830,86,74,47,8.43
115297,PRD-115297,20250119,663,Meter,21,1018,2532,142,128,126,5.82
115298,PRD-115298,20190123,2401,Liter,89,876,2665,441,407,131,4.75
115299,PRD-115299,20220212,219,Kg,79,112,3767,145,131,15,4.63
115300,PRD-115300,20211127,4823,Meter,97,283,4714,144,124,36,3.17
115301,PRD-115301,20210716,996,Each,50,1586,2384,257,238,30,11.93
115302,PRD-115302,20230322,2276,Liter,90,1544,1711,415,368,158,6.99
115303,PRD-115303,20210521,2307,Liter,87,100,4582,453,403,169,5.88
115304,PRD-115304,20241203,1723,Each,16,1156,1330,136,127,73,7.15
115305,PRD-115305,20220728,1207,Liter,89,1087,3876,60,58,55,10.76
115306,PRD-115306,20220827,2347,Kg,89,793,1411,247,200,138,1.55
115307,PRD-115307,20201126,4644,Meter,50,1808,1685,421,378,30,6.45
115308,PRD-115308,20230602,3410,Each,6,1031,913,357,323,56,5.66
115309,PRD-115309,20240522,789,Meter,1,954,2127,369,327,300,2.52
115310,PRD-115310,20210709,4682,Each,66,270,1805,447,365,20,7.1
115311,PRD-115311,20210515,73,Kg,33,1557,1222,203,182,63,1.47
115312,PRD-115312,20240831,1186,Each,34,1434,1109,124,121,44,2.31
115313,PRD-115313,20231105,4109,Liter,99,338,3065,438,378,43,8.5
115314,PRD-115314,20221010,664,Each,35,40,3542,261,251,200,10.38
115315,PRD-115315,20190909,3367,Liter,82,1776,4238,122,114,55,10.14
115316,PRD-115316,20220205,658,Meter,4,1443,673,480,385,70,5.8
115317,PRD-115317,20240315,4601,Each,96,306,2210,77,65,36,5.19
115318,PRD-115318,20250704,4372,Kg,42,187,2868,217,199,58,6.44
115319,PRD-115319,20240415,2467,Each,59,428,921,56,45,42,2.04
115320,PRD-115320,20251004,1540,Each,31,365,2730,135,125,57,6.07
115321,PRD-115321,20250125,4518,Meter,34,558,533,188,174,154,7.33
115322,PRD-115322,20211121,569,Liter,96,214,4312,113,91,72,2.92
115323,PRD-115323,20200401,2487,Liter,56,1844,270,130,106,23,2.51
115324,PRD-115324,20220714,540,Each,54,1627,1616,225,185,174,8.36
115325,PRD-115325,20240203,3964,Each,29,56,2905,123,102,85,3.78
115326,PRD-115326,20201008,1271,Liter,20,1709,3001,422,379,107,1.32
115327,PRD-115327,20200117,3833,Each,50,894,2385,67,62,59,2.67
115328,PRD-115328,20210202,4994,Each,94,1895,1564,448,414,172,7.12
115329,PRD-115329,20220122,2150,Kg,76,79,3476,298,240,160,2.72
115330,PRD-115330,20221219,937,Liter,65,595,865,386,377,16,4.28
115331,PRD-115331,20251207,4264,Kg,66,1852,1419,248,228,147,2.69
115332,PRD-115332,20191028,90,Liter,45,795,3382,185,172,26,8.08
115333,PRD-115333,20200104,2970,Liter,19,1488,2547,288,244,244,3.36
115334,PRD-115334,20250809,1712,Meter,50,885,2660,239,215,115,9.84
115335,PRD-115335,20200607,1238,Liter,50,1849,1875,209,193,126,5.84
115336,PRD-115336,20240712,693,Kg,75,1892,4656,359,326,110,2.15
115337,PRD-115337,20221015,825,Kg,6,732,4563,142,115,54,5.85
115338,PRD-115338,20221122,1912,Kg,21,1126,1198,161,144,57,3.91
115339,PRD-115339,20251025,1746,Meter,57,378,791,56,53,51,2.32
115340,PRD-115340,20210520,4485,Liter,52,564,577,382,338,62,1.46
115341,PRD-115341,20200911,2111,Meter,46,210,3865,392,325,77,11.21
115342,PRD-115342,20200113,3688,Meter,70,1673,4619,411,380,151,3.07
115343,PRD-115343,20250713,1868,Each,22,1917,1897,269,262,186,2.43
115344,PRD-115344,20231229,2926,Kg,60,2,4421,69,69,38,8.33
115345,PRD-115345,20241117,1198,Kg,7,148,2568,250,204,141,9.34
115346,PRD-115346,20230730,3979,Liter,10,781,4515,478,429,191,11.59
115347,PRD-115347,20190326,3139,Kg,31,365,2096,170,156,155,4.09
115348,PRD-115348,20230419,3707,Each,76,1630,204,214,174,0,8.66
115349,PRD-115349,20251009,4753,Each,63,858,197,220,187,58,7.98
115350,PRD-115350,20220428,2912,Liter,1,678,2655,199,159,9,2.15
115351,PRD-115351,20220220,961,Liter,57,1806,4206,270,232,162,11.74
115352,PRD-115352,20251214,3160,Kg,19,1488,1205,246,205,103,11.73
115353,PRD-115353,20250619,1098,Liter,82,960,795,178,153,127,8.43
115354,PRD-115354,20190326,2823,Liter,45,58,1044,185,148,147,6.96
115355,PRD-115355,20200722,2605,Kg,10,1239,3114,88,85,17,4.07
115356,PRD-115356,20200112,3461,Each,44,1909,2106,108,93,64,2.52
115357,PRD-115357,20240316,4738,Kg,16,1324,2445,263,256,72,4.27
115358,PRD-115358,20250816,1579,Kg,85,1307,4708,130,126,36,1.98
115359,PRD-115359,20211117,190,Liter,53,1623,1531,388,382,168,2.35
115360,PRD-115360,20211217,3161,Liter,27,1365,4603,53,47,40,7.81
115361,PRD-115361,20230407,4015,Meter,97,807,1644,70,59,14,6.21
115362,PRD-115362,20251110,2789,Each,59,1851,4406,411,368,78,4.53
115363,PRD-115363,20220828,4963,Liter,54,1139,3446,461,432,127,1.4
115364,PRD-115364,20230924,4632,Each,38,1963,4064,230,197,41,5.49
115365,PRD-115365,20221128,4927,Meter,39,657,1053,451,409,287,2.67
115366,PRD-115366,20200606,4959,Liter,5,989,1855,465,377,267,3.65
115367,PRD-115367,20240218,1155,Each,16,922,4623,442,357,71,4.3
115368,PRD-115368,20230416,698,Liter,66,1615,355,482,439,397,3.57
115369,PRD-115369,20240211,4641,Kg,87,963,543,63,52,32,5.67
115370,PRD-115370,20211020,290,Each,70,1726,2461,282,230,15,2.39
115371,PRD-115371,20250807,1341,Liter,2,913,808,308,307,301,3.24
115372,PRD-115372,20190430,4168,Meter,69,1032,1983,117,104,92,10.59
115373,PRD-115373,20230227,344,Liter,36,1778,1702,201,172,16,2.54
115374,PRD-115374,20200514,383,Each,8,714,2746,176,165,11,8.93
115375,PRD-115375,20201125,2851,Each,10,139,4909,157,153,61,4.33
115376,PRD-115376,20231204,4034,Liter,94,832,3010,479,440,219,1.52
115377,PRD-115377,20190217,627,Kg,96,1356,731,444,413,170,2.36
115378,PRD-115378,20220714,1913,Liter,10,239,3065,305,244,92,5.35
115379,PRD-115379,20241010,1335,Kg,57,1858,3683,204,189,29,6.77
115380,PRD-115380,20211229,1798,Each,11,937,290,129,113,18,5.51
115381,PRD-115381,20210926,4878,Kg,37,204,2746,221,187,38,10.87
115382,PRD-115382,20221224,3702,Meter,13,658,2135,184,164,36,9.48
115383,PRD-115383,20231129,105,Liter,31,198,2927,380,331,164,10.71
115384,PRD-115384,20201224,4772,Each,79,1962,3990,427,390,278,6.72
115385,PRD-115385,20230417,2469,Each,93,998,1149,463,445,240,11.55
115386,PRD-115386,20241122,3885,Liter,71,841,1115,189,160,77,8.86
115387,PRD-115387,20210704,1702,Kg,61,1813,2057,211,209,60,8.53
115388,PRD-115388,20200312,60,Meter,23,962,1273,352,324,307,5.3
115389,PRD-115389,20250514,1410,Liter,98,8,4290,184,163,69,2.28
115390,PRD-115390,20230531,4073,Meter,5,910,3740,118,114,15,3.37
115391,PRD-115391,20230526,1748,Meter,70,1727,2339,102,99,65,3.96
115392,PRD-115392,20190807,18,Kg,58,967,4669,302,249,148,8.59
115393,PRD-115393,20250719,1074,Meter,40,806,1094,388,315,115,5.18
115394,PRD-115394,20250729,2167,Kg,10,1360,2989,199,195,80,3.4
115395,PRD-115395,20230922,618,Kg,14,1864,1751,104,91,70,11.4
115396,PRD-115396,20211004,4921,Liter,36,486,3670,496,438,281,5.26
115397,PRD-115397,20240903,4905,Meter,99,427,664,449,399,112,1.53
115398,PRD-115398,20250620,3404,Kg,31,198,4787,311,303,211,6.1
115399,PRD-115399,20200325,3007,Liter,24,1064,1996,96,95,81,4.0
115400,PRD-115400,20220915,4558,Liter,18,1640,3922,101,96,33,7.83
115401,PRD-115401,20210604,1344,Meter,60,1416,760,363,341,339,1.81
115402,PRD-115402,20220301,2540,Liter,42,187,1239,100,93,81,6.42
115403,PRD-115403,20190423,2605,Kg,34,66,3515,313,265,125,10.7
115404,PRD-115404,20200525,709,Kg,95,704,3017,498,455,339,7.78
115405,PRD-115405,20201128,3193,Each,46,1438,1188,144,140,48,1.1
115406,PRD-115406,20210809,4568,Meter,50,1264,1605,307,266,121,10.36
115407,PRD-115407,20250605,4187,Meter,67,1012,726,90,84,67,10.23
115408,PRD-115408,20220104,2571,Kg,57,151,1151,336,321,145,5.66
115409,PRD-115409,20190728,4373,Kg,66,529,1936,189,177,171,5.34
115410,PRD-115410,20200727,1060,Kg,13,1302,2361,364,320,183,1.67
115411,PRD-115411,20220116,3676,Kg,9,1103,3824,131,119,4,4.8
115412,PRD-115412,20221226,3988,Meter,69,1343,3749,399,374,368,8.98
115413,PRD-115413,20210224,3357,Liter,38,1256,1665,335,331,67,7.85
115414,PRD-115414,20220727,3352,Liter,19,1488,1721,367,340,16,9.9
115415,PRD-115415,20250912,4232,Meter,58,155,2364,299,265,22,9.25
115416,PRD-115416,20250906,2850,Liter,16,1091,898,454,398,276,5.58
115417,PRD-115417,20211228,2449,Liter,97,693,2877,92,88,16,6.8
115418,PRD-115418,20240413,2249,Each,17,1750,162,425,414,63,3.55
115419,PRD-115419,20200817,2991,Liter,89,1306,3247,387,335,205,1.19
115420,PRD-115420,20220909,797,Meter,37,1609,1403,482,409,78,7.07
115421,PRD-115421,20230808,4210,Each,65,1019,3302,162,145,48,11.02
115422,PRD-115422,20190516,1438,Kg,86,575,3655,386,358,3,7.83
115423,PRD-115423,20250127,492,Each,62,1304,2630,469,445,276,6.5
115424,PRD-115424,20200609,890,Liter,45,1457,1692,229,203,2,5.59
115425,PRD-115425,20240101,3831,Kg,35,1014,2174,229,221,112,4.55
115426,PRD-115426,20240818,1783,Each,29,97,1654,160,142,60,5.34
115427,PRD-115427,20200203,1840,Meter,69,1714,4619,186,161,106,7.7
115428,PRD-115428,20210420,4396,Each,16,296,3931,62,50,9,10.92
115429,PRD-115429,20200925,4615,Kg,98,287,1629,158,145,0,2.67
115430,PRD-115430,20211206,3312,Liter,23,289,1528,301,255,164,5.31
115431,PRD-115431,20190429,4715,Liter,69,240,1011,233,228,10,6.12
115432,PRD-115432,20230818,1252,Kg,18,491,1674,205,187,184,3.62
115433,PRD-115433,20231010,315,Each,3,1281,3328,197,186,121,3.98
115434,PRD-115434,20220715,2430,Liter,77,146,1856,396,386,226,9.12
115435,PRD-115435,20230317,1564,Meter,78,403,4675,138,123,9,10.8
115436,PRD-115436,20210328,3015,Meter,58,1319,2892,104,94,57,3.05
115437,PRD-115437,20240716,4873,Liter,2,271,4600,166,156,31,5.49
115438,PRD-115438,20190328,3017,Meter,78,1900,3635,438,400,69,3.31
115439,PRD-115439,20241024,3905,Each,87,1069,4005,313,299,106,10.13
115440,PRD-115440,20210730,256,Liter,68,612,1507,50,45,43,11.75
115441,PRD-115441,20240219,532,Each,7,1991,2110,459,445,237,7.64
115442,PRD-115442,20230204,1447,Liter,67,1272,1212,90,82,67,11.86
115443,PRD-115443,20240207,4691,Each,74,1240,1780,359,338,36,9.12
115444,PRD-115444,20230613,3026,Liter,20,1043,4146,127,114,27,10.11
115445,PRD-115445,20210207,370,Meter,67,1312,3332,285,234,104,10.71
115446,PRD-115446,20240731,4849,Kg,75,461,1408,317,294,250,4.31
115447,PRD-115447,20201001,1,Liter,94,1303,3422,160,151,39,1.82
115448,PRD-115448,20221226,4140,Meter,72,1391,2231,139,116,81,7.8
115449,PRD-115449,20200219,4895,Kg,80,940,2979,212,195,95,11.26
115450,PRD-115450,20200923,1030,Kg,82,785,3550,155,142,50,1.04
115451,PRD-115451,20240707,3214,Kg,4,1296,4850,178,168,54,4.59
115452,PRD-115452,20250723,3879,Kg,41,1398,957,69,56,34,3.09
115453,PRD-115453,20250501,643,Each,78,853,1996,303,273,80,5.26
115454,PRD-115454,20230814,4120,Kg,50,1152,3301,312,285,1,7.13
115455,PRD-115455,20251031,990,Liter,35,1574,1293,157,142,116,3.96
115456,PRD-115456,20190726,322,Meter,48,199,1679,388,381,182,3.88
115457,PRD-115457,20221006,3384,Meter,42,149,4006,343,340,213,11.75
115458,PRD-115458,20210522,3254,Liter,91,1042,1362,195,167,104,3.96
115459,PRD-115459,20210520,3347,Kg,7,53,4558,70,57,23,7.34
115460,PRD-115460,20230123,1866,Meter,10,1788,1210,396,359,74,4.43
115461,PRD-115461,20210829,911,Liter,31,974,4003,157,134,103,11.34
115462,PRD-115462,20220619,2634,Kg,75,327,2449,498,492,467,5.63
115463,PRD-115463,20250311,4465,Kg,16,1762,1571,57,54,53,5.89
115464,PRD-115464,20240123,2984,Kg,95,216,2363,336,291,151,9.47
115465,PRD-115465,20221207,4962,Each,14,1297,1993,215,198,171,9.83
115466,PRD-115466,20250724,1919,Meter,62,1862,4493,107,97,43,8.78
115467,PRD-115467,20230301,1873,Liter,78,423,4265,132,130,3,7.7
115468,PRD-115468,20240106,305,Each,15,1585,1443,471,458,342,4.7
115469,PRD-115469,20220813,1723,Each,68,177,4713,153,128,32,3.68
115470,PRD-115470,20221215,1247,Liter,42,187,3878,340,291,122,2.07
115471,PRD-115471,20190511,2121,Liter,37,204,2162,390,339,7,11.38
115472,PRD-115472,20251203,2999,Each,2,1980,4214,359,322,20,4.26
115473,PRD-115473,20191004,1620,Kg,72,1098,2110,478,392,254,6.84
115474,PRD-115474,20190318,1921,Kg,65,599,1937,388,340,62,2.58
115475,PRD-115475,20190705,4454,Each,97,514,1396,196,196,30,5.12
115476,PRD-115476,20231011,4469,Liter,86,399,2209,172,164,115,3.62
115477,PRD-115477,20210517,2824,Each,27,1703,1586,260,234,80,8.47
115478,PRD-115478,20190504,3576,Kg,72,1824,3383,281,234,111,1.79
115479,PRD-115479,20250924,760,Kg,94,1948,2779,184,151,20,3.02
115480,PRD-115480,20201130,3335,Kg,29,1224,2459,432,377,158,11.03
115481,PRD-115481,20240515,3440,Kg,8,788,4405,370,326,249,1.47
115482,PRD-115482,20190126,2053,Each,10,618,2434,469,398,184,8.56
115483,PRD-115483,20221019,1869,Kg,25,1751,2862,459,387,90,4.33
115484,PRD-115484,20230907,1964,Meter,47,108,3042,345,303,236,2.99
115485,PRD-115485,20220611,2902,Kg,60,1058,4435,348,337,214,1.74
115486,PRD-115486,20231108,476,Liter,93,1409,766,438,398,195,10.48
115487,PRD-115487,20200315,316,Each,84,27,4060,206,192,192,4.61
115488,PRD-115488,20221021,2477,Meter,21,1455,4466,437,377,183,7.71
115489,PRD-115489,20241124,287,Kg,46,1438,2299,275,230,212,2.47
115490,PRD-115490,20230321,448,Kg,97,514,1456,354,353,155,4.19
115491,PRD-115491,20230825,2533,Meter,43,1283,1272,471,390,322,1.45
115492,PRD-115492,20221101,370,Meter,71,1334,2509,441,413,166,7.41
115493,PRD-115493,20220909,3980,Meter,21,322,2699,240,235,56,2.12
115494,PRD-115494,20230314,3846,Liter,82,1348,2327,445,389,9,3.4
115495,PRD-115495,20231030,484,Kg,53,470,4489,203,168,10,10.66
115496,PRD-115496,20250720,2143,Kg,50,613,2089,187,153,3,5.26
115497,PRD-115497,20200410,1322,Kg,46,515,4425,449,377,327,8.05
115498,PRD-115498,20250929,4390,Liter,35,92,1348,332,330,203,1.5
115499,PRD-115499,20240405,1758,Liter,60,1496,1363,308,289,10,3.97
115500,PRD-115500,20200523,1080,Meter,23,1594,3759,138,138,117,1.14
115501,PRD-115501,20220214,1962,Liter,33,1651,4894,360,343,156,3.31
