machine_key,machine_id,location_key,machine_name,machine_type,installation_date,status
660,MCH-000660,6,Automated Carton Packer 149,Packaging Machine,2017-09-25,Operational
661,MCH-000661,20,CNC Horizontal Machining Center 122,CNC Machine,2018-01-21,Operational
662,MCH-000662,91,High-Speed Labeling Machine 150,Packaging Machine,2017-07-22,Operational
663,MCH-000663,16,Laser Cutting System 141,Cutting Machine,2018-03-15,Operational
664,MCH-000664,7,CNC Turning Center 123,CNC Machine,2016-12-28,Operational
665,MCH-000665,71,CNC Precision Mill 124,CNC Machine,2016-04-01,Operational
666,MCH-000666,73,Servo Assembly Station 126,Assembly Machine,2018-04-25,Maintenance
667,MCH-000667,59,Case Sealing System 151,Packaging Machine,2016-03-02,Maintenance
668,MCH-000668,98,Robotic Assembly Cell 127,Assembly Machine,2017-06-13,Operational
669,MCH-000669,48,Precision Slitting Machine 142,Cutting Machine,2018-02-18,Operational
670,MCH-000670,80,Industrial Sawing Center 143,Cutting Machine,2016-05-15,Operational
671,MCH-000671,68,Mechanical Stamping Press 126,Press Machine,2018-06-06,Maintenance
672,MCH-000672,33,CNC Vertical Machining Center 125,CNC Machine,2016-04-19,Operational
673,MCH-000673,32,Flexible Packaging Line 152,Packaging Machine,2017-09-14,Operational
674,MCH-000674,39,Automated Carton Packer 153,Packaging Machine,2016-02-01,Operational
675,MCH-000675,89,CNC Horizontal Machining Center 126,CNC Machine,2016-03-21,Operational
676,MCH-000676,82,CNC Turning Center 127,CNC Machine,2017-09-11,Operational
677,MCH-000677,76,CNC Precision Mill 128,CNC Machine,2016-07-28,Unknown
678,MCH-000678,1,Precision Assembly Line 128,Assembly Machine,2017-07-05,Operational
679,MCH-000679,27,Precision Forming Press 127,Press Machine,2017-09-27,Operational
680,MCH-000680,63,Servo Press System 128,Press Machine,2016-11-19,Operational
681,MCH-000681,23,CNC Plasma Cutting System 144,Cutting Machine,2016-01-26,Operational
682,MCH-000682,45,CNC Vertical Machining Center 129,CNC Machine,2016-01-25,Operational
683,MCH-000683,35,CNC Horizontal Machining Center 130,CNC Machine,2018-04-02,Operational
684,MCH-000684,67,Automated Assembly Cell 129,Assembly Machine,2017-12-01,Operational
685,MCH-000685,26,Laser Cutting System 145,Cutting Machine,2018-03-11,Operational
686,MCH-000686,1,High-Speed Labeling Machine 154,Packaging Machine,2017-07-04,Operational
687,MCH-000687,20,Precision Slitting Machine 146,Cutting Machine,2018-08-09,Operational
688,MCH-000688,5,Hydraulic Press 129,Press Machine,2017-04-19,Operational
689,MCH-000689,63,Mechanical Stamping Press 130,Press Machine,2016-08-25,Operational
690,MCH-000690,88,Industrial Sawing Center 147,Cutting Machine,2018-08-06,Operational
691,MCH-000691,93,Servo Assembly Station 130,Assembly Machine,2017-04-11,Operational
692,MCH-000692,94,CNC Turning Center 131,CNC Machine,2018-04-04,Operational
693,MCH-000693,97,CNC Plasma Cutting System 148,Cutting Machine,2017-12-16,Unknown
694,MCH-000694,27,Precision Forming Press 131,Press Machine,2018-04-22,Operational
695,MCH-000695,88,CNC Precision Mill 132,CNC Machine,2018-10-28,Operational
696,MCH-000696,60,CNC Vertical Machining Center 133,CNC Machine,2016-10-03,Operational
697,MCH-000697,39,Servo Press System 132,Press Machine,2018-06-25,Operational
698,MCH-000698,96,Laser Cutting System 149,Cutting Machine,2017-06-11,Operational
699,MCH-000699,76,Case Sealing System 155,Packaging Machine,2017-01-08,Operational
700,MCH-000700,28,Robotic Assembly Cell 131,Assembly Machine,2018-01-14,Operational
701,MCH-000701,59,Hydraulic Press 133,Press Machine,2018-10-27,Operational
702,MCH-000702,32,Precision Assembly Line 132,Assembly Machine,2016-07-15,Maintenance
703,MCH-000703,45,CNC Horizontal Machining Center 134,CNC Machine,2017-02-15,Operational
704,MCH-000704,95,Automated Assembly Cell 133,Assembly Machine,2017-04-01,Inactive
705,MCH-000705,98,Mechanical Stamping Press 134,Press Machine,2018-11-17,Operational
706,MCH-000706,52,Servo Assembly Station 134,Assembly Machine,2017-08-12,Operational
707,MCH-000707,44,CNC Turning Center 135,CNC Machine,2018-04-06,Operational
708,MCH-000708,52,Precision Slitting Machine 150,Cutting Machine,2016-03-07,Operational
709,MCH-000709,28,CNC Precision Mill 136,CNC Machine,2017-07-20,Operational
710,MCH-000710,64,Industrial Sawing Center 151,Cutting Machine,2017-01-14,Operational
711,MCH-000711,37,CNC Vertical Machining Center 137,CNC Machine,2016-02-23,Operational
712,MCH-000712,22,Robotic Assembly Cell 135,Assembly Machine,2018-04-09,Operational
713,MCH-000713,32,CNC Plasma Cutting System 152,Cutting Machine,2018-11-10,Operational
714,MCH-000714,8,CNC Horizontal Machining Center 138,CNC Machine,2016-08-04,Operational
715,MCH-000715,88,CNC Turning Center 139,CNC Machine,2018-12-10,Operational
716,MCH-000716,69,CNC Precision Mill 140,CNC Machine,2018-11-20,Operational
717,MCH-000717,54,Precision Forming Press 135,Press Machine,2018-03-07,Operational
718,MCH-000718,47,Flexible Packaging Line 156,Packaging Machine,2016-08-07,Operational
719,MCH-000719,78,CNC Vertical Machining Center 141,CNC Machine,2018-05-28,Operational
720,MCH-000720,67,Precision Assembly Line 136,Assembly Machine,2016-05-30,Maintenance
721,MCH-000721,37,Servo Press System 136,Press Machine,2017-10-13,Operational
722,MCH-000722,94,Hydraulic Press 137,Press Machine,2018-07-25,Operational
723,MCH-000723,59,CNC Horizontal Machining Center 142,CNC Machine,2018-09-14,Operational
724,MCH-000724,11,Automated Assembly Cell 137,Assembly Machine,2016-02-28,Operational
725,MCH-000725,91,CNC Turning Center 143,CNC Machine,2018-09-21,Operational
726,MCH-000726,85,Laser Cutting System 153,Cutting Machine,2018-08-01,Operational
727,MCH-000727,98,Mechanical Stamping Press 138,Press Machine,2017-12-16,Maintenance
728,MCH-000728,3,Precision Forming Press 139,Press Machine,2017-03-05,Operational
729,MCH-000729,59,CNC Precision Mill 144,CNC Machine,2018-05-25,Inactive
730,MCH-000730,19,Servo Assembly Station 138,Assembly Machine,2018-06-13,Maintenance
731,MCH-000731,85,CNC Vertical Machining Center 145,CNC Machine,2016-05-17,Operational
732,MCH-000732,6,Robotic Assembly Cell 139,Assembly Machine,2018-06-14,Operational
733,MCH-000733,23,Precision Assembly Line 140,Assembly Machine,2017-05-03,Operational
734,MCH-000734,11,Precision Slitting Machine 154,Cutting Machine,2017-09-20,Operational
735,MCH-000735,65,Automated Assembly Cell 141,Assembly Machine,2018-08-28,Operational
736,MCH-000736,56,Automated Carton Packer 157,Packaging Machine,2016-03-09,Operational
737,MCH-000737,26,Servo Assembly Station 142,Assembly Machine,2016-03-23,Operational
738,MCH-000738,13,Industrial Sawing Center 155,Cutting Machine,2017-06-29,Maintenance
739,MCH-000739,2,Robotic Assembly Cell 143,Assembly Machine,2018-04-10,Operational
740,MCH-000740,78,CNC Plasma Cutting System 156,Cutting Machine,2016-03-14,Operational
741,MCH-000741,65,Laser Cutting System 157,Cutting Machine,2016-09-29,Operational
742,MCH-000742,92,Servo Press System 140,Press Machine,2016-03-04,Operational
743,MCH-000743,10,CNC Horizontal Machining Center 146,CNC Machine,2017-09-27,Maintenance
744,MCH-000744,2,Precision Assembly Line 144,Assembly Machine,2018-02-02,Operational
745,MCH-000745,22,Automated Assembly Cell 145,Assembly Machine,2016-03-25,Operational
746,MCH-000746,59,Hydraulic Press 141,Press Machine,2017-02-17,Operational
747,MCH-000747,72,CNC Turning Center 147,CNC Machine,2017-12-23,Operational
748,MCH-000748,78,Mechanical Stamping Press 142,Press Machine,2016-02-29,Operational
749,MCH-000749,96,Servo Assembly Station 146,Assembly Machine,2016-10-20,Operational
750,MCH-000750,7,Precision Slitting Machine 158,Cutting Machine,2017-04-09,Operational
751,MCH-000751,17,CNC Precision Mill 148,CNC Machine,2017-03-08,Operational
752,MCH-000752,53,Robotic Assembly Cell 147,Assembly Machine,2018-05-18,Operational
753,MCH-000753,27,Precision Assembly Line 148,Assembly Machine,2018-02-25,Maintenance
754,MCH-000754,95,High-Speed Labeling Machine 158,Packaging Machine,2018-11-08,Operational
755,MCH-000755,18,Automated Assembly Cell 149,Assembly Machine,2017-04-01,Operational
756,MCH-000756,15,Case Sealing System 159,Packaging Machine,2016-11-10,Operational
757,MCH-000757,73,Precision Forming Press 143,Press Machine,2018-06-04,Operational
758,MCH-000758,90,Servo Press System 144,Press Machine,2018-06-05,Operational
759,MCH-000759,22,Hydraulic Press 145,Press Machine,2017-03-21,Operational
760,MCH-000760,69,Flexible Packaging Line 160,Packaging Machine,2017-11-27,Operational
761,MCH-000761,79,Industrial Sawing Center 159,Cutting Machine,2016-11-13,Operational
762,MCH-000762,82,CNC Vertical Machining Center 149,CNC Machine,2016-01-08,Operational
763,MCH-000763,73,CNC Horizontal Machining Center 150,CNC Machine,2018-04-14,Operational
764,MCH-000764,5,CNC Turning Center 151,CNC Machine,2017-09-28,Operational
765,MCH-000765,28,Mechanical Stamping Press 146,Press Machine,2016-03-10,Operational
766,MCH-000766,53,CNC Plasma Cutting System 160,Cutting Machine,2016-03-23,Operational
767,MCH-000767,12,Laser Cutting System 161,Cutting Machine,2017-12-23,Maintenance
768,MCH-000768,2,CNC Precision Mill 152,CNC Machine,2018-07-28,Maintenance
769,MCH-000769,72,CNC Vertical Machining Center 153,CNC Machine,2016-11-16,Maintenance
770,MCH-000770,68,CNC Horizontal Machining Center 154,CNC Machine,2017-05-17,Operational
771,MCH-000771,32,Servo Assembly Station 150,Assembly Machine,2018-08-14,Maintenance
772,MCH-000772,49,Robotic Assembly Cell 151,Assembly Machine,2018-05-30,Maintenance
773,MCH-000773,2,Precision Assembly Line 152,Assembly Machine,2017-05-19,Operational
774,MCH-000774,24,Automated Assembly Cell 153,Assembly Machine,2018-06-19,Operational
775,MCH-000775,83,Precision Forming Press 147,Press Machine,2016-06-09,Operational
776,MCH-000776,51,Servo Assembly Station 154,Assembly Machine,2017-03-21,Inactive
777,MCH-000777,69,CNC Turning Center 155,CNC Machine,2018-12-12,Operational
778,MCH-000778,35,CNC Precision Mill 156,CNC Machine,2016-10-07,Operational
779,MCH-000779,86,Automated Carton Packer 161,Packaging Machine,2016-04-29,Operational
780,MCH-000780,70,High-Speed Labeling Machine 162,Packaging Machine,2016-12-12,Operational
781,MCH-000781,10,Servo Press System 148,Press Machine,2018-04-12,Operational
782,MCH-000782,22,Precision Slitting Machine 162,Cutting Machine,2016-05-22,Operational
783,MCH-000783,34,Hydraulic Press 149,Press Machine,2017-08-27,Operational
784,MCH-000784,39,Industrial Sawing Center 163,Cutting Machine,2017-04-01,Operational
785,MCH-000785,82,Robotic Assembly Cell 155,Assembly Machine,2018-08-25,Operational
786,MCH-000786,93,Mechanical Stamping Press 150,Press Machine,2017-10-30,Operational
787,MCH-000787,82,CNC Vertical Machining Center 157,CNC Machine,2018-03-31,Operational
788,MCH-000788,8,Case Sealing System 163,Packaging Machine,2018-09-06,Operational
789,MCH-000789,8,Flexible Packaging Line 164,Packaging Machine,2017-12-24,Operational
790,MCH-000790,55,CNC Horizontal Machining Center 158,CNC Machine,2017-12-10,Operational
791,MCH-000791,30,CNC Turning Center 159,CNC Machine,2018-11-03,Operational
792,MCH-000792,83,CNC Precision Mill 160,CNC Machine,2017-05-06,Operational
793,MCH-000793,89,Precision Assembly Line 156,Assembly Machine,2016-11-26,Inactive
794,MCH-000794,62,CNC Plasma Cutting System 164,Cutting Machine,2016-08-31,Operational
795,MCH-000795,45,Automated Assembly Cell 157,Assembly Machine,2017-04-09,Operational
796,MCH-000796,55,Automated Carton Packer 165,Packaging Machine,2017-05-04,Operational
797,MCH-000797,58,Precision Forming Press 151,Press Machine,2016-11-30,Operational
798,MCH-000798,65,Laser Cutting System 165,Cutting Machine,2018-08-11,Operational
799,MCH-000799,32,High-Speed Labeling Machine 166,Packaging Machine,2016-06-28,Operational
800,MCH-000800,38,CNC Vertical Machining Center 161,CNC Machine,2016-11-04,Inactive
801,MCH-000801,20,Servo Assembly Station 158,Assembly Machine,2018-11-30,Operational
802,MCH-000802,20,Precision Slitting Machine 166,Cutting Machine,2017-10-31,Operational
803,MCH-000803,12,CNC Horizontal Machining Center 162,CNC Machine,2016-06-26,Operational
804,MCH-000804,16,Servo Press System 152,Press Machine,2017-10-25,Operational
805,MCH-000805,53,CNC Turning Center 163,CNC Machine,2017-09-17,Unknown
806,MCH-000806,40,Robotic Assembly Cell 159,Assembly Machine,2017-11-04,Operational
807,MCH-000807,97,Precision Assembly Line 160,Assembly Machine,2016-01-09,Operational
808,MCH-000808,71,Industrial Sawing Center 167,Cutting Machine,2017-04-07,Operational
809,MCH-000809,7,CNC Precision Mill 164,CNC Machine,2017-06-18,Operational
810,MCH-000810,74,CNC Vertical Machining Center 165,CNC Machine,2018-08-25,Operational
811,MCH-000811,55,Case Sealing System 167,Packaging Machine,2018-12-15,Operational
812,MCH-000812,13,Hydraulic Press 153,Press Machine,2018-04-09,Operational
813,MCH-000813,78,CNC Plasma Cutting System 168,Cutting Machine,2016-03-28,Operational
814,MCH-000814,38,CNC Horizontal Machining Center 166,CNC Machine,2017-10-05,Inactive
815,MCH-000815,29,Mechanical Stamping Press 154,Press Machine,2018-10-30,Operational
816,MCH-000816,15,CNC Turning Center 167,CNC Machine,2016-10-31,Operational
817,MCH-000817,44,Precision Forming Press 155,Press Machine,2018-03-02,Operational
818,MCH-000818,79,CNC Precision Mill 168,CNC Machine,2016-08-05,Inactive
819,MCH-000819,40,Laser Cutting System 169,Cutting Machine,2016-02-27,Operational
820,MCH-000820,47,CNC Vertical Machining Center 169,CNC Machine,2018-03-15,Operational
821,MCH-000821,30,Servo Press System 156,Press Machine,2018-08-26,Operational
822,MCH-000822,67,CNC Horizontal Machining Center 170,CNC Machine,2016-12-03,Maintenance
823,MCH-000823,72,Precision Slitting Machine 170,Cutting Machine,2018-04-27,Operational
824,MCH-000824,100,CNC Turning Center 171,CNC Machine,2017-06-05,Operational
825,MCH-000825,52,CNC Precision Mill 172,CNC Machine,2018-04-09,Operational
826,MCH-000826,39,CNC Vertical Machining Center 173,CNC Machine,2018-11-01,Maintenance
827,MCH-000827,29,Hydraulic Press 157,Press Machine,2018-06-08,Operational
828,MCH-000828,64,Automated Assembly Cell 161,Assembly Machine,2018-08-30,Operational
829,MCH-000829,40,Industrial Sawing Center 171,Cutting Machine,2016-02-18,Operational
830,MCH-000830,58,Flexible Packaging Line 168,Packaging Machine,2017-02-07,Operational
831,MCH-000831,80,CNC Horizontal Machining Center 174,CNC Machine,2017-04-24,Maintenance
832,MCH-000832,94,Automated Carton Packer 169,Packaging Machine,2018-08-17,Operational
833,MCH-000833,82,CNC Turning Center 175,CNC Machine,2017-02-16,Operational
834,MCH-000834,85,High-Speed Labeling Machine 170,Packaging Machine,2016-12-05,Operational
835,MCH-000835,93,Servo Assembly Station 162,Assembly Machine,2017-04-12,Operational
836,MCH-000836,31,Case Sealing System 171,Packaging Machine,2018-06-30,Operational
837,MCH-000837,15,CNC Plasma Cutting System 172,Cutting Machine,2017-10-29,Operational
838,MCH-000838,65,Mechanical Stamping Press 158,Press Machine,2016-01-30,Operational
839,MCH-000839,26,Precision Forming Press 159,Press Machine,2016-08-04,Maintenance
840,MCH-000840,70,Servo Press System 160,Press Machine,2017-08-28,Maintenance
841,MCH-000841,71,Robotic Assembly Cell 163,Assembly Machine,2016-12-08,Operational
842,MCH-000842,73,Laser Cutting System 173,Cutting Machine,2017-09-13,Operational
843,MCH-000843,28,Precision Slitting Machine 174,Cutting Machine,2017-04-23,Operational
844,MCH-000844,81,Industrial Sawing Center 175,Cutting Machine,2016-05-16,Operational
845,MCH-000845,91,CNC Precision Mill 176,CNC Machine,2018-05-11,Operational
846,MCH-000846,9,Precision Assembly Line 164,Assembly Machine,2017-11-18,Operational
847,MCH-000847,77,CNC Vertical Machining Center 177,CNC Machine,2017-07-15,Operational
848,MCH-000848,66,CNC Horizontal Machining Center 178,CNC Machine,2018-01-24,Operational
849,MCH-000849,1,Flexible Packaging Line 172,Packaging Machine,2017-09-22,Operational
850,MCH-000850,4,CNC Turning Center 179,CNC Machine,2017-04-16,Operational
851,MCH-000851,8,CNC Precision Mill 180,CNC Machine,2018-07-26,Operational
852,MCH-000852,75,Automated Carton Packer 173,Packaging Machine,2017-05-31,Operational
853,MCH-000853,78,Automated Assembly Cell 165,Assembly Machine,2018-07-23,Operational
854,MCH-000854,24,CNC Vertical Machining Center 181,CNC Machine,2018-03-12,Operational
855,MCH-000855,26,CNC Plasma Cutting System 176,Cutting Machine,2017-10-11,Operational
856,MCH-000856,52,Servo Assembly Station 166,Assembly Machine,2016-06-12,Operational
857,MCH-000857,2,Robotic Assembly Cell 167,Assembly Machine,2018-08-13,Operational
858,MCH-000858,63,CNC Horizontal Machining Center 182,CNC Machine,2018-04-23,Operational
859,MCH-000859,89,Precision Assembly Line 168,Assembly Machine,2018-09-12,Operational
860,MCH-000860,45,CNC Turning Center 183,CNC Machine,2016-04-05,Operational
861,MCH-000861,30,CNC Precision Mill 184,CNC Machine,2018-08-18,Operational
862,MCH-000862,9,Automated Assembly Cell 169,Assembly Machine,2016-06-30,Operational
863,MCH-000863,38,Hydraulic Press 161,Press Machine,2018-06-17,Operational
864,MCH-000864,37,Servo Assembly Station 170,Assembly Machine,2018-03-02,Operational
865,MCH-000865,7,High-Speed Labeling Machine 174,Packaging Machine,2016-02-20,Inactive
866,MCH-000866,76,CNC Vertical Machining Center 185,CNC Machine,2018-09-11,Operational
867,MCH-000867,47,Laser Cutting System 177,Cutting Machine,2016-07-24,Operational
868,MCH-000868,17,Case Sealing System 175,Packaging Machine,2017-09-13,Operational
869,MCH-000869,6,Precision Slitting Machine 178,Cutting Machine,2017-04-21,Operational
870,MCH-000870,51,Robotic Assembly Cell 171,Assembly Machine,2016-10-26,Unknown
871,MCH-000871,9,Flexible Packaging Line 176,Packaging Machine,2018-03-19,Operational
872,MCH-000872,67,Mechanical Stamping Press 162,Press Machine,2017-01-11,Operational
873,MCH-000873,72,Automated Carton Packer 177,Packaging Machine,2018-12-16,Maintenance
874,MCH-000874,15,High-Speed Labeling Machine 178,Packaging Machine,2018-09-02,Operational
875,MCH-000875,76,Industrial Sawing Center 179,Cutting Machine,2017-12-03,Operational
876,MCH-000876,89,Precision Assembly Line 172,Assembly Machine,2017-05-21,Operational
877,MCH-000877,81,CNC Horizontal Machining Center 186,CNC Machine,2017-05-23,Operational
878,MCH-000878,88,CNC Plasma Cutting System 180,Cutting Machine,2018-08-13,Operational
879,MCH-000879,28,Case Sealing System 179,Packaging Machine,2018-12-26,Maintenance
880,MCH-000880,99,Automated Assembly Cell 173,Assembly Machine,2018-06-17,Operational
881,MCH-000881,46,Laser Cutting System 181,Cutting Machine,2017-10-25,Operational
882,MCH-000882,86,Flexible Packaging Line 180,Packaging Machine,2016-10-28,Operational
883,MCH-000883,20,Precision Forming Press 163,Press Machine,2016-07-14,Maintenance
884,MCH-000884,23,Servo Press System 164,Press Machine,2016-04-09,Operational
885,MCH-000885,50,Precision Slitting Machine 182,Cutting Machine,2017-05-03,Operational
886,MCH-000886,69,Industrial Sawing Center 183,Cutting Machine,2017-12-31,Operational
887,MCH-000887,81,CNC Turning Center 187,CNC Machine,2016-08-10,Operational
888,MCH-000888,20,Hydraulic Press 165,Press Machine,2017-09-06,Operational
889,MCH-000889,93,CNC Precision Mill 188,CNC Machine,2018-01-08,Operational
890,MCH-000890,72,Automated Carton Packer 181,Packaging Machine,2018-06-16,Operational
891,MCH-000891,81,Servo Assembly Station 174,Assembly Machine,2017-12-21,Operational
892,MCH-000892,32,Mechanical Stamping Press 166,Press Machine,2017-09-28,Operational
893,MCH-000893,65,High-Speed Labeling Machine 182,Packaging Machine,2016-07-05,Operational
894,MCH-000894,50,Robotic Assembly Cell 175,Assembly Machine,2017-08-07,Operational
895,MCH-000895,23,Precision Forming Press 167,Press Machine,2017-12-08,Operational
896,MCH-000896,62,Case Sealing System 183,Packaging Machine,2018-12-13,Operational
897,MCH-000897,51,Precision Assembly Line 176,Assembly Machine,2017-04-22,Operational
898,MCH-000898,39,Flexible Packaging Line 184,Packaging Machine,2018-11-18,Operational
899,MCH-000899,64,CNC Plasma Cutting System 184,Cutting Machine,2018-07-09,Operational
900,MCH-000900,58,Automated Carton Packer 185,Packaging Machine,2016-01-05,Inactive
901,MCH-000901,99,Servo Press System 168,Press Machine,2016-03-08,Operational
902,MCH-000902,91,CNC Vertical Machining Center 189,CNC Machine,2017-03-26,Operational
903,MCH-000903,92,Automated Assembly Cell 177,Assembly Machine,2018-10-18,Operational
904,MCH-000904,31,Servo Assembly Station 178,Assembly Machine,2017-05-20,Maintenance
905,MCH-000905,42,High-Speed Labeling Machine 186,Packaging Machine,2016-04-30,Operational
906,MCH-000906,6,Case Sealing System 187,Packaging Machine,2017-05-27,Maintenance
907,MCH-000907,90,Laser Cutting System 185,Cutting Machine,2017-03-25,Operational
908,MCH-000908,94,Flexible Packaging Line 188,Packaging Machine,2016-05-22,Operational
909,MCH-000909,65,CNC Horizontal Machining Center 190,CNC Machine,2016-04-08,Operational
910,MCH-000910,5,Hydraulic Press 169,Press Machine,2017-02-19,Operational
911,MCH-000911,44,Precision Slitting Machine 186,Cutting Machine,2018-06-09,Operational
912,MCH-000912,3,Robotic Assembly Cell 179,Assembly Machine,2016-10-26,Operational
913,MCH-000913,2,Industrial Sawing Center 187,Cutting Machine,2016-11-13,Operational
914,MCH-000914,50,Automated Carton Packer 189,Packaging Machine,2017-03-13,Operational
915,MCH-000915,76,High-Speed Labeling Machine 190,Packaging Machine,2017-03-31,Operational
916,MCH-000916,71,Precision Assembly Line 180,Assembly Machine,2018-09-14,Operational
917,MCH-000917,12,Automated Assembly Cell 181,Assembly Machine,2018-10-04,Maintenance
918,MCH-000918,56,CNC Plasma Cutting System 188,Cutting Machine,2017-05-27,Operational
919,MCH-000919,19,Servo Assembly Station 182,Assembly Machine,2018-05-09,Operational
920,MCH-000920,26,CNC Turning Center 191,CNC Machine,2018-05-03,Operational
921,MCH-000921,95,Case Sealing System 191,Packaging Machine,2016-04-17,Operational
922,MCH-000922,16,Laser Cutting System 189,Cutting Machine,2016-05-22,Operational
923,MCH-000923,30,Robotic Assembly Cell 183,Assembly Machine,2017-12-07,Maintenance
924,MCH-000924,94,Precision Assembly Line 184,Assembly Machine,2018-12-26,Operational
925,MCH-000925,19,Mechanical Stamping Press 170,Press Machine,2017-02-09,Operational
926,MCH-000926,35,Precision Forming Press 171,Press Machine,2018-07-03,Operational
927,MCH-000927,71,Servo Press System 172,Press Machine,2018-05-28,Inactive
928,MCH-000928,11,Hydraulic Press 173,Press Machine,2017-09-13,Operational
929,MCH-000929,70,Mechanical Stamping Press 174,Press Machine,2018-05-15,Operational
930,MCH-000930,60,Flexible Packaging Line 192,Packaging Machine,2016-04-23,Operational
931,MCH-000931,4,Automated Assembly Cell 185,Assembly Machine,2016-10-23,Operational
932,MCH-000932,10,Automated Carton Packer 193,Packaging Machine,2017-12-23,Operational
933,MCH-000933,36,High-Speed Labeling Machine 194,Packaging Machine,2016-11-26,Inactive
934,MCH-000934,54,CNC Precision Mill 192,CNC Machine,2016-04-25,Operational
935,MCH-000935,67,Precision Forming Press 175,Press Machine,2016-07-31,Operational
936,MCH-000936,69,Servo Assembly Station 186,Assembly Machine,2017-12-17,Operational
937,MCH-000937,11,Case Sealing System 195,Packaging Machine,2017-10-28,Operational
938,MCH-000938,75,CNC Vertical Machining Center 193,CNC Machine,2018-03-07,Operational
939,MCH-000939,82,CNC Horizontal Machining Center 194,CNC Machine,2016-08-21,Operational
940,MCH-000940,80,Precision Slitting Machine 190,Cutting Machine,2018-07-22,Operational
941,MCH-000941,44,CNC Turning Center 195,CNC Machine,2017-12-24,Maintenance
942,MCH-000942,6,Flexible Packaging Line 196,Packaging Machine,2018-12-28,Inactive
943,MCH-000943,72,Automated Carton Packer 197,Packaging Machine,2016-04-14,Operational
944,MCH-000944,42,Robotic Assembly Cell 187,Assembly Machine,2018-01-11,Maintenance
945,MCH-000945,76,CNC Precision Mill 196,CNC Machine,2016-09-25,Operational
946,MCH-000946,71,Industrial Sawing Center 191,Cutting Machine,2017-02-27,Operational
947,MCH-000947,3,CNC Plasma Cutting System 192,Cutting Machine,2016-08-01,Maintenance
948,MCH-000948,29,High-Speed Labeling Machine 198,Packaging Machine,2018-11-19,Maintenance
949,MCH-000949,72,Precision Assembly Line 188,Assembly Machine,2016-01-24,Operational
950,MCH-000950,30,Servo Press System 176,Press Machine,2017-04-13,Operational
951,MCH-000951,82,Case Sealing System 199,Packaging Machine,2016-11-03,Operational
952,MCH-000952,15,Laser Cutting System 193,Cutting Machine,2018-06-18,Operational
953,MCH-000953,23,Flexible Packaging Line 200,Packaging Machine,2016-10-15,Maintenance
954,MCH-000954,1,CNC Vertical Machining Center 197,CNC Machine,2017-02-09,Operational
955,MCH-000955,23,Precision Slitting Machine 194,Cutting Machine,2017-06-10,Inactive
956,MCH-000956,74,Industrial Sawing Center 195,Cutting Machine,2018-05-15,Operational
957,MCH-000957,38,CNC Horizontal Machining Center 198,CNC Machine,2016-03-13,Operational
958,MCH-000958,30,CNC Turning Center 199,CNC Machine,2018-02-11,Operational
959,MCH-000959,44,CNC Plasma Cutting System 196,Cutting Machine,2016-05-26,Operational
960,MCH-000960,82,Hydraulic Press 177,Press Machine,2017-01-29,Operational
961,MCH-000961,94,Automated Assembly Cell 189,Assembly Machine,2018-08-29,Operational
962,MCH-000962,23,Laser Cutting System 197,Cutting Machine,2016-03-02,Operational
963,MCH-000963,87,Servo Assembly Station 190,Assembly Machine,2017-04-11,Inactive
964,MCH-000964,85,CNC Precision Mill 200,CNC Machine,2016-01-11,Operational
965,MCH-000965,73,Automated Carton Packer 201,Packaging Machine,2017-07-31,Operational
966,MCH-000966,89,High-Speed Labeling Machine 202,Packaging Machine,2017-08-23,Operational
967,MCH-000967,58,Robotic Assembly Cell 191,Assembly Machine,2016-05-23,Operational
968,MCH-000968,91,Mechanical Stamping Press 178,Press Machine,2018-09-11,Operational
969,MCH-000969,56,Case Sealing System 203,Packaging Machine,2017-12-10,Operational
970,MCH-000970,79,CNC Vertical Machining Center 201,CNC Machine,2016-05-20,Operational
971,MCH-000971,30,CNC Horizontal Machining Center 202,CNC Machine,2016-04-03,Operational
972,MCH-000972,7,Precision Slitting Machine 198,Cutting Machine,2016-11-10,Operational
973,MCH-000973,42,Precision Forming Press 179,Press Machine,2017-04-09,Operational
974,MCH-000974,31,Industrial Sawing Center 199,Cutting Machine,2018-09-28,Operational
975,MCH-000975,19,Servo Press System 180,Press Machine,2016-12-20,Inactive
976,MCH-000976,55,CNC Turning Center 203,CNC Machine,2018-04-16,Maintenance
977,MCH-000977,89,CNC Plasma Cutting System 200,Cutting Machine,2016-01-08,Operational
978,MCH-000978,62,Laser Cutting System 201,Cutting Machine,2017-11-04,Operational
979,MCH-000979,23,CNC Precision Mill 204,CNC Machine,2018-05-16,Operational
980,MCH-000980,51,Precision Assembly Line 192,Assembly Machine,2017-10-16,Operational
981,MCH-000981,49,Hydraulic Press 181,Press Machine,2017-06-29,Operational
982,MCH-000982,54,CNC Vertical Machining Center 205,CNC Machine,2017-06-02,Maintenance
983,MCH-000983,69,CNC Horizontal Machining Center 206,CNC Machine,2016-12-31,Operational
984,MCH-000984,7,CNC Turning Center 207,CNC Machine,2017-10-30,Operational
985,MCH-000985,92,Precision Slitting Machine 202,Cutting Machine,2018-07-14,Operational
986,MCH-000986,51,Mechanical Stamping Press 182,Press Machine,2016-02-25,Maintenance
987,MCH-000987,66,Flexible Packaging Line 204,Packaging Machine,2017-05-05,Operational
988,MCH-000988,23,Industrial Sawing Center 203,Cutting Machine,2016-01-06,Operational
